uid	sid	wid	speaker	start	end	text	backchannels
1	1	1	AH0001	0.202	0.323	뭐	[]
1	1	2	AH0001	0.845	0.986	저는	[]
1	1	3	AH0001	1.086	1.448	과거에도	[]
1	1	4	AH0001	1.488	1.548	몇	[]
1	1	5	AH0001	1.669	1.769	번	[]
1	1	6	AH0001	1.87	2.191	제가	[]
1	1	7	AH0001	2.292	2.352	뫼신	[]
1	1	8	AH0001	2.412	2.513	적이	[]
1	1	9	AH0001	2.533	3.276	있습니다만	[1]
1	1	10	AH0001	3.417	3.497	뭐	[]
1	1	11	AH0001	3.578	3.899	그때나	[]
1	1	12	AH0001	3.96	4.301	지금이나	[]
1	1	13	AH0001	4.422	5.125	여전하십니다.	[]
2	2	1	AH0002	5.323	6.018	감사합니다.	[]
3	3	1	AH0001	6.018	6.28	건강은	[]
3	3	2	AH0001	6.38	6.683	좋으시죠	[]
3	3	3	AH0001	6.884	7.105	근황	[]
3	3	4	AH0001	7.166	7.267	좀	[]
3	3	5	AH0001	7.287	7.407	설명해	[]
3	3	6	AH0001	7.428	8.072	주시죠.	[]
4	4	1	AH0002	8.072	8.473	예	[]
4	4	2	AH0002	8.633	8.733	뭐	[]
4	4	3	AH0002	8.913	9.354	별	[]
4	4	4	AH0002	9.495	9.855	건강에	[]
4	4	5	AH0002	9.995	10.096	큰	[]
4	4	6	AH0002	10.156	10.516	문제는	[]
4	4	7	AH0002	10.556	10.777	없이	[]
4	4	8	AH0002	10.837	11.438	지냅니다.	[]
5	5	1	AH0001	11.438	11.94	네	[]
5	5	2	AH0001	12.361	12.743	요즘도	[]
5	5	3	AH0001	12.763	12.823	무슨	[]
5	5	4	AH0001	13.184	13.425	책을	[]
5	5	5	AH0001	13.586	13.827	글도	[]
5	5	6	AH0001	13.887	14.128	쓰신다고	[]
5	5	7	AH0001	14.168	14.288	제가	[]
5	5	8	AH0001	14.549	15.031	들었습니다.	[]
6	6	1	AH0002	15.031	15.051	예	[]
6	6	2	AH0002	15.212	15.453	예	[]
6	6	3	AH0002	15.614	16.176	예	[]
6	6	4	AH0002	16.357	16.498	여러	[]
6	6	5	AH0002	16.578	16.799	가지.	[]
7	7	1	AH0001	17.201	17.722	최근에	[]
7	7	2	AH0001	17.742	18.122	해오신	[]
7	7	3	AH0001	18.242	18.482	일	[]
7	7	4	AH0001	18.582	19.023	중에서	[]
