bid	speaker	start	end	category	text	respondee_uid	respondee_sid	respondee_wid
1	AH0001	7.293	7.553	CONTINUER	네.	[2]	[3]	[2]
2	AH0001	13.661	15.156	AFFIRMATIVE	아. 그러니까요.	[2]	[5]	[5]
3	AH0002	25.558	26.373	CONTINUER	음.	[3]	[7]	[12]
4	AH0001	59.58	59.88	CONTINUER	예.	[6]	[16]	[3]
5	AH0001	61.475	61.685	CONTINUER	예.	[6]	[16]	[5]
6	AH0002	67.693	68.008	CONTINUER	네.	[7]	[17]	[8]
7	AH0002	71.485	72.065	CONTINUER	음.	[7]	[18]	[1]
8	AH0002	74.195	74.725	AFFIRMATIVE	그쵸.	[7]	[18]	[5]
9	AH0001	83.286	84.241	UNDERSTANDING	예. 에.	[8]	[19]	[5]
10	AH0002	87.42	87.795	CONTINUER	네.	[9]	[20]	[1]
11	AH0001	89.059	89.544	CONTINUER	네.	[10]	[21]	[3]
12	AH0001	90.822	91.122	CONTINUER	예.	[10]	[21]	[8]
13	AH0001	92.977	93.427	CONTINUER	예.	[10]	[22]	[6]
14	AH0001	101.053	101.413	CONTINUER	예.	[12]	[25]	[2]
15	AH0001	101.66	102.05	CONTINUER	예.	[12]	[26]	[1]
16	AH0001	105.635	105.93	CONTINUER	네.	[12]	[26]	[9]
17	AH0001	110.36	110.835	CONTINUER	예.	[12]	[27]	[9]
18	AH0001	118.381	118.761	CONTINUER	음.	[12]	[29]	[9]
19	AH0001	119.592	120.472	UNDERSTANDING	아.	[12]	[30]	[3]
20	AH0001	123.887	124.407	CONTINUER	예.	[12]	[30]	[11]
21	AH0001	128.649	129.609	ASSESSMENT	아.	[12]	[32]	[1]
22	AH0001	143.361	144.621	ASSESSMENT	아.	[16]	[38]	[4]
23	AH0002	150.165	150.76	AFFIRMATIVE	알겠습니다.	[19]	[43]	[2]
24	AH0002	156.331	156.501	CONTINUER	음.	[19]	[45]	[12]
25	AH0001	172.528	172.903	REQUEST_CONFIRMATION	그래요?	[22]	[50]	[1]
26	AH0001	178.343	179.341	CONTINUER	아.	[24]	[52]	[6]
27	AH0002	181.04	182.15	AFFIRMATIVE	그렇죠. 그래서.	[25]	[54]	[4]
28	AH0002	194.927	195.382	CONTINUER	네.	[29]	[58]	[1]
29	AH0002	199.775	200.345	CONTINUER	음.	[29]	[59]	[8]
30	AH0001	204.56	205.02	CONTINUER	네.	[30]	[61]	[6]
31	AH0001	212.335	212.73	CONTINUER	아아.	[32]	[63]	[1]
32	AH0001	214.945	215.61	UNDERSTANDING	아하.	[32]	[63]	[6]
33	AH0001	217.154	217.654	CONTINUER	아.	[32]	[64]	[2]
34	AH0001	223.292	223.914	AFFIRMATIVE	맞아요.	[]	[]	[]
35	AH0001	225.939	226.204	CONTINUER	음.	[34]	[66]	[5]
36	AH0001	227.834	228.104	CONTINUER	음.	[34]	[66]	[7]
37	AH0001	229.889	230.319	CONTINUER	음.	[34]	[66]	[10]
38	AH0001	231.784	232.714	AFFIRMATIVE	맞아요. 맞아요.	[34]	[66]	[15]
39	AH0001	233.892	234.242	CONTINUER	응.	[34]	[67]	[4]
40	AH0001	242.154	242.469	CONTINUER	네.	[36]	[70]	[5]
41	AH0001	246.352	247.532	UNDERSTANDING	아아.	[38]	[73]	[2]
42	AH0001	247.576	248.246	AFFIRMATIVE	네네. 네.	[38]	[74]	[1]
43	AH0001	250.736	251.086	CONTINUER	예.	[38]	[74]	[8]
44	AH0001	257.907	258.327	CONTINUER	예.	[40]	[76]	[1]
