uid	sid	wid	speaker	start	end	text	backchannels
1	1	1	AH0001	0.5	0.58	더	[]
1	1	2	AH0001	1.002	1.202	잼에	[]
1	1	3	AH0001	1.503	1.985	타운	[]
1	1	4	AH0001	2.125	2.266	컬드	[]
1	1	5	AH0001	2.286	2.768	맬리스라는	[]
1	1	6	AH0001	2.868	3.751	곡이었습니다.	[]
1	2	1	AH0001	4.48	4.78	너무	[]
1	2	2	AH0001	4.9	5.341	너무	[]
1	2	3	AH0001	5.481	5.801	좋은	[1]
1	2	4	AH0001	6.121	8.043	영화를	[]
1	2	5	AH0001	8.203	8.323	한	[]
1	2	6	AH0001	8.403	8.483	세	[]
1	2	7	AH0001	8.564	8.784	편	[]
1	2	8	AH0001	8.884	9.124	정도	[]
1	2	9	AH0001	9.224	9.404	본	[]
1	2	10	AH0001	9.544	10.305	느낌이에요.	[]
2	3	1	AH0002	10.328	10.529	꼭	[]
2	3	2	AH0002	10.65	10.951	보세요	[]
2	3	3	AH0002	11.112	11.293	진짜	[]
3	4	1	AH0001	11.639	11.761	꼭	[]
3	4	2	AH0001	11.862	12.389	보겠습니다	[]
3	4	3	AH0001	12.409	12.592	약속	[]
3	4	4	AH0001	12.673	13.18	할게요.	[]
3	5	1	AH0001	13.625	13.905	경청	[]
3	5	2	AH0001	13.985	14.346	친구들의	[]
3	5	3	AH0001	14.386	14.987	행복한	[]
3	5	4	AH0001	15.067	15.648	여름방학을	[]
3	5	5	AH0001	15.728	15.888	위해	[]
3	5	6	AH0001	15.968	16.449	준비한	[]
3	5	7	AH0001	16.549	16.769	영화	[]
3	5	8	AH0001	16.829	17.43	탐구생활	[]
3	5	9	AH0001	17.49	17.59	삼	[]
3	5	10	AH0001	17.69	17.971	교시	[]
3	5	11	AH0001	18.411	18.972	방과	[]
3	5	12	AH0001	18.992	19.012	후	[]
3	5	13	AH0001	19.132	20.114	마무리만	[]
3	5	14	AH0001	20.214	21.155	남았습니다.	[2]
3	6	1	AH0001	21.665	22.547	소장님께서는	[]
3	6	2	AH0001	22.667	23.308	스스로를	[]
3	6	3	AH0001	23.368	23.809	이렇게	[]
3	6	4	AH0001	23.929	24.771	표현하시죠.	[]
3	7	1	AH0001	24.861	25.281	좋아하는	[]
3	7	2	AH0001	25.361	25.641	일을	[]
3	7	3	AH0001	25.741	25.962	하는	[]
3	7	4	AH0001	26.062	26.542	사람은	[]
3	7	5	AH0001	27.002	27.162	어	[]
3	7	6	AH0001	27.302	27.763	행복한	[]
3	7	7	AH0001	27.843	28.243	사람.	[3]
3	7	8	AH0001	28.523	28.803	네	[]
3	7	9	AH0001	29.403	29.604	우리	[]
3	7	10	AH0001	29.664	30.204	친구들	[]
3	7	11	AH0001	30.344	30.724	좋아하는	[]
3	7	12	AH0001	30.804	30.864	게	[]
3	7	13	AH0001	30.904	31.244	있어도	[]
3	7	14	AH0001	31.725	32.105	떳떳하게	[]
