uid	sid	wid	speaker	start	end	text	backchannels
1	1	1	AH0001	0.879	1.261	그래서	[1]
1	1	2	AH0001	1.362	1.543	많은	[]
1	1	3	AH0001	1.563	1.865	분들이	[]
1	1	4	AH0001	1.885	1.905	또	[]
1	1	5	AH0001	1.945	2.629	공감하면서	[]
1	1	6	AH0001	2.75	3.213	즐겁게	[]
1	1	7	AH0001	3.233	3.394	들으실	[]
1	1	8	AH0001	3.514	3.575	수	[]
1	1	9	AH0001	3.615	3.776	있지	[]
1	1	10	AH0001	3.796	4.037	않을까	[2]
1	1	11	AH0001	4.198	4.842	생각합니다.	[]
1	2	1	AH0001	4.947	5.007	사실	[]
1	2	2	AH0001	5.087	5.147	뭐	[]
1	2	3	AH0001	5.248	5.588	중년의	[]
1	2	4	AH0001	5.628	5.849	인디	[]
1	2	5	AH0001	5.909	6.189	뮤지션인	[]
1	2	6	AH0001	6.329	7.471	저에게도	[3]
1	2	7	AH0001	7.531	7.772	약간	[]
1	2	8	AH0001	7.892	8.753	선배들이시니까	[4]
1	2	9	AH0001	8.874	8.894	좀.	[]
2	3	1	AH0002	9.075	9.376	우리는	[]
2	3	2	AH0002	9.517	10.16	초중년이라고	[]
2	3	3	AH0002	10.2	10.542	합시다.	[]
2	4	1	AH0002	10.604	12.31	중년은	[5]
2	4	2	AH0002	12.39	12.491	따로	[]
2	4	3	AH0002	12.551	13.354	계시니까요.	[]
3	5	1	AH0001	13.39	14.225	알겠습니다.	[6]
3	6	1	AH0001	14.51	14.61	아이	[]
3	6	2	AH0001	14.69	15.11	궁금한데	[]
3	6	3	AH0001	15.17	15.351	어떤	[]
3	6	4	AH0001	15.411	15.991	느낌일지	[]
3	6	5	AH0001	16.071	16.251	노래를	[]
3	6	6	AH0001	16.331	16.491	먼저	[]
3	6	7	AH0001	16.551	17.032	들어볼게요.	[]
3	6	8	AH0001	17.272	17.372	노래	[]
3	6	9	AH0001	17.432	17.612	듣는	[]
3	6	10	AH0001	17.672	17.872	동안	[]
3	6	11	AH0001	17.972	18.252	그리고	[]
3	6	12	AH0001	18.392	18.573	여러분	[]
3	6	13	AH0001	18.893	19.213	한겨울	[]
3	6	14	AH0001	19.253	19.513	잊지	[]
3	6	15	AH0001	19.553	19.853	못할	[]
3	6	16	AH0001	20.054	20.254	추억의	[]
3	6	17	AH0001	20.314	20.794	노래들도	[]
3	6	18	AH0001	20.954	21.454	문자로	[]
3	6	19	AH0001	21.554	21.695	많이	[]
3	6	20	AH0001	21.775	22.415	보내주세요.	[]
3	7	1	AH0001	22.865	23.288	@상호명102의	[]
3	7	2	AH0001	23.651	23.933	그와	[]
3	7	3	AH0001	24.175	24.417	그녀의	[]
3	7	4	AH0001	24.558	24.8	겨울	[]
3	7	5	AH0001	24.82	25.223	듣고	[]
3	7	6	AH0001	25.243	25.707	오시죠.	[]
3	8	1	AH0001	25.902	26.366	@상호명102의	[]
3	8	2	AH0001	26.587	26.849	그와	[]
3	8	3	AH0001	26.97	27.172	그녀의	[]
3	8	4	AH0001	27.313	27.615	겨울	[]
3	8	5	AH0001	27.877	28.099	듣고	[]
3	8	6	AH0001	28.119	28.764	왔습니다.	[7]
3	9	1	AH0001	28.765	29.607	아	[]
3	9	2	AH0001	29.667	29.707	일	[]
3	9	3	AH0001	29.747	29.807	월	[]
3	9	4	AH0001	29.827	29.847	십	[]
3	9	5	AH0001	29.927	30.028	일	[]
3	9	6	AH0001	30.148	30.629	수요일이구요.	[]
3	9	7	AH0001	30.709	30.99	@이름94의	[]
3	9	8	AH0001	31.05	31.591	인생라디오	[]
3	9	9	AH0001	31.691	31.992	@상호명95	[]
3	9	10	AH0001	32.072	32.372	@이름104	[]
3	9	11	AH0001	32.473	32.553	씨와	[]
3	9	12	AH0001	32.593	32.893	함께	[]
3	9	13	AH0001	33.134	33.595	한겨울엔	[]
3	9	14	AH0001	33.675	33.915	이런	[]
3	9	15	AH0001	33.936	34.276	음악이라는	[]
3	9	16	AH0001	34.336	34.617	주제로	[]
3	9	17	AH0001	34.637	35.138	추천곡	[]
3	9	18	AH0001	35.358	35.759	보내드리고	[]
3	9	19	AH0001	36.0	37.122	있습니다.	[8]
3	10	1	AH0001	37.277	37.317	어	[]
3	10	2	AH0001	37.377	37.738	따뜻하네요	[]
3	10	3	AH0001	37.798	38.019	그리고	[9]
3	10	4	AH0001	39.182	39.243	그	[]
3	10	5	AH0001	39.263	39.283	네	[]
3	10	6	AH0001	39.503	39.664	분	[]
3	10	7	AH0001	39.945	40.065	다	[]
3	10	8	AH0001	40.266	40.386	잘	[]
3	10	9	AH0001	40.446	41.008	아시니까	[10]
3	10	10	AH0001	41.288	42.291	개성들이	[]
3	10	11	AH0001	42.512	42.592	딱	[]
3	10	12	AH0001	42.672	43.073	느껴져서	[11]
3	10	13	AH0001	43.174	43.374	아	[]
3	10	14	AH0001	43.575	43.735	누가	[]
3	10	15	AH0001	43.816	43.936	누구	[]
3	10	16	AH0001	43.976	44.658	목소리구나.	[]
4	11	1	AH0002	44.658	45.019	일단	[]
4	11	2	AH0002	45.119	45.179	맨	[]
4	11	3	AH0002	45.259	45.46	처음에	[]
4	11	4	AH0002	45.5	45.7	나오는	[]
4	11	5	AH0002	45.74	46.261	목소리가	[]
4	11	6	AH0002	46.282	46.642	이제	[]
4	11	7	AH0002	46.843	47.364	@이름107	[12]
4	11	8	AH0002	47.664	47.845	님의	[]
4	11	9	AH0002	47.885	48.566	목소리였는데.	[]
4	12	1	AH0002	48.893	49.073	굉장히	[]
4	12	2	AH0002	49.134	49.575	낭랑한	[13]
4	12	3	AH0002	50.236	50.377	예.	[]
4	12	4	AH0002	50.537	50.998	목소리가	[]
4	12	5	AH0002	51.038	51.52	나오다가	[]
4	12	6	AH0002	52.041	52.602	@이름110	[]
4	12	7	AH0002	53.144	53.465	형님의	[]
4	12	8	AH0002	53.525	53.826	목소리가	[]
4	12	9	AH0002	53.866	53.966	나올.	[]
5	13	1	AH0001	54.006	54.086	후욱	[]
5	13	2	AH0001	54.147	54.89	내려가는	[]
5	13	3	AH0001	54.971	55.352	목소리가	[]
5	13	4	AH0001	55.372	56.136	나왔다가.	[]
6	14	1	AH0002	56.136	56.544	목소리가	[14]
6	14	2	AH0002	56.605	57.359	안개같아요.	[]
7	15	1	AH0001	57.439	57.721	아	[15]
7	15	2	AH0001	57.802	57.943	네.	[]
7	15	3	AH0001	58.145	58.589	맞아요.	[]
8	16	1	AH0002	58.719	59.04	목소리가	[]
8	16	2	AH0002	59.1	59.34	이렇게	[]
8	16	3	AH0002	59.521	59.761	실체	[]
8	16	4	AH0002	59.801	60.002	없이	[]
8	16	5	AH0002	60.022	60.182	일케	[]
8	16	6	AH0002	60.422	61.224	흩뿌려지는데	[]
8	16	7	AH0002	61.825	62.226	마음속에	[]
8	16	8	AH0002	62.266	62.567	이렇게	[16]
8	16	9	AH0002	62.707	63.248	차분하게	[]
8	16	10	AH0002	63.328	63.589	가라앉은.	[]
9	17	1	AH0001	63.589	63.729	되게	[]
9	17	2	AH0001	63.79	64.03	재밌는	[]
9	17	3	AH0001	64.09	64.191	게	[]
9	17	4	AH0001	64.271	64.411	원래	[]
9	17	5	AH0001	64.512	64.773	베이스	[]
9	17	6	AH0001	64.813	65.595	연주자잖아요.	[17]
9	18	1	AH0001	66.083	66.303	근데	[]
9	18	2	AH0001	66.764	67.084	악기에	[]
9	18	3	AH0001	67.144	67.285	따라	[]
9	18	4	AH0001	67.345	68.186	목소리가	[18]
9	18	5	AH0001	68.546	68.806	가시는	[]
9	18	6	AH0001	68.866	68.927	게	[]
9	18	7	AH0001	68.967	69.207	아닐까	[19]
9	18	8	AH0001	69.427	69.668	이런	[]
9	18	9	AH0001	69.708	69.808	느낌	[]
9	18	10	AH0001	69.868	69.908	들	[]
9	18	11	AH0001	70.028	70.428	정도로	[]
9	18	12	AH0001	71.049	71.53	아주	[20]
9	18	13	AH0001	71.81	72.551	저음이	[21]
9	18	14	AH0001	72.571	72.932	강하죠	[]
9	18	15	AH0001	73.012	73.032	네.	[]
10	19	1	AH0002	73.345	73.465	그리고	[]
