uid	sid	wid	speaker	start	end	text	backchannels
1	1	1	DG0001	0.5	1.041	어	[]
1	1	2	DG0001	1.261	1.522	아주	[]
1	1	3	DG0001	1.702	2.003	뒤집어	[]
1	1	4	DG0001	2.023	2.423	놓으셨다곤	[]
1	1	5	DG0001	2.924	3.425	들리던데요	[]
1	1	6	DG0001	3.565	4.086	알겠습니다	[]
1	1	7	DG0001	4.187	4.347	제가	[]
1	1	8	DG0001	4.367	4.387	한	[]
1	1	9	DG0001	4.627	5.148	번	[]
1	1	10	DG0001	5.188	5.449	나중에	[]
1	1	11	DG0001	5.549	5.609	좀	[]
1	1	12	DG0001	5.689	5.99	이따	[]
1	1	13	DG0001	6.03	6.07	한	[]
1	1	14	DG0001	6.15	6.29	번	[]
1	1	15	DG0001	6.37	7.212	여쭤보겠습니다.	[]
1	2	1	DG0001	7.213	8.174	자카르타날라	[]
1	2	2	DG0001	8.274	8.575	님께서	[]
1	2	3	DG0001	8.715	8.855	오늘	[]
1	2	4	DG0001	8.955	9.095	@이름2	[]
1	2	5	DG0001	9.175	9.255	님	[]
1	2	6	DG0001	9.336	9.736	팬클럽	[]
1	2	7	DG0001	10.277	10.637	홍아리	[]
1	2	8	DG0001	10.757	10.938	님들	[]
2	3	1	DG0002	11.338	11.559	아	[]
2	3	2	DG0002	11.659	11.899	우리	[]
2	3	3	DG0002	11.919	12.14	홍아리	[]
2	3	4	DG0002	12.2	12.942	님들이시네요	[]
2	3	5	DG0002	13.824	14.987	아	[]
2	3	6	DG0002	15.007	15.108	너무	[]
2	3	7	DG0002	15.148	15.288	감사합니다.	[]
3	4	1	DG0001	15.288	15.589	자	[]
3	4	2	DG0001	15.789	15.99	홍아리	[]
3	4	3	DG0001	16.09	16.27	님들	[]
3	4	4	DG0001	16.331	16.431	오늘	[]
3	4	5	DG0001	16.491	16.591	좀	[]
3	4	6	DG0001	16.671	17.293	분발해주시구요	[]
3	4	7	DG0001	17.313	17.473	어	[]
3	4	8	DG0001	17.714	17.935	우리	[]
3	4	9	DG0001	18.356	18.476	@이름2	[]
3	4	10	DG0001	18.556	18.636	씨	[]
3	4	11	DG0001	18.697	18.797	지치지	[]
3	4	12	DG0001	18.917	19.238	않도록	[]
3	4	13	DG0001	19.519	19.619	좀	[]
3	4	14	DG0001	20.0	20.421	으샤으샤만	[]
3	4	15	DG0001	20.581	21.263	해주십시오.	[]
3	5	1	DG0001	21.263	21.584	푸른밤	[]
3	5	2	DG0001	21.624	22.065	님께서	[]
3	5	3	DG0001	22.727	23.168	@이름2	[]
3	5	4	DG0001	23.188	23.248	님	[]
3	5	5	DG0001	23.388	23.529	이름	[]
3	5	6	DG0001	23.589	23.869	맞춰서	[]
3	5	7	DG0001	23.97	24.331	오늘은	[]
3	5	8	DG0001	24.591	24.892	함디의	[]
3	5	9	DG0001	24.932	25.173	기타가	[]
3	5	10	DG0001	25.293	25.995	@이름5	[]
3	5	11	DG0001	26.596	26.977	토니아유	[]
3	5	12	DG0001	27.158	27.318	되는	[]
3	5	13	DG0001	27.378	28.1	것인가요?	[]
3	6	1	DG0001	28.1	29.182	당연하죠	[]
3	6	2	DG0001	29.763	29.943	제가	[]
3	6	3	DG0001	30.324	30.744	@이름6은	[]
3	6	4	DG0001	30.784	31.245	이겼는데	[]
3	6	5	DG0001	31.325	31.485	@이름2	[]
3	6	6	DG0001	31.525	31.606	씨는	[]
3	6	7	DG0001	31.646	31.726	잘	[]
3	6	8	DG0001	31.806	32.307	모르겠습니다	[]
3	6	9	DG0001	34.23	34.35	아	[]
3	6	10	DG0001	34.45	34.57	@이름2	[]
3	6	11	DG0001	34.71	34.771	씨	[]
3	6	12	DG0001	34.811	35.011	하면은	[]
3	6	13	DG0001	35.351	35.512	우리가	[]
3	6	14	DG0001	35.652	36.273	싱어게인	[]
3	6	15	DG0001	36.533	36.694	얘기	[]
3	6	16	DG0001	36.714	36.734	안	[]
3	6	17	DG0001	36.754	36.834	할	[]
3	6	18	DG0001	36.914	36.974	수	[]
3	6	19	DG0001	36.994	37.254	없잖아요.	[1]
3	7	1	DG0001	38.161	39.106	음	[]
3	7	2	DG0001	39.529	39.79	어떻게	[]
3	7	3	DG0001	39.81	39.831	그	[]
3	7	4	DG0001	39.971	40.313	프로그램에	[]
3	7	5	DG0001	40.374	40.555	나가게	[]
3	7	6	DG0001	40.615	41.138	됐어요?	[]
4	8	1	DG0002	41.722	42.082	어	[]
4	8	2	DG0002	42.783	43.284	그	[]
4	8	3	DG0002	43.984	44.345	정말	[]
4	8	4	DG0002	44.705	44.845	이	[]
4	8	5	DG0002	44.966	45.286	오디션	[]
4	8	6	DG0002	45.406	46.087	프로그램이라는	[]
4	8	7	DG0002	46.227	46.507	거는	[]
4	8	8	DG0002	46.647	46.848	제가	[]
4	8	9	DG0002	47.809	48.249	상상도	[]
4	8	10	DG0002	48.309	48.509	사실	[]
4	8	11	DG0002	48.529	48.549	안	[]
4	8	12	DG0002	48.65	49.31	했습니다	[2]
4	8	13	DG0002	49.791	50.131	근데	[]
4	8	14	DG0002	50.191	50.472	이제	[]
4	8	15	DG0002	50.692	50.892	조금	[]
4	8	16	DG0002	50.952	51.012	더	[]
4	8	17	DG0002	51.072	51.352	젊은	[]
4	8	18	DG0002	51.433	51.673	시절에	[]
4	9	1	DG0002	52.555	52.595	이	[]
4	9	2	DG0002	52.615	52.796	우리	[]
4	9	3	DG0002	53.237	53.838	처제의	[]
4	9	4	DG0002	53.958	54.259	동생	[]
4	9	5	DG0002	54.399	54.72	근깐	[]
4	9	6	DG0002	54.74	55.241	처제의	[3]
4	9	7	DG0002	55.421	55.943	신랑	[4]
4	9	8	DG0002	56.183	56.664	동서가	[]
4	9	9	DG0002	57.286	57.666	간간히	[]
4	9	10	DG0002	57.747	58.348	그런	[]
4	9	11	DG0002	58.368	58.388	제	[]
4	9	12	DG0002	58.528	59.03	오디션	[]
4	9	13	DG0002	59.591	60.152	포스트를	[]
4	9	14	DG0002	60.673	60.854	주곤	[]
4	9	15	DG0002	60.894	61.235	했는데	[5]
4	10	1	DG0002	62.29	62.51	근데	[]
4	10	2	DG0002	62.53	62.55	이	[]
