bid	speaker	start	end	category	text	respondee_uid	respondee_sid	respondee_wid
1	DG0002	14.925	15.095	CONTINUER	네.	[3]	[5]	[4]
2	DG0002	16.79	16.92	CONTINUER	네.	[3]	[5]	[6]
3	DG0001	32.956	33.371	CONTINUER	어.	[8]	[12]	[4]
4	DG0001	39.43	39.755	CONTINUER	어어.	[8]	[13]	[11]
5	DG0001	42.279	42.868	CONTINUER	어.	[10]	[15]	[6]
6	DG0001	54.766	55.731	UNDERSTANDING	어.	[10]	[17]	[17]
7	DG0001	57.955	58.905	UNDERSTANDING	아.	[10]	[17]	[23]
8	DG0001	62.791	63.931	UNDERSTANDING	아.	[10]	[18]	[11]
9	DG0001	64.837	65.292	CONTINUER	네.	[10]	[18]	[15]
10	DG0001	69.855	70.435	CONTINUER	음.	[10]	[19]	[12]
11	DG0001	72.793	73.408	CONTINUER	음.	[10]	[20]	[8]
12	DG0001	77.698	77.988	CONTINUER	음.	[10]	[21]	[5]
13	DG0001	78.993	79.653	CONTINUER	음.	[10]	[21]	[8]
14	DG0001	102.079	102.569	CONTINUER	음.	[10]	[25]	[11]
15	DG0001	110.958	112.158	UNDERSTANDING	으음.	[10]	[26]	[16]
16	DG0001	116.746	117.121	CONTINUER	네.	[10]	[27]	[12]
17	DG0001	119.519	119.994	CONTINUER	으으.	[10]	[28]	[4]
18	DG0001	134.718	135.148	CONTINUER	음.	[10]	[31]	[2]
19	DG0001	138.168	138.603	CONTINUER	어.	[10]	[31]	[8]
20	DG0001	146.074	146.634	CONTINUER	어.	[10]	[33]	[7]
21	DG0001	148.499	149.019	CONTINUER	어어.	[10]	[33]	[10]
22	DG0001	152.299	153.509	CONTINUER	어. 네.	[10]	[33]	[17]
23	DG0001	157.897	158.953	CONTINUER	어어.	[10]	[34]	[12]
24	DG0001	166.46	166.99	CONTINUER	음.	[10]	[36]	[8]
25	DG0001	179.59	179.78	CONTINUER	네.	[12]	[39]	[1]
26	DG0001	181.605	181.73	CONTINUER	음.	[12]	[39]	[4]
27	DG0001	190.994	192.249	UNDERSTANDING	아아.	[14]	[42]	[3]
28	DG0001	202.961	203.526	CONTINUER	응.	[16]	[45]	[7]
29	DG0001	209.421	210.016	CONTINUER	어.	[16]	[46]	[10]
30	DG0001	225.421	226.141	CONTINUER	네네.	[18]	[50]	[6]
31	DG0001	229.573	230.183	CONTINUER	으음.	[18]	[51]	[3]
32	DG0001	237.999	238.389	CONTINUER	음.	[18]	[52]	[14]
33	DG0001	247.254	247.824	CONTINUER	음.	[18]	[54]	[7]
34	DG0001	254.817	255.107	CONTINUER	음.	[18]	[56]	[4]
35	DG0001	260.597	262.007	CONTINUER	음. 네.	[18]	[57]	[9]
36	DG0001	275.305	276.705	CONTINUER	음음. 음.	[18]	[61]	[4]
37	DG0001	324.786	325.426	UNDERSTANDING	아.	[22]	[73]	[1]
38	DG0001	326.246	326.941	CONTINUER	네.	[22]	[73]	[5]
39	DG0001	346.238	347.023	UNDERSTANDING	아.	[24]	[77]	[7]
40	DG0001	356.243	356.463	CONTINUER	음.	[24]	[79]	[12]
41	DG0001	357.071	357.421	UNDERSTANDING	예.	[24]	[80]	[1]
42	DG0001	358.586	358.861	CONTINUER	응.	[24]	[80]	[4]
43	DG0001	363.12	364.01	CONTINUER	예예.	[24]	[81]	[2]
44	DG0001	374.115	374.61	CONTINUER	음음.	[24]	[82]	[14]
45	DG0001	376.087	376.964	ASSESSMENT	어 진짜?	[24]	[82]	[19]
46	DG0001	381.759	382.799	CONTINUER	으음.	[24]	[83]	[11]
47	DG0001	386.474	386.879	CONTINUER	음.	[24]	[84]	[10]
48	DG0001	388.589	389.009	CONTINUER	음.	[24]	[84]	[15]
49	DG0001	394.166	394.726	CONTINUER	네.	[24]	[85]	[7]
50	DG0001	405.377	406.397	CONTINUER	음음.	[24]	[88]	[4]
51	DG0001	428.593	429.098	UNDERSTANDING	아.	[26]	[92]	[9]
52	DG0001	435.125	436.595	ASSESSMENT	허! 어.	[26]	[93]	[10]
53	DG0001	442.17	442.66	CONTINUER	어.	[26]	[94]	[7]
54	DG0001	447.452	447.647	ASSESSMENT	허!	[26]	[95]	[5]
