uid	sid	wid	speaker	start	end	text	backchannels
1	1	1	AH0001	0.0	0.366	어서	[]
1	1	2	AH0001	0.427	0.57	오십시오.	[]
2	2	1	AH0002	0.57	0.955	네	[]
2	2	2	AH0002	0.975	1.704	안녕하세요.	[]
3	3	1	AH0001	1.704	2.17	오래간만이에요.	[]
4	4	1	AH0002	2.17	3.27	반갑습니다	[]
4	4	2	AH0002	3.31	3.331	예	[]
5	5	1	AH0001	3.353	4.142	하나도	[]
5	5	2	AH0001	4.162	4.182	안	[]
5	5	3	AH0001	4.263	4.567	변하세요	[]
5	5	4	AH0001	4.607	4.749	어떻게?	[]
6	6	1	AH0002	4.868	5.658	하	[]
6	6	2	AH0002	5.699	5.719	하	[]
6	6	3	AH0002	5.759	5.78	하	[]
6	7	1	AH0002	5.8	6.164	선생님도	[]
6	7	2	AH0002	6.204	6.872	마찬가지입니다	[]
6	7	3	AH0002	7.155	7.175	네.	[]
7	8	1	AH0001	8.004	8.47	염색도	[]
7	8	2	AH0001	8.511	9.301	하시나요?	[]
8	9	1	AH0002	9.301	10.243	어	[]
8	9	2	AH0002	10.383	10.944	남자에게도	[]
8	9	3	AH0002	11.064	11.285	뭔가	[]
8	9	4	AH0002	11.385	11.606	이게	[]
8	9	5	AH0002	11.686	11.866	비밀이	[]
8	9	6	AH0002	11.906	12.127	있죠	[]
8	9	7	AH0002	12.147	12.167	네	[]
9	10	1	AH0001	13.87	14.032	아니	[]
9	10	2	AH0001	14.174	14.944	서울문화재단?	[]
10	11	1	AH0002	15.37	15.39	네	[]
11	12	1	AH0001	15.819	16.81	뭐하는	[]
11	12	2	AH0001	16.83	16.891	곳이죠?	[]
12	13	1	AH0002	17.114	17.274	어	[]
12	13	2	AH0002	17.335	17.535	글자	[]
12	13	3	AH0002	17.575	17.876	그대로	[]
12	13	4	AH0002	17.976	18.156	서울	[]
12	13	5	AH0002	18.277	18.798	시민의	[]
12	13	6	AH0002	19.279	19.499	문화	[]
12	13	7	AH0002	19.62	20.041	향유권?	[1]
12	14	1	AH0002	20.826	21.226	근까	[]
12	14	2	AH0002	21.427	21.847	또	[]
12	14	3	AH0002	22.167	22.348	젊은	[]
12	14	4	AH0002	22.488	23.028	예술가	[]
12	14	5	AH0002	23.409	24.13	또	[]
12	14	6	AH0002	24.17	24.25	뭐	[]
12	14	7	AH0002	24.33	25.811	기성예술가	[]
12	14	8	AH0002	25.932	26.312	중에도	[]
12	14	9	AH0002	26.552	26.913	뭔가	[]
12	14	10	AH0002	27.033	27.653	도움을	[]
12	14	11	AH0002	27.814	29.175	필요로	[2]
12	14	12	AH0002	29.195	29.796	하시는	[]
12	14	13	AH0002	30.016	30.156	분들에게	[]
12	14	14	AH0002	30.216	30.356	지원을	[]
12	14	15	AH0002	30.437	30.697	해드리고	[]
12	15	1	AH0002	31.066	31.246	또	[]
12	15	2	AH0002	31.366	31.746	서울	[]
12	15	3	AH0002	32.187	32.907	시민들이	[]
12	15	4	AH0002	32.927	33.348	이제	[]
12	15	5	AH0002	33.548	34.208	축제에	[3]
12	15	6	AH0002	35.009	35.129	그런	[]
12	15	7	AH0002	35.389	35.509	걸	[]
12	15	8	AH0002	35.549	35.629	열	[]
12	15	9	AH0002	35.769	35.869	때	[]
12	15	10	AH0002	36.19	36.53	저희가	[]
12	15	11	AH0002	36.65	36.87	직접적으로	[]
12	15	12	AH0002	36.99	37.03	좀	[]
12	15	13	AH0002	37.33	37.551	주도해서	[4]
12	16	1	AH0002	38.847	39.947	시민들에게	[]
12	16	2	AH0002	39.967	40.049	다가가는	[]
13	17	1	AH0001	40.203	40.511	시	[]
13	17	2	AH0001	40.532	40.819	월인가	[5]
13	18	1	AH0001	41.635	41.937	한때	[]
13	18	2	AH0001	42.078	42.804	하이서울페스	[]
14	19	1	AH0002	42.804	44.109	하이서울페스티벌을	[]
14	19	2	AH0002	44.129	45.033	그니까	[]
14	19	3	AH0002	45.233	45.655	주관을	[]
14	19	4	AH0002	45.856	46.639	서울시에서	[]
14	19	5	AH0002	46.739	46.96	직접	[]
14	19	6	AH0002	47.0	47.061	할	[]
14	19	7	AH0002	47.141	47.241	때도	[]
14	19	8	AH0002	47.261	47.703	있었고요	[]
14	20	1	AH0002	47.705	48.749	또	[6]
14	20	2	AH0002	48.87	50.034	문화재단에서	[]
14	20	3	AH0002	50.074	50.938	위탁받아서	[]
14	20	4	AH0002	50.998	51.098	할	[]
14	20	5	AH0002	51.158	51.199	때도	[]
14	20	6	AH0002	51.219	51.299	있었는데	[7]
14	21	1	AH0002	52.458	52.738	작년	[]
14	21	2	AH0002	52.858	53.199	가을	[]
14	21	3	AH0002	53.219	53.339	그니까	[]
14	21	4	AH0002	53.459	53.779	제가	[]
14	21	5	AH0002	54.399	54.66	바로	[]
14	21	6	AH0002	54.7	54.96	이제	[]
14	21	7	AH0002	55.14	56.301	취임해서부터는	[8]
14	21	8	AH0002	56.621	57.222	문화재단이	[]
14	21	9	AH0002	57.322	57.582	다시	[]
14	21	10	AH0002	57.642	57.882	그걸	[]
14	21	11	AH0002	58.162	59.283	위탁받아서	[9]
14	21	12	AH0002	59.603	59.663	에	[]
14	21	13	AH0002	60.044	60.304	하기로	[]
14	21	14	AH0002	60.384	60.424	했죠.	[]
15	22	1	AH0001	60.506	61.488	네	[]
15	22	2	AH0001	61.528	61.628	네	[]
15	22	3	AH0001	61.708	62.008	그러니까	[]
15	22	4	AH0001	62.129	62.549	한마디로	[]
15	22	5	AH0001	62.629	62.85	서울	[]
15	22	6	AH0001	62.95	63.31	시민의	[]
15	22	7	AH0001	63.39	63.971	문화생활에	[]
15	22	8	AH0001	64.072	64.973	도움주는	[]
15	23	1	AH0001	65.013	65.556	이런	[]
15	23	2	AH0001	65.636	65.817	저런	[]
15	23	3	AH0001	65.958	66.42	기획하고	[]
15	23	4	AH0001	66.501	66.843	도와주는	[]
15	23	5	AH0001	67.104	67.124	또	[]
15	23	6	AH0001	67.245	67.446	직접	[]
15	23	7	AH0001	67.486	67.868	행사도	[]
15	23	8	AH0001	67.928	68.25	만드는	[10]
15	24	1	AH0001	68.871	69.26	그런	[]
15	24	2	AH0001	69.383	69.404	곳	[]
16	25	1	AH0002	69.406	69.426	네	[]
17	26	1	AH0001	69.893	69.953	몇	[]
17	26	2	AH0001	70.115	70.256	년	[]
17	26	3	AH0001	70.417	70.659	됐어요	[]
17	26	4	AH0001	70.679	70.74	이게	[]
17	26	5	AH0001	70.8	71.304	만들어진지가?	[]
18	27	1	AH0002	71.304	71.825	이천사	[]
18	27	2	AH0002	71.905	72.426	년에	[]
