bid	speaker	start	end	category	text	respondee_uid	respondee_sid	respondee_wid
1	DG0001	7.787	8.512	UNDERSTANDING	음.	[2]	[2]	[6]
2	DG0001	9.787	10.957	ASSESSMENT	응. 아!	[2]	[2]	[10]
3	DG0001	18.269	18.914	UNDERSTANDING	음.	[2]	[3]	[5]
4	DG0001	23.759	24.354	UNDERSTANDING	아.	[2]	[4]	[4]
5	DG0001	37.358	38.118	UNDERSTANDING	음.	[2]	[6]	[7]
6	DG0001	41.894	42.269	CONTINUER	응.	[2]	[7]	[5]
7	DG0001	47.259	47.719	UNDERSTANDING	아.	[2]	[8]	[10]
8	DG0001	50.529	51.324	UNDERSTANDING	음.	[2]	[8]	[15]
9	DG0001	57.992	58.772	UNDERSTANDING	음.	[2]	[9]	[16]
10	DG0001	93.102	93.702	UNDERSTANDING	음.	[2]	[12]	[19]
11	DG0001	96.565	96.975	CONTINUER	응.	[2]	[13]	[7]
12	DG0001	111.369	111.709	ASSESSMENT	허!	[2]	[16]	[4]
13	DG0001	112.797	114.052	CONTINUER	어. 예.	[2]	[16]	[8]
14	DG0001	121.114	121.734	CONTINUER	음.	[2]	[16]	[26]
15	DG0001	137.911	138.676	UNDERSTANDING	으음.	[2]	[19]	[5]
16	DG0001	142.502	142.767	CONTINUER	음.	[2]	[19]	[14]
17	DG0001	153.029	153.694	CONTINUER	음.	[2]	[21]	[12]
18	DG0001	166.044	166.414	CONTINUER	음.	[2]	[23]	[4]
19	DG0001	179.939	180.479	UNDERSTANDING	음.	[2]	[25]	[7]
20	DG0001	188.23	189.19	UNDERSTANDING	음. 음.	[2]	[27]	[7]
21	DG0001	199.294	199.714	UNDERSTANDING	음.	[2]	[28]	[14]
22	DG0001	215.214	216.154	UNDERSTANDING	음.	[2]	[30]	[14]
23	DG0001	236.12	236.665	CONTINUER	음.	[2]	[33]	[7]
24	DG0001	245.094	245.714	CONTINUER	으음.	[2]	[34]	[9]
25	DG0001	274.502	275.187	UNDERSTANDING	으으음.	[2]	[37]	[15]
26	DG0001	283.707	284.252	UNDERSTANDING	음.	[2]	[39]	[4]
27	DG0001	305.527	306.027	UNDERSTANDING	음.	[2]	[41]	[17]
28	DG0001	309.606	310.677	CONTINUER	어떻게. 으응.	[2]	[42]	[4]
29	DG0001	316.029	316.434	CONTINUER	응.	[2]	[43]	[5]
30	DG0001	321.604	322.189	CONTINUER	음.	[2]	[43]	[18]
31	DG0001	334.047	334.382	CONTINUER	으흠.	[2]	[45]	[9]
