uid	sid	wid	speaker	start	end	text	backchannels
1	1	1	AH0001	1.285	1.989	교수님께서	[]
1	1	2	AH0001	2.049	2.331	힌트를.	[]
1	2	1	AH0001	3.15	3.891	위트있는	[]
1	2	2	AH0001	4.131	4.212	힌트.	[]
1	2	3	AH0001	4.292	4.632	시적인	[]
1	2	4	AH0001	4.732	5.073	힌트	[]
1	2	5	AH0001	5.353	5.774	아무거나	[]
1	2	6	AH0001	5.874	6.555	좋습니다.	[]
2	3	1	AH0002	6.56	6.724	아	[]
2	3	2	AH0002	6.786	7.442	어려운데요.	[]
2	4	1	AH0002	8.234	8.935	아마	[]
2	4	2	AH0002	9.055	9.335	오늘	[]
2	4	3	AH0002	9.355	9.375	이	[]
2	4	4	AH0002	9.455	9.936	문제	[]
2	4	5	AH0002	9.956	9.976	어	[]
2	4	6	AH0002	10.296	11.097	당첨되시면	[]
2	4	7	AH0002	11.798	12.619	행운이시거나.	[1]
2	4	8	AH0002	13.119	13.54	저와의	[]
2	4	9	AH0002	13.68	13.9	아주	[]
2	4	10	AH0002	14.04	14.341	특별한	[]
2	4	11	AH0002	14.441	14.761	연이	[]
2	4	12	AH0002	14.801	15.021	있는	[]
2	4	13	AH0002	15.081	15.382	것으로	[]
2	4	14	AH0002	15.402	15.902	어	[]
2	4	15	AH0002	16.062	16.203	저는	[]
2	4	16	AH0002	16.423	16.903	해석하고	[]
2	4	17	AH0002	16.923	17.524	싶습니다.	[]
3	5	1	AH0001	17.618	17.638	자	[]
3	5	2	AH0001	17.861	18.184	힌트는	[]
3	5	3	AH0001	18.245	19.68	여기까지입니다.	[]
3	6	1	AH0001	19.68	22.008	어	[]
3	6	2	AH0001	22.169	22.771	굉장히	[]
3	6	3	AH0001	23.012	23.634	힌트가	[]
3	6	4	AH0001	23.654	23.674	어	[]
3	6	5	AH0001	24.457	24.678	굉장히	[]
3	6	6	AH0001	24.738	25.34	구체적입니다.	[]
4	7	1	AH0002	25.34	25.564	아	[]
4	7	2	AH0002	25.625	25.952	어려웠을	[]
4	7	3	AH0002	26.258	26.482	텐데요.	[]
5	8	1	AH0001	26.482	26.803	추상적이지	[]
5	8	2	AH0001	27.065	27.165	아	[]
5	8	3	AH0001	27.346	27.487	그래	[]
5	8	4	AH0001	27.688	27.868	어	[]
5	8	5	AH0001	27.949	28.19	여러분	[]
5	8	6	AH0001	28.27	28.371	한	[]
5	8	7	AH0001	28.511	28.612	두어	[]
5	8	8	AH0001	28.793	28.933	번	[]
5	8	9	AH0001	29.134	29.436	꼬아서	[]
5	8	10	AH0001	29.476	29.838	생각해	[]
5	8	11	AH0001	29.918	30.219	보시면.	[]
5	9	1	AH0001	30.971	31.071	자	[]
5	9	2	AH0001	31.111	31.352	정답	[]
5	9	3	AH0001	31.432	31.873	고르셔서	[]
5	9	4	AH0001	31.993	32.214	단문	[]
5	9	5	AH0001	32.274	32.454	오십	[]
5	9	6	AH0001	32.535	32.695	원	[]
5	9	7	AH0001	32.795	33.056	장문	[]
5	9	8	AH0001	33.116	33.176	백	[]
5	9	9	AH0001	33.236	33.377	원에	[]
5	9	10	AH0001	33.477	33.557	샵	[]
5	9	11	AH0001	33.777	34.68	@전화번호1	[]
5	9	12	AH0001	34.78	34.94	유료	[]
5	9	13	AH0001	35.0	35.161	문자	[]
5	9	14	AH0001	35.241	35.682	주시거나	[]
5	9	15	AH0001	36.023	36.403	반디	[]
5	9	16	AH0001	36.524	36.985	@상호명92	[]
5	9	17	AH0001	37.125	37.265	보내	[]
5	9	18	AH0001	37.346	37.626	주시면	[]
5	9	19	AH0001	37.686	38.368	되겠습니다.	[]
5	10	1	AH0001	38.507	38.828	추첨을	[]
5	10	2	AH0001	38.888	39.308	통해서	[]
5	10	3	AH0001	39.449	39.99	@상호명1	[]
5	10	4	AH0001	40.09	40.731	출판사에서	[]
5	10	5	AH0001	40.851	41.312	출간된	[]
5	10	6	AH0001	41.773	42.133	그대를	[]
5	10	7	AH0001	42.233	42.714	듣는다.	[]
5	10	8	AH0001	43.155	43.255	요	[]
5	10	9	AH0001	43.455	44.778	책.	[]
5	10	10	AH0001	44.858	45.419	선생님께서	[]
5	10	11	AH0001	45.579	45.719	여기	[]
