uid	sid	wid	speaker	start	end	text	backchannels
1	1	1	AH0001	0.5	1.645	네	[]
1	1	2	AH0001	1.725	2.228	뮤지션들의	[]
1	1	3	AH0001	2.288	2.589	뮤지션	[]
1	1	4	AH0001	2.629	2.991	만나보는	[]
1	1	5	AH0001	3.071	3.714	시간입니다.	[]
1	2	1	AH0001	3.715	4.479	뮤직라이브러리	[]
1	2	2	AH0001	4.7	4.962	오늘도	[]
1	2	3	AH0001	5.022	5.625	싱어송라이터	[]
1	2	4	AH0001	5.726	6.047	@이름195	[]
1	2	5	AH0001	6.128	6.248	씨와	[]
1	2	6	AH0001	6.289	6.55	함께	[]
1	2	7	AH0001	6.59	7.435	합니다	[]
1	2	8	AH0001	7.455	7.716	안녕하세요.	[]
2	3	1	AH0002	7.716	8.002	안녕하세요	[]
2	3	2	AH0002	8.022	8.736	반갑습니다.	[]
3	4	1	AH0001	8.736	9.807	크리스마스는	[]
3	4	2	AH0001	9.847	10.069	어떻게	[]
4	5	1	AH0002	10.593	11.055	저는	[1]
4	5	2	AH0002	11.376	11.717	아직도	[]
4	5	3	AH0002	11.818	12.039	기억이	[]
4	5	4	AH0002	12.079	12.802	나는데,	[2]
4	5	5	AH0002	13.163	13.464	이십사	[]
4	5	6	AH0002	13.504	13.545	일	[]
4	5	7	AH0002	13.645	13.946	밤부터	[]
4	5	8	AH0002	14.027	14.649	아침까지	[]
4	5	9	AH0002	14.89	15.151	게임을	[]
4	5	10	AH0002	15.191	15.673	했어요.	[]
5	6	1	AH0001	15.734	15.836	아	[]
5	6	2	AH0001	15.897	16.284	그래요?	[]
5	7	1	AH0001	16.434	18.218	혹시	[]
5	7	2	AH0001	18.398	18.899	축구	[]
5	7	3	AH0001	19.0	19.32	감독이	[]
5	7	4	AH0001	19.361	19.621	되어서	[]
6	8	1	AH0002	20.022	20.082	가	[]
6	8	2	AH0002	20.163	20.504	감독이	[]
6	8	3	AH0002	20.564	20.866	되어서	[]
7	9	1	AH0001	21.388	21.488	그	[]
7	9	2	AH0001	21.508	21.83	게임을	[]
7	9	3	AH0001	21.95	22.03	또	[]
7	9	4	AH0001	22.091	22.292	하신	[]
7	9	5	AH0001	22.332	22.673	거예요?	[]
8	10	1	AH0002	22.673	23.058	선수들을	[]
8	10	2	AH0002	23.139	23.564	다스리는	[]
8	11	1	AH0002	23.706	24.374	오랜만에	[]
9	12	1	AH0001	24.577	24.859	같이	[]
9	12	2	AH0001	24.879	24.899	볼	[]
9	12	3	AH0001	25.141	25.362	같이	[]
9	12	4	AH0001	25.403	25.644	있을	[]
9	12	5	AH0001	25.664	25.684	걸	[]
9	12	6	AH0001	25.745	26.168	그랬어요	[]
9	12	7	AH0001	26.329	26.429	올해.	[]
10	13	1	AH0002	26.635	27.264	그러니까요.	[]
10	14	1	AH0002	27.265	27.285	또	[]
11	15	1	AH0001	28.808	29.049	저도	[]
11	15	2	AH0001	29.229	29.449	혼자	[]
11	15	3	AH0001	29.51	29.77	계속	[]
11	15	4	AH0001	30.331	30.993	있었는데,	[3]
11	15	5	AH0001	31.975	32.236	아니	[]
11	15	6	AH0001	32.837	32.977	뭐	[]
11	15	7	AH0001	33.258	33.939	크리스마스는	[]
11	15	8	AH0001	34.08	34.18	또	[]
11	15	9	AH0001	34.741	34.941	그렇게	[]
11	15	10	AH0001	35.022	35.483	보내셨다고	[]
11	15	11	AH0001	35.523	36.224	하니까,	[4]
11	15	12	AH0001	36.585	36.705	더	[]
11	15	13	AH0001	36.806	37.146	물어보지는	[]
11	15	14	AH0001	37.166	37.928	않겠습니다.	[]
11	16	1	AH0001	39.094	39.154	아	[]
11	16	2	AH0001	39.214	39.395	요새	[]
11	16	3	AH0001	39.435	39.756	저희가	[]
11	16	4	AH0001	39.836	40.238	좀	[5]
11	16	5	AH0001	40.699	41.08	개인적인	[]
11	16	6	AH0001	41.14	41.441	연락들이	[]
11	16	7	AH0001	41.481	41.542	좀	[]
11	16	8	AH0001	41.622	41.822	뜸한	[6]
11	16	9	AH0001	41.903	42.826	시기여서,	[]
11	16	10	AH0001	42.966	43.006	일	[]
11	16	11	AH0001	43.127	43.247	주일	[]
11	16	12	AH0001	43.327	43.468	만에	[]
11	16	13	AH0001	43.568	43.849	보는데	[]
11	16	14	AH0001	43.889	43.929	또	[]
11	16	15	AH0001	44.009	44.19	너무	[]
11	16	16	AH0001	44.23	44.571	오랜만에	[]
11	16	17	AH0001	44.651	44.792	보는	[]
11	16	18	AH0001	44.832	44.892	것	[]
11	16	19	AH0001	44.932	45.193	같은	[]
11	16	20	AH0001	45.213	45.534	느낌인.	[]
12	17	1	AH0002	45.597	46.099	한	[]
12	17	2	AH0002	46.139	46.219	한	[]
12	17	3	AH0002	46.279	46.359	달	[]
12	17	4	AH0002	46.4	46.58	만에	[]
12	17	5	AH0002	46.64	46.821	보는	[]
12	17	6	AH0002	46.881	47.062	느낌	[]
13	18	1	AH0001	47.207	47.327	예.	[]
13	18	2	AH0001	47.407	47.587	계속	[]
13	18	3	AH0001	47.668	47.828	그런	[]
13	18	4	AH0001	47.848	48.088	느낌이	[]
13	18	5	AH0001	48.168	48.368	들고	[]
13	18	6	AH0001	48.388	48.829	있어서,	[7]
13	18	7	AH0001	50.15	50.35	오늘	[]
13	18	8	AH0001	51.111	51.151	저	[]
13	18	9	AH0001	51.352	51.632	바깥에	[]
13	18	10	AH0001	51.692	51.792	저	[]
13	18	11	AH0001	51.952	52.172	인제	[]
13	18	12	AH0001	52.253	52.733	보고있는데	[]
13	18	13	AH0001	52.793	53.534	반갑더라구요.	[]
14	19	1	AH0002	53.701	54.246	어	[]
14	19	2	AH0002	54.327	54.772	맞아요.	[8]
14	19	3	AH0002	54.893	55.196	저도	[]
14	19	4	AH0002	55.499	55.943	들어오면서.	[]
15	20	1	AH0001	58.988	60.239	알겠습니다.	[]
16	21	1	AH0002	60.212	60.353	말이	[]
16	21	2	AH0002	60.393	60.695	얼마나	[]
16	21	3	AH0002	60.736	61.018	많은지	[]
17	22	1	AH0001	61.219	61.299	할	[]
17	22	2	AH0001	61.359	61.52	말이	[]
17	22	3	AH0001	61.56	61.7	너무	[]
17	22	4	AH0001	61.76	62.783	많지만,	[9]
17	22	5	AH0001	62.843	62.983	우리	[]
17	22	6	AH0001	63.084	63.124	또	[]
17	22	7	AH0001	63.184	63.364	여기도	[]
17	22	8	AH0001	63.424	63.625	해야	[]
17	22	9	AH0001	63.685	63.705	될	[]
17	22	10	AH0001	63.745	63.986	것들이	[]
17	22	11	AH0001	64.006	64.146	있기	[]
17	22	12	AH0001	64.206	64.507	때문에	[10]
17	22	13	AH0001	65.529	65.63	그러면	[]
17	22	14	AH0001	65.71	65.95	오늘	[]
17	22	15	AH0001	66.051	66.432	뮤지션	[]
17	22	16	AH0001	66.893	67.274	누구입니까?	[]
18	23	1	AH0002	67.876	68.177	어	[]
18	23	2	AH0002	68.658	68.879	참	[]
18	23	3	AH0002	69.32	69.541	제가	[]
18	23	4	AH0002	69.681	70.022	발음을	[]
18	23	5	AH0002	70.062	70.343	하기도	[]
18	23	6	AH0002	70.423	70.664	되게	[]
18	23	7	AH0002	70.864	71.125	뭔가	[]
18	23	8	AH0002	71.266	71.586	이상한	[]
18	23	9	AH0002	71.687	71.827	점이	[]
18	23	10	AH0002	71.847	72.228	있는데,	[]
18	23	11	AH0002	72.629	72.83	구십	[]
18	23	12	AH0002	72.93	73.191	년대	[]
18	23	13	AH0002	73.271	73.572	뮤지션이	[]
18	23	14	AH0002	73.592	73.793	아니라,	[]
18	23	15	AH0002	73.913	74.094	구십	[]
18	23	16	AH0002	74.294	74.394	대	[]
18	23	17	AH0002	74.475	75.337	뮤지션이세요.	[11]
18	24	1	AH0002	75.731	75.892	예	[]
18	24	2	AH0002	76.373	76.514	참	[]
18	24	3	AH0002	76.654	76.855	되게	[]
18	24	4	AH0002	76.915	77.778	생소했었는데	[]
18	24	5	AH0002	78.34	78.781	살아있는	[]
18	24	6	AH0002	78.922	79.423	재즈계의	[]
18	24	7	AH0002	79.524	80.005	전설적인	[]
18	24	8	AH0002	80.106	80.808	뮤지션입니다.	[]
18	25	1	AH0002	80.809	81.01	@이름332	[]
18	25	2	AH0002	81.07	81.311	@이름332을	[]
18	25	3	AH0002	81.593	81.794	오늘	[]
18	25	4	AH0002	81.854	82.055	소개해	[]
18	25	5	AH0002	82.115	82.598	드리려고	[]
18	25	6	AH0002	82.618	82.678	해요.	[]
19	26	1	AH0001	83.736	83.976	아니	[]
19	26	2	AH0001	84.617	84.877	그러니까	[]
19	26	3	AH0001	84.957	85.298	저도	[]
19	26	4	AH0001	85.558	85.899	그	[]
19	26	5	AH0001	86.559	86.72	구십	[]
19	26	6	AH0001	86.78	86.84	세	[]
19	26	7	AH0001	86.92	87.14	생일	[]
19	26	8	AH0001	87.22	87.761	기념에서는	[]
19	26	9	AH0001	87.841	88.181	라이브	[]
19	26	10	AH0001	88.261	88.802	앨범	[12]
19	26	11	AH0001	88.822	88.842	그	[]
19	26	12	AH0001	89.082	89.623	셀러브레이션	[]
19	26	13	AH0001	89.663	90.184	나인티를	[]
19	26	14	AH0001	90.244	90.344	한	[]
19	26	15	AH0001	90.424	90.564	번	[13]
19	26	16	AH0001	90.624	90.845	소개를	[]
19	26	17	AH0001	90.885	90.965	한	[]
19	26	18	AH0001	91.025	91.105	적이	[]
19	26	19	AH0001	91.125	92.066	있었거든요.	[]
19	27	1	AH0001	92.514	92.916	그래서	[]
19	27	2	AH0001	93.278	93.298	오	[]
19	27	3	AH0001	93.499	93.7	오늘	[]
19	27	4	AH0001	93.761	93.942	@이름332	[]
19	27	5	AH0001	93.982	94.263	@이름332을	[]
19	27	6	AH0001	94.364	94.867	소개한다고	[]
19	27	7	AH0001	94.907	95.289	하니까,	[14]
19	27	8	AH0001	95.792	95.933	조금	[]
19	27	9	AH0001	95.973	95.993	더	[]
19	27	10	AH0001	96.073	96.757	반갑더라고요.	[]
20	28	1	AH0002	96.791	97.232	저희가	[]
20	28	2	AH0002	97.413	97.834	평소에	[]
20	28	3	AH0002	97.935	98.075	@이름332	[]
20	28	4	AH0002	98.155	98.356	@이름332	[]
20	28	5	AH0002	98.416	98.717	음악을	[]
20	28	6	AH0002	98.777	99.239	가지고	[]
20	28	7	AH0002	99.259	99.279	또	[]
20	28	8	AH0002	99.339	99.66	얘기를	[]
20	28	9	AH0002	99.74	99.961	많이	[]
20	28	10	AH0002	100.041	100.443	했었던	[]
20	28	11	AH0002	100.523	100.703	기억이	[]
20	28	12	AH0002	100.764	101.225	나네요.	[]
21	29	1	AH0001	101.295	102.284	이렇게	[]
21	29	2	AH0001	102.324	102.445	하고	[]
21	29	3	AH0001	102.485	103.03	싶다.	[15]
21	30	1	AH0001	104.07	104.09	네	[]
21	30	2	AH0001	104.312	104.634	이렇게도	[]
21	30	3	AH0001	104.695	104.836	하고	[]
21	30	4	AH0001	104.896	105.199	싶고	[]
21	30	5	AH0001	105.622	105.843	구십이	[]
21	30	6	AH0001	105.904	106.226	넘어서도	[]
21	30	7	AH0001	106.287	106.408	하고	[]
21	30	8	AH0001	106.468	106.69	싶고	[]
22	31	1	AH0002	106.847	107.427	언젠가,	[]
22	31	2	AH0002	107.948	108.428	언제까지	[]
22	31	3	AH0002	108.468	108.728	음악을	[]
22	31	4	AH0002	108.848	109.089	계속	[]
