bid	speaker	start	end	category	text	respondee_uid	respondee_sid	respondee_wid
1	SL0002	3.28	3.605	CONTINUER	응.	[1]	[1]	[6]
2	SL0002	5.105	5.235	CONTINUER	응.	[1]	[1]	[8]
3	SL0001	26.29	26.415	CONTINUER	아.	[2]	[3]	[7]
4	SL0002	32.233	32.458	CONTINUER	네.	[3]	[4]	[7]
5	SL0001	54.399	54.919	CONTINUER	음.	[4]	[6]	[7]
6	SL0001	58.774	59.389	CONTINUER	음.	[4]	[6]	[17]
7	SL0001	69.537	69.747	CONTINUER	응.	[6]	[9]	[2]
8	SL0001	70.612	70.757	CONTINUER	응.	[6]	[9]	[6]
9	SL0002	74.625	74.894	CONTINUER	네.	[7]	[10]	[1]
10	SL0002	81.759	82.054	CONTINUER	네.	[7]	[12]	[6]
11	SL0002	86.185	86.32	CONTINUER	네.	[7]	[12]	[13]
12	SL0001	92.095	92.53	CONTINUER	네.	[8]	[14]	[7]
13	SL0002	103.972	104.177	CONTINUER	음.	[11]	[17]	[22]
14	SL0002	123.931	124.309	CONTINUER	네.	[15]	[22]	[1]
15	SL0002	126.72	127.065	CONTINUER	네.	[15]	[23]	[4]
16	SL0002	128.59	128.905	CONTINUER	네.	[15]	[23]	[7]
17	SL0001	152.027	152.762	CONTINUER	응.	[20]	[28]	[11]
18	SL0001	160.477	160.876	CONTINUER	응.	[20]	[29]	[3]
19	SL0002	166.274	166.473	CONTINUER	네.	[21]	[31]	[1]
20	SL0001	179.55	180.01	CONTINUER	네.	[22]	[34]	[13]
21	SL0002	185.985	186.385	CONTINUER	네.	[23]	[35]	[12]
22	SL0001	202.08	202.38	CONTINUER	음.	[26]	[38]	[8]
23	SL0001	219.507	219.692	CONTINUER	음.	[28]	[41]	[1]
24	SL0002	223.936	224.186	CONTINUER	네.	[29]	[42]	[5]
25	SL0002	225.679	226.255	AFFIRMATIVE	그러니깐요.	[29]	[43]	[3]
26	SL0002	229.924	230.174	CONTINUER	네.	[29]	[44]	[6]
27	SL0002	231.794	231.964	CONTINUER	네.	[29]	[44]	[9]
28	SL0002	236.189	236.494	CONTINUER	네.	[29]	[44]	[15]
29	SL0001	262.923	263.138	CONTINUER	응.	[30]	[47]	[7]
30	SL0001	267.648	269.343	CONTINUER	아. 네네.	[30]	[47]	[15]
31	SL0001	283.222	283.637	CONTINUER	응.	[30]	[48]	[31]
32	SL0001	287.495	288.145	CONTINUER	응.	[30]	[49]	[5]
