bid	speaker	start	end	category	text	respondee_uid	respondee_sid	respondee_wid
1	AH0002	0.685	1.26	CONTINUER	네.	[]	[]	[]
2	AH0001	24.166	24.451	CONTINUER	네.	[2]	[3]	[6]
3	AH0001	27.426	27.671	CONTINUER	네.	[2]	[3]	[13]
4	AH0001	30.491	30.801	CONTINUER	네.	[2]	[3]	[18]
5	AH0001	34.549	34.889	CONTINUER	네.	[2]	[4]	[9]
6	AH0001	49.826	50.081	CONTINUER	네.	[4]	[7]	[11]
7	AH0001	55.371	55.706	CONTINUER	네.	[4]	[8]	[8]
8	AH0001	59.01	59.235	CONTINUER	네.	[4]	[9]	[1]
9	AH0001	60.85	61.595	CONTINUER	어.	[4]	[9]	[4]
10	AH0002	64.1	64.4	CONTINUER	네.	[5]	[10]	[5]
11	AH0001	70.217	70.462	CONTINUER	네.	[6]	[11]	[6]
12	AH0001	74.012	74.297	CONTINUER	네.	[6]	[11]	[12]
13	AH0001	84.539	85.859	CONTINUER	네. 네.	[8]	[13]	[8]
14	AH0001	89.933	90.213	CONTINUER	네.	[8]	[14]	[7]
15	AH0001	97.022	97.232	CONTINUER	네.	[10]	[16]	[3]
16	AH0001	106.496	106.771	CONTINUER	네.	[10]	[17]	[14]
17	AH0001	110.251	110.586	CONTINUER	음.	[10]	[17]	[20]
18	AH0001	111.829	112.079	CONTINUER	네.	[10]	[18]	[3]
19	AH0001	120.429	120.699	CONTINUER	네.	[10]	[18]	[20]
20	AH0001	124.966	125.296	CONTINUER	네.	[10]	[19]	[7]
21	AH0001	130.932	131.192	CONTINUER	네.	[10]	[20]	[7]
22	AH0001	132.907	133.397	AFFIRMATIVE	그렇죠.	[10]	[20]	[9]
23	AH0001	134.422	134.617	CONTINUER	음.	[10]	[20]	[12]
24	AH0001	137.402	137.687	CONTINUER	음.	[10]	[20]	[19]
25	AH0001	142.567	143.617	AFFIRMATIVE	음. 그래요.	[10]	[21]	[9]
26	AH0002	159.892	160.727	CONTINUER	네네.	[11]	[23]	[18]
27	AH0002	162.877	164.087	CONTINUER	네네네네.	[11]	[24]	[8]
28	AH0001	174.236	174.851	AFFIRMATIVE	그렇죠.	[12]	[26]	[4]
