uid	sid	wid	speaker	start	end	text	backchannels
1	1	1	AH0001	0.774	0.854	야.	[1]
1	1	2	AH0001	1.075	1.195	이게	[]
1	1	3	AH0001	1.696	1.856	이걸	[]
1	1	4	AH0001	1.916	2.317	엄마한테	[]
1	1	5	AH0001	2.397	2.477	다	[]
1	1	6	AH0001	2.538	2.818	말씀	[]
1	1	7	AH0001	2.918	3.199	드려야	[]
1	1	8	AH0001	3.279	3.66	되나요.	[]
1	1	9	AH0001	3.8	3.86	가	[]
1	1	10	AH0001	3.88	4.181	아니라	[]
1	1	11	AH0001	4.462	4.542	다	[]
1	1	12	AH0001	4.602	4.842	말씀	[]
1	1	13	AH0001	4.902	5.163	드려도	[]
1	1	14	AH0001	5.283	5.403	안	[]
1	1	15	AH0001	5.564	5.925	믿으실	[]
1	1	16	AH0001	6.005	6.085	것	[]
1	1	17	AH0001	6.165	6.646	같답니다.	[]
1	2	1	AH0001	6.648	6.809	그	[]
1	2	2	AH0001	6.87	7.233	정도로	[]
1	2	3	AH0001	7.495	7.697	엄마	[]
1	2	4	AH0001	7.737	8.02	앞에선	[]
1	2	5	AH0001	8.101	8.242	잘	[]
1	2	6	AH0001	8.262	8.444	하나	[]
1	2	7	AH0001	8.524	8.847	봐요.	[]
2	3	1	AH0002	8.847	9.47	아.	[]
2	3	2	AH0002	9.791	10.253	참	[]
2	3	3	AH0002	10.273	10.293	이	[]
2	3	4	AH0002	10.474	10.534	뭐	[]
2	3	5	AH0002	10.554	10.594	이	[]
2	3	6	AH0002	10.675	11.096	친구가	[]
2	3	7	AH0002	11.157	11.458	그런데	[]
2	3	8	AH0002	11.478	11.558	몇	[]
2	3	9	AH0002	11.578	11.94	살일까요?	[]
3	4	1	AH0001	11.94	12.542	이게	[]
3	4	2	AH0001	12.642	12.742	딱	[]
3	4	3	AH0001	12.823	13.164	단절이	[]
3	4	4	AH0001	13.224	13.545	되면	[]
3	4	5	AH0001	14.407	14.668	어	[]
3	4	6	AH0001	14.809	15.009	이제	[]
3	4	7	AH0001	15.23	15.511	이렇게	[]
3	4	8	AH0001	16.333	17.396	자유분방해지면서	[2]
3	4	9	AH0001	17.878	18.058	모든	[]
3	4	10	AH0001	18.159	18.76	스트레스를	[]
3	4	11	AH0001	18.861	19.021	푸는	[]
3	4	12	AH0001	19.101	19.342	건가	[]
3	4	13	AH0001	19.382	19.663	봐요.	[]
3	5	1	AH0001	19.663	20.786	글쎄요.	[3]
3	5	2	AH0001	20.847	21.047	그래도	[]
3	5	3	AH0001	21.128	21.308	과외	[]
3	5	4	AH0001	21.368	21.709	선생님이	[]
3	5	5	AH0001	21.77	21.97	오실	[]
3	5	6	AH0001	22.07	22.993	정도면은	[]
3	5	7	AH0001	23.074	23.595	조금	[]
3	5	8	AH0001	23.896	24.117	그래도	[]
3	5	9	AH0001	24.237	24.337	좀	[]
3	5	10	AH0001	24.418	24.759	되는	[]
3	5	11	AH0001	26.123	26.424	학년	[]
3	5	12	AH0001	26.464	27.106	아닐까요?	[]
4	6	1	AH0002	27.295	27.776	그러게요.	[4]
4	6	2	AH0002	28.056	28.457	그런	[]
4	6	3	AH0002	29.098	29.339	이제	[]
4	6	4	AH0002	29.479	29.619	뭐	[]
4	6	5	AH0002	29.739	29.98	저도	[]
4	6	6	AH0002	30.04	30.401	인제	[]
4	6	7	AH0002	30.641	30.781	그	[]
4	6	8	AH0002	30.922	31.723	선생님으로써	[5]
4	6	9	AH0002	32.444	32.785	아이들을	[]
4	6	10	AH0002	32.865	33.286	가르치다	[]
4	6	11	AH0002	33.366	33.667	보면	[]
4	6	12	AH0002	34.148	34.428	이게	[]
4	6	13	AH0002	34.508	34.729	이런	[]
4	6	14	AH0002	34.789	35.049	문제가	[]
4	6	15	AH0002	35.089	35.49	있어요.	[]
4	7	1	AH0002	35.49	35.851	실질적으로	[6]
4	7	2	AH0002	35.931	36.533	선생님들도	[7]
4	7	3	AH0002	37.336	37.717	보면은	[]
4	7	4	AH0002	37.797	38.058	어떤	[]
4	7	5	AH0002	38.098	38.72	선생님은	[]
4	7	6	AH0002	38.861	39.061	되게	[]
4	7	7	AH0002	39.121	39.422	아이가	[]
4	7	8	AH0002	39.483	39.643	말을	[]
4	7	9	AH0002	39.723	39.844	되게	[]
4	7	10	AH0002	39.884	39.984	잘	[]
4	7	11	AH0002	40.084	40.265	들어요.	[]
4	7	12	AH0002	40.405	40.566	처음	[8]
4	7	13	AH0002	40.606	40.947	만났을	[]
4	7	14	AH0002	41.007	41.188	때부터	[9]
4	8	1	AH0002	41.208	41.228	또	[]
4	8	2	AH0002	41.289	41.51	어떤	[]
4	8	3	AH0002	41.591	41.872	선생님은	[]
4	8	4	AH0002	41.893	42.275	이상하게	[]
4	8	5	AH0002	42.335	42.658	통제가	[]
4	8	6	AH0002	42.678	42.738	안	[]
4	8	7	AH0002	42.819	43.06	되는	[10]
4	8	8	AH0002	43.08	43.121	반이	[]
4	8	9	AH0002	43.181	43.785	있어요.	[]
4	9	1	AH0002	43.786	43.826	근데	[]
4	9	2	AH0002	43.886	44.227	이제	[]
4	9	3	AH0002	44.868	44.968	뭐	[]
4	9	4	AH0002	45.088	45.288	그런	[]
4	9	5	AH0002	45.388	45.649	반의	[]
