bid	speaker	start	end	category	text	respondee_uid	respondee_sid	respondee_wid
1	AH0002	9.69	10.415	AFFIRMATIVE	그렇습니다.	[1]	[1]	[19]
2	AH0002	15.435	15.725	CONTINUER	네.	[1]	[2]	[2]
3	AH0002	17.295	18.34	CONTINUER	예. 예.	[1]	[2]	[5]
4	AH0002	19.445	19.74	CONTINUER	예.	[1]	[2]	[7]
5	AH0001	33.248	33.793	CONTINUER	네네네.	[8]	[9]	[7]
6	AH0001	35.363	35.618	CONTINUER	네.	[8]	[9]	[10]
7	AH0001	40.883	41.298	CONTINUER	네.	[8]	[9]	[20]
8	AH0001	46.173	46.398	CONTINUER	네.	[10]	[12]	[5]
9	AH0001	48.928	49.843	CONTINUER	아. 네.	[10]	[12]	[11]
10	AH0002	58.034	58.487	AFFIRMATIVE	그럼요.	[11]	[14]	[2]
11	AH0002	59.998	60.283	CONTINUER	예.	[11]	[15]	[4]
12	AH0002	61.443	61.703	CONTINUER	예.	[11]	[15]	[6]
13	AH0002	63.043	63.483	AFFIRMATIVE	그렇죠.	[11]	[15]	[11]
14	AH0002	66.963	67.568	AFFIRMATIVE	예. 맞습니다.	[11]	[15]	[17]
15	AH0002	74.057	74.407	CONTINUER	예.	[11]	[16]	[8]
16	AH0002	78.997	79.162	CONTINUER	예.	[11]	[16]	[17]
17	AH0001	83.971	84.206	CONTINUER	네.	[12]	[17]	[6]
18	AH0001	95.887	97.502	AFFIRMATIVE	맞아요. 맞아요. 음.	[14]	[20]	[2]
19	AH0001	101.199	101.699	CONTINUER	네.	[14]	[20]	[16]
20	AH0001	113.203	113.738	CONTINUER	네.	[16]	[23]	[17]
21	AH0002	117.322	117.712	CONTINUER	네.	[17]	[24]	[2]
22	AH0001	124.104	124.524	CONTINUER	네네.	[18]	[25]	[9]
23	AH0001	128.059	128.774	CONTINUER	음.	[18]	[25]	[22]
24	AH0001	137.69	138.96	CONTINUER	네네. 음.	[20]	[27]	[21]
25	AH0001	140.615	141.38	AFFIRMATIVE	아. 그렇죠. 그렇죠.	[22]	[29]	[7]
26	AH0001	162.281	163.131	AFFIRMATIVE	그러니까요.	[24]	[32]	[17]
27	AH0001	164.818	165.063	CONTINUER	음.	[26]	[34]	[6]
28	AH0001	168.788	169.098	CONTINUER	네.	[26]	[34]	[21]
29	AH0001	179.159	179.824	CONTINUER	음.	[28]	[37]	[4]
30	AH0001	185.084	185.784	CONTINUER	네네네.	[28]	[37]	[19]
31	AH0001	201.082	201.477	CONTINUER	네.	[30]	[40]	[17]
32	AH0001	209.919	210.339	CONTINUER	아.	[32]	[42]	[8]
33	AH0001	212.204	212.679	CONTINUER	네네.	[32]	[42]	[13]
34	AH0001	219.993	220.343	CONTINUER	네.	[34]	[44]	[5]
35	AH0002	226.842	227.122	CONTINUER	네.	[35]	[47]	[4]
36	AH0002	233.262	233.632	CONTINUER	네.	[35]	[47]	[20]
37	AH0001	243.635	243.88	CONTINUER	네.	[36]	[50]	[11]
38	AH0001	245.435	246.03	CONTINUER	네네네.	[36]	[50]	[13]
39	AH0001	251.021	251.956	UNDERSTANDING	아.	[36]	[51]	[6]
40	AH0001	258.991	259.781	CONTINUER	네네네.	[36]	[51]	[22]
41	AH0001	261.865	262.35	CONTINUER	음.	[36]	[52]	[6]
42	AH0001	270.792	271.487	CONTINUER	음.	[36]	[53]	[12]
43	AH0002	274.334	274.539	CONTINUER	예.	[37]	[54]	[3]
44	AH0002	278.109	278.484	CONTINUER	예.	[37]	[54]	[9]
45	AH0002	280.864	281.169	CONTINUER	예.	[37]	[54]	[13]
46	AH0002	289.076	290.456	CONTINUER	에. 네.	[41]	[58]	[3]
47	AH0002	293.271	293.586	CONTINUER	예.	[41]	[58]	[11]
48	AH0002	302.76	302.965	CONTINUER	예.	[43]	[60]	[9]
49	AH0002	304.16	304.47	CONTINUER	예.	[43]	[60]	[13]
50	AH0002	306.25	306.6	CONTINUER	예.	[43]	[60]	[17]
51	AH0002	308.02	308.34	AFFIRMATIVE	그렇죠.	[43]	[60]	[19]
52	AH0002	309.915	310.195	CONTINUER	예.	[43]	[60]	[22]
53	AH0002	314.428	315.329	AFFIRMATIVE	그렇죠. 에.	[43]	[60]	[33]
54	AH0002	316.74	317.095	CONTINUER	예.	[43]	[61]	[2]
55	AH0002	318.4	318.63	CONTINUER	음.	[43]	[61]	[5]
56	AH0002	321.435	321.75	CONTINUER	예.	[43]	[61]	[11]
57	AH0002	322.855	323.19	AFFIRMATIVE	그렇죠.	[43]	[61]	[13]
58	AH0002	326.802	327.077	CONTINUER	예.	[43]	[62]	[8]
59	AH0002	329.367	330.067	AFFIRMATIVE	네. 그렇죠.	[43]	[62]	[14]
60	AH0002	347.366	347.796	CONTINUER	예.	[47]	[66]	[15]
61	AH0002	350.356	350.611	CONTINUER	예.	[47]	[66]	[20]
62	AH0002	353.706	353.966	CONTINUER	네.	[47]	[66]	[24]
63	AH0002	356.226	356.986	AFFIRMATIVE	예. 그렇죠.	[47]	[67]	[2]
64	AH0002	359.876	362.015	CONTINUER	예. 네. 예.	[47]	[67]	[11]
65	AH0002	364.271	364.616	CONTINUER	음흠.	[47]	[67]	[17]
66	AH0002	366.996	367.201	CONTINUER	예.	[47]	[67]	[21]
67	AH0001	373.594	373.859	CONTINUER	네.	[48]	[69]	[4]
68	AH0001	382.206	382.621	CONTINUER	네네.	[50]	[71]	[9]
69	AH0001	383.726	384.091	CONTINUER	네네.	[50]	[71]	[15]
70	AH0001	389.734	390.304	CONTINUER	아.	[50]	[72]	[2]
71	AH0001	394.834	395.219	CONTINUER	네네.	[52]	[74]	[5]
72	AH0001	400.259	400.589	CONTINUER	네.	[52]	[74]	[17]
73	AH0001	404.777	405.067	CONTINUER	네.	[52]	[75]	[4]
74	AH0001	409.512	410.092	UNDERSTANDING	아.	[52]	[75]	[14]
75	AH0001	414.186	414.571	CONTINUER	네.	[52]	[76]	[10]
76	AH0002	423.194	423.674	CONTINUER	예에에.	[53]	[78]	[5]
77	AH0002	426.189	426.569	CONTINUER	네.	[53]	[78]	[10]
78	AH0002	428.699	429.034	AFFIRMATIVE	그렇죠.	[53]	[78]	[16]
79	AH0002	430.494	430.994	AFFIRMATIVE	네. 맞아요.	[53]	[78]	[19]
80	AH0001	440.239	440.669	CONTINUER	네네.	[58]	[83]	[2]
81	AH0001	442.384	442.619	CONTINUER	네.	[58]	[83]	[6]
82	AH0001	462.067	462.877	CONTINUER	네네네.	[62]	[87]	[16]
83	AH0001	465.217	465.397	CONTINUER	네.	[62]	[87]	[23]
84	AH0002	474.097	474.362	CONTINUER	예.	[63]	[89]	[8]
