bid	speaker	start	end	category	text	respondee_uid	respondee_sid	respondee_wid
1	AH0002	20.3	20.505	CONTINUER	예.	[3]	[4]	[19]
2	AH0001	27.58	27.76	CONTINUER	네.	[4]	[6]	[13]
3	AH0001	29.775	30.055	CONTINUER	네.	[4]	[6]	[20]
4	AH0001	38.243	38.533	CONTINUER	네.	[4]	[7]	[16]
5	AH0001	43.143	43.563	CONTINUER	응.	[4]	[8]	[5]
6	AH0001	48.445	48.71	CONTINUER	네.	[4]	[8]	[19]
7	AH0001	61.117	61.532	CONTINUER	음.	[4]	[9]	[21]
8	AH0001	82.912	83.227	CONTINUER	예.	[6]	[13]	[11]
9	AH0001	84.592	84.957	CONTINUER	예.	[]	[]	[]
10	AH0001	88.123	88.403	CONTINUER	네.	[8]	[15]	[5]
11	AH0001	93.125	94.027	CONTINUER	네네. 네.	[8]	[16]	[9]
12	AH0001	97.717	98.067	CONTINUER	네.	[8]	[17]	[9]
13	AH0001	102.027	102.627	CONTINUER	네네.	[8]	[17]	[17]
14	AH0001	109.534	109.864	CONTINUER	네.	[8]	[18]	[17]
15	AH0001	121.379	121.729	CONTINUER	네.	[8]	[19]	[22]
16	AH0001	124.362	124.922	UNDERSTANDING	음.	[8]	[20]	[5]
17	AH0001	137.759	138.119	CONTINUER	네.	[8]	[21]	[31]
18	AH0001	142.097	142.502	CONTINUER	네.	[8]	[22]	[9]
19	AH0001	147.282	147.497	CONTINUER	응.	[8]	[22]	[20]
20	AH0001	150.017	150.297	CONTINUER	네.	[8]	[22]	[25]
21	AH0001	153.89	154.135	CONTINUER	응.	[8]	[23]	[9]
22	AH0001	155.84	156.07	CONTINUER	응.	[8]	[23]	[14]
23	AH0001	158.934	159.501	CONTINUER	네. 네.	[8]	[23]	[21]
24	AH0001	164.436	165.026	CONTINUER	응.	[8]	[24]	[12]
25	AH0001	170.848	171.479	CONTINUER	응.	[8]	[25]	[11]
26	AH0001	175.379	177.065	UNDERSTANDING	아.	[8]	[25]	[18]
27	AH0001	177.066	177.942	CONTINUER	네. 네.	[8]	[25]	[20]
