uid	sid	wid	speaker	start	end	text	backchannels
1	1	1	AH0001	0.714	1.074	음	[]
1	1	2	AH0001	1.714	1.855	이게	[]
1	1	3	AH0001	1.975	3.175	상가임대차보호법	[]
1	1	4	AH0001	3.916	4.436	관련해서는	[]
1	1	5	AH0001	4.536	4.836	굉장히	[]
1	1	6	AH0001	4.916	5.056	지금	[]
1	1	7	AH0001	5.136	5.416	관심을	[]
1	1	8	AH0001	5.496	5.756	많이	[]
1	1	9	AH0001	5.776	6.097	갖고	[]
1	1	10	AH0001	6.237	6.417	계신	[]
1	1	11	AH0001	6.497	6.637	분들이	[]
1	1	12	AH0001	6.697	6.877	많을	[]
1	1	13	AH0001	6.997	7.297	거예요.	[]
1	1	14	AH0001	7.417	7.497	이게	[]
1	1	15	AH0001	7.657	7.757	또	[]
1	1	16	AH0001	8.278	8.538	법은	[]
1	1	17	AH0001	8.658	8.738	좀	[]
1	1	18	AH0001	9.018	9.118	또	[]
1	1	19	AH0001	9.498	9.558	왠지	[]
1	1	20	AH0001	9.638	9.718	좀	[]
1	1	21	AH0001	9.758	9.898	이릏게	[]
1	1	22	AH0001	9.938	10.179	일반인들	[]
1	1	23	AH0001	10.239	10.539	입장에서	[]
1	1	24	AH0001	10.559	10.599	보믄	[]
1	1	25	AH0001	10.679	10.859	약간	[]
1	1	26	AH0001	11.019	11.419	두렵고	[]
1	1	27	AH0001	11.519	11.979	무섭고	[]
1	1	28	AH0001	12.44	12.5	좀	[]
1	1	29	AH0001	12.6	13.32	어렵잖아요.	[]
1	2	1	AH0001	13.841	13.901	이제	[]
1	2	2	AH0001	14.001	14.583	계약만료를	[]
1	2	3	AH0001	14.623	15.004	앞둔	[]
1	2	4	AH0001	15.084	15.304	상가	[]
1	2	5	AH0001	15.324	16.006	임차인이	[]
1	2	6	AH0001	16.307	16.387	꼭	[]
1	2	7	AH0001	16.688	16.968	알아야	[]
1	2	8	AH0001	17.008	17.089	할	[]
1	2	9	AH0001	17.189	17.389	만한	[]
1	2	10	AH0001	17.55	17.75	법률	[]
1	2	11	AH0001	17.81	18.051	정보가	[]
1	2	12	AH0001	18.071	18.412	있다면	[]
1	2	13	AH0001	18.432	18.612	어떤	[]
1	2	14	AH0001	18.692	18.752	게	[]
1	2	15	AH0001	18.772	19.875	있을까요.	[]
2	3	1	AH0002	19.979	20.28	네.	[]
2	3	2	AH0002	20.66	20.961	제일	[]
2	3	3	AH0002	21.081	21.723	문제가	[]
2	3	4	AH0002	21.843	22.224	많은	[]
2	3	5	AH0002	22.444	23.025	임차인과	[]
2	3	6	AH0002	23.085	23.446	임대인이	[]
2	3	7	AH0002	23.546	24.769	갈등이	[]
2	3	8	AH0002	24.889	25.27	벌어지는	[]
2	3	9	AH0002	25.33	25.63	것이	[]
2	3	10	AH0002	25.751	26.953	권리금이라고	[1]
2	3	11	AH0002	27.013	27.434	해요.	[]
2	4	1	AH0002	27.68	28.301	권리금이	[2]
2	4	2	AH0002	28.421	28.461	일	[]
2	4	3	AH0002	28.541	29.162	위라고	[]
2	4	4	AH0002	29.262	29.582	하고.	[]
2	4	5	AH0002	29.602	29.622	그	[]
2	4	6	AH0002	29.842	30.043	다음에	[]
2	4	7	AH0002	30.083	30.223	인제	[]
2	4	8	AH0002	30.343	30.603	이런	[]
2	4	9	AH0002	30.723	31.004	방금	[]
2	4	10	AH0002	31.084	31.244	사례	[]
2	4	11	AH0002	31.264	31.504	같은	[]
2	4	12	AH0002	31.564	31.885	임대료	[]
2	4	13	AH0002	31.965	32.205	조정	[]
2	4	14	AH0002	32.285	32.665	문제	[]
2	4	15	AH0002	33.266	33.326	그	[]
2	4	16	AH0002	33.366	33.566	다음에	[]
2	4	17	AH0002	33.987	34.287	이거	[]
2	4	18	AH0002	34.507	34.708	이	[]
2	4	19	AH0002	34.788	35.569	임대료가	[]
2	4	20	AH0002	35.629	36.009	합의되지	[]
2	4	21	AH0002	36.049	36.35	않았을	[]
2	4	22	AH0002	36.37	36.43	때	[]
2	4	23	AH0002	36.49	36.61	계약	[]
2	4	24	AH0002	36.69	37.03	해지	[]
2	4	25	AH0002	37.19	37.371	이런	[]
2	4	26	AH0002	37.451	37.911	문제들이	[]
2	4	27	AH0002	37.951	38.372	있는데	[]
2	5	1	AH0002	39.125	39.165	어	[]
2	5	2	AH0002	39.205	39.385	이런	[]
2	5	3	AH0002	39.445	39.746	문제들이	[]
2	5	4	AH0002	39.806	40.026	계속	[]
2	5	5	AH0002	40.086	40.286	있기	[]
2	5	6	AH0002	40.406	40.647	때문에	[]
2	5	7	AH0002	40.727	40.987	벌써	[]
2	5	8	AH0002	41.067	41.448	올해만	[]
2	5	9	AH0002	41.468	41.648	해도	[]
2	5	10	AH0002	41.728	41.788	두	[]
2	5	11	AH0002	41.868	42.048	번	[]
2	5	12	AH0002	42.148	42.409	이릏게	[]
2	5	13	AH0002	42.489	43.73	상가건물임대차보호법이	[]
2	5	14	AH0002	43.79	44.091	개정이	[]
2	5	15	AH0002	44.171	45.733	됐구요.	[]
2	5	16	AH0002	45.753	45.773	어	[]
2	5	17	AH0002	45.913	46.233	권리금	[]
2	5	18	AH0002	46.313	46.974	관련해서는	[]
2	5	19	AH0002	47.094	47.354	기존	[]
2	5	20	AH0002	47.455	47.635	계약	[]
2	5	21	AH0002	47.835	48.115	종료	[]
2	5	22	AH0002	48.155	48.255	삼	[]
2	5	23	AH0002	48.376	48.516	개월	[]
2	5	24	AH0002	48.616	48.996	전부터.	[3]
2	6	1	AH0002	49.659	49.919	권리금	[]
2	6	2	AH0002	50.019	50.2	보호	[]
2	6	3	AH0002	50.28	50.64	기간을	[]
