uid	sid	wid	speaker	start	end	text	backchannels
1	1	1	AH0001	0.5	1.28	아	[]
1	1	2	AH0001	1.46	1.701	저희	[]
1	1	3	AH0001	1.761	2.001	집은	[]
1	1	4	AH0001	2.101	2.261	모아	[]
1	1	5	AH0001	2.321	2.441	놓은	[]
1	1	6	AH0001	2.541	2.701	비닐	[]
1	1	7	AH0001	2.761	3.141	깨끗하게	[]
1	1	8	AH0001	3.181	3.561	정리해서	[]
1	1	9	AH0001	3.641	4.002	길가에	[]
1	1	10	AH0001	4.082	4.262	채소	[]
1	1	11	AH0001	4.342	4.582	파시는	[]
1	1	12	AH0001	4.622	5.022	할머니들	[]
1	1	13	AH0001	5.102	5.462	드리고	[]
1	1	14	AH0001	5.942	6.023	그	[]
1	1	15	AH0001	6.083	6.343	후에는	[]
1	1	16	AH0001	6.403	6.903	장바구니	[]
1	1	17	AH0001	6.943	7.363	갖고	[]
1	1	18	AH0001	7.383	7.863	다니면서	[]
1	1	19	AH0001	7.943	8.123	물건	[]
1	1	20	AH0001	8.183	8.384	사고	[]
1	1	21	AH0001	8.684	9.004	계란은	[]
1	1	22	AH0001	9.084	9.264	목욕	[]
1	1	23	AH0001	9.344	9.584	바구니	[]
1	1	24	AH0001	9.644	9.824	갖구	[]
1	1	25	AH0001	9.864	10.024	가서	[]
1	1	26	AH0001	10.064	11.505	삽니다.	[]
1	2	1	AH0001	11.507	11.77	엄머	[]
1	2	2	AH0001	11.85	12.598	@전화번호9은	[1]
1	2	3	AH0001	12.618	12.759	이렇게	[]
1	2	4	AH0001	12.779	12.921	보내	[]
1	2	5	AH0001	12.961	13.87	주셨습니다.	[]
2	3	1	AH0002	14.481	14.924	실천하는	[]
2	3	2	AH0002	14.945	15.126	분이	[]
2	3	3	AH0002	15.267	15.489	굉장히	[]
2	3	4	AH0002	15.549	15.711	많이	[]
2	3	5	AH0002	15.751	16.356	계시네요	[]
2	3	6	AH0002	16.456	16.477	네	[]
3	4	1	AH0001	17.545	18.305	옛날이	[2]
3	4	2	AH0001	19.246	19.546	조금	[]
3	4	3	AH0001	19.626	19.686	더	[]
3	4	4	AH0001	19.806	20.347	편해졌을	[]
3	4	5	AH0001	20.467	20.927	뿐이지	[3]
3	4	6	AH0001	21.847	22.268	옛날이	[]
3	4	7	AH0001	22.348	22.688	좋았던	[]
3	4	8	AH0001	22.768	22.808	것	[4]
3	4	9	AH0001	23.048	23.208	같기도	[]
3	4	10	AH0001	23.268	23.428	해요.	[]
3	4	11	AH0001	23.828	23.969	지금	[]
3	4	12	AH0001	24.089	24.629	너무	[]
3	4	13	AH0001	24.809	25.389	발전했나	[]
3	4	14	AH0001	25.449	25.649	봐요.	[]
3	4	15	AH0001	25.75	26.09	세상이.	[5]
3	5	1	AH0001	27.361	27.541	아	[]
3	5	2	AH0001	27.681	27.922	뭔가	[]
3	5	3	AH0001	28.002	28.923	씁쓸하면서	[]
3	5	4	AH0001	29.083	29.544	자	[]
3	5	5	AH0001	29.844	29.984	또	[]
3	5	6	AH0001	30.104	30.305	다른	[]
3	5	7	AH0001	30.365	30.665	정보	[]
3	5	8	AH0001	30.785	31.106	이야기	[]
3	5	9	AH0001	31.166	31.286	들어	[]
3	5	10	AH0001	31.346	32.147	보겠습니다.	[]
4	6	1	AH0002	32.191	32.373	네.	[]
4	6	2	AH0002	32.534	32.998	지난주는	[]
4	6	3	AH0002	33.079	33.341	그야말로	[]
4	6	4	AH0002	33.543	33.785	비가	[]
4	6	5	AH0002	33.966	34.531	오락가락	[]
5	7	1	AH0001	34.713	35.135	깜짝	[]
5	7	2	AH0001	35.195	35.979	놀랐어요	[]
5	7	3	AH0001	36.019	36.139	웬	[]
5	7	4	AH0001	36.24	36.521	비지?	[]
5	7	5	AH0001	36.722	37.405	싶더라구요.	[]
6	8	1	AH0002	37.645	37.825	뭐	[]
6	8	2	AH0002	37.845	38.005	기후	[]
6	8	3	AH0002	38.085	38.386	변화가	[]
6	8	4	AH0002	38.486	38.606	좀	[]
6	8	5	AH0002	38.686	38.946	상당히	[]
6	8	6	AH0002	39.047	39.207	뭐	[]
6	8	7	AH0002	39.327	39.887	예측되기도	[]
6	8	8	AH0002	39.948	40.028	하는	[]
6	8	9	AH0002	40.188	40.568	부분이기는	[]
6	8	10	AH0002	40.588	41.169	한데요.	[6]
6	8	11	AH0002	41.269	41.549	여튼	[]
6	8	12	AH0002	41.729	41.99	덕분에	[]
6	8	13	AH0002	42.09	42.47	무더위는	[]
6	8	14	AH0002	42.59	44.092	수그러졌지만	[7]
6	8	15	AH0002	44.272	44.372	어	[]
6	8	16	AH0002	44.532	44.693	비로	[]
6	8	17	AH0002	44.733	44.913	인한	[]
6	8	18	AH0002	44.953	45.113	여러	[]
6	8	19	AH0002	45.233	45.554	피해	[]
6	8	20	AH0002	45.694	45.914	상당히	[]
6	8	21	AH0002	45.954	46.855	많았는데요.	[8]
6	9	1	AH0002	47.136	47.316	특히	[]
6	9	2	AH0002	47.376	47.437	그	[]
6	9	3	AH0002	47.557	47.837	비가	[]
6	9	4	AH0002	47.898	48.298	내리는	[]
6	9	5	AH0002	48.439	49.28	거리에서	[]
6	9	6	AH0002	49.32	49.501	이렇게	[]
6	9	7	AH0002	49.621	49.862	지나	[]
6	9	8	AH0002	49.962	50.323	인도를	[]
6	9	9	AH0002	50.403	50.543	걸어	[]
6	9	10	AH0002	50.663	51.325	지나가다가	[]
6	9	11	AH0002	51.485	51.906	자동차가	[]
6	9	12	AH0002	51.926	52.146	이렇게	[]
6	9	13	AH0002	52.226	52.647	지나가면서	[]
6	9	14	AH0002	52.747	52.968	튀긴	[]
6	9	15	AH0002	53.108	53.409	물에	[]
7	10	1	AH0001	53.51	54.181	있어요.	[]
8	11	1	AH0002	54.181	54.728	봉변당한	[]
8	11	2	AH0002	54.81	54.891	적	[]
8	11	3	AH0002	54.952	55.641	많으시죠.	[]
9	12	1	AH0001	55.641	56.026	깨끗한	[]
9	12	2	AH0001	56.127	56.29	물도	[]
9	12	3	AH0001	56.33	56.634	아니고	[]
10	13	1	AH0002	56.937	57.298	그렇죠.	[]
10	13	2	AH0002	57.659	57.899	네.	[]
10	13	3	AH0002	58.361	58.581	네.	[]
10	13	4	AH0002	59.042	59.183	그	[]
10	13	5	AH0002	59.343	59.423	으	[]
10	13	6	AH0002	59.564	59.804	부분에	[]
10	13	7	AH0002	59.864	60.065	대해서	[]
10	13	8	AH0002	60.125	60.265	인제	[]
10	13	9	AH0002	60.325	60.506	제가	[]
10	13	10	AH0002	60.566	60.666	좀	[]
10	13	11	AH0002	60.807	61.067	가져오	[]
10	13	12	AH0002	61.508	61.729	준비를	[]
10	13	13	AH0002	61.789	62.15	했는데요.	[]
11	14	1	AH0001	62.15	62.474	뭐	[]
11	14	2	AH0001	62.676	62.959	혹시	[]
11	14	3	AH0001	62.999	63.465	세탁비도	[]
11	14	4	AH0001	63.626	63.808	받을	[]
11	14	5	AH0001	63.889	63.95	수	[]
11	14	6	AH0001	63.97	64.314	있어요?	[]
12	15	1	AH0002	64.314	64.595	받을	[]
12	15	2	AH0002	64.696	64.736	수	[]
12	15	3	AH0002	64.756	65.018	있습니다	[]
12	15	4	AH0002	65.038	65.058	아	[]
12	15	5	AH0002	65.781	66.002	받을	[]
12	15	6	AH0002	66.083	66.163	수	[]
12	15	7	AH0002	66.183	66.545	있게끔	[]
12	15	8	AH0002	66.666	67.309	법적으로	[]
12	15	9	AH0002	67.43	67.631	되어	[]
12	15	10	AH0002	67.651	68.113	있습니다.	[]
13	16	1	AH0001	68.113	68.556	어떻게요?	[]
14	17	1	AH0002	69.372	69.452	에	[]
14	17	2	AH0002	69.552	70.253	도로교통법	[]
14	17	3	AH0002	70.353	71.034	제사십구	[]
14	17	4	AH0002	71.114	71.735	조에는	[9]
14	17	5	AH0002	72.516	72.696	물이	[]
14	17	6	AH0002	72.836	73.077	고인	[]
14	17	7	AH0002	73.177	73.417	곳을	[]
14	17	8	AH0002	73.537	73.777	운행	[]
14	17	9	AH0002	73.837	73.938	할	[]
14	17	10	AH0002	74.058	74.218	때는	[]
14	17	11	AH0002	74.338	74.558	고인	[]
14	17	12	AH0002	74.658	74.759	물을	[]
14	17	13	AH0002	74.959	75.259	튀게	[]
14	17	14	AH0002	75.279	75.54	해서	[]
14	17	15	AH0002	75.92	76.14	다른	[]
14	17	16	AH0002	76.22	76.581	사람에게	[]
14	17	17	AH0002	76.701	76.901	피해를	[]
14	17	18	AH0002	76.961	77.141	주는	[]
14	17	19	AH0002	77.202	77.382	일이	[]
14	17	20	AH0002	77.502	77.902	없도록	[]
14	17	21	AH0002	77.983	78.103	할	[]
14	17	22	AH0002	78.303	78.423	것	[]
14	17	23	AH0002	78.864	79.144	이렇게	[]
14	17	24	AH0002	79.464	79.544	법	[]
14	17	25	AH0002	79.705	79.965	규정에	[]
14	17	26	AH0002	80.105	80.746	명시되어	[10]
14	17	27	AH0002	80.786	81.086	있습니다.	[]
14	18	1	AH0002	81.801	81.921	또	[]
14	18	2	AH0002	82.101	82.681	백육십	[]
14	18	3	AH0002	82.862	83.262	조에는	[]
14	18	4	AH0002	83.662	84.142	사십구	[]
14	18	5	AH0002	84.202	84.362	조를	[]
14	18	6	AH0002	84.462	84.883	위반한	[]
14	18	7	AH0002	85.003	85.183	차의	[]
14	18	8	AH0002	85.283	86.083	운전자에게는	[]
14	18	9	AH0002	86.524	86.864	이십	[]
14	18	10	AH0002	87.024	87.244	만원	[]
14	18	11	AH0002	87.344	87.684	이하의	[]
14	18	12	AH0002	87.844	88.325	과태료를	[]
14	18	13	AH0002	88.525	89.405	부과한다.	[11]
14	18	14	AH0002	89.425	89.805	이렇게	[]
14	18	15	AH0002	89.886	90.206	명시가	[]
14	18	16	AH0002	90.246	90.306	돼	[]
14	18	17	AH0002	90.346	90.686	있고요.	[]
14	19	1	AH0002	91.131	91.231	이	[]
14	19	2	AH0002	91.351	91.451	법	[]
14	19	3	AH0002	91.611	91.851	규정을	[]
14	19	4	AH0002	91.972	92.272	근거로	[]
14	19	5	AH0002	92.332	92.592	해서	[]
14	19	6	AH0002	93.493	93.993	행인에게	[]
14	19	7	AH0002	94.133	94.333	피해를	[]
14	19	8	AH0002	94.413	94.673	줬을	[]
14	19	9	AH0002	94.773	94.954	경우	[]
14	19	10	AH0002	95.074	95.594	자동차의	[]
14	19	11	AH0002	95.674	95.854	경우는	[]
14	19	12	AH0002	95.934	96.034	이	[]
14	19	13	AH0002	96.114	96.335	만원	[]
