uid	sid	wid	speaker	start	end	text	backchannels
1	1	1	AH0001	0.5	0.68	네	[]
1	1	2	AH0001	0.821	1.081	오늘	[]
1	1	3	AH0001	1.242	1.663	그	[]
1	1	4	AH0001	2.364	2.625	세상을	[]
1	1	5	AH0001	2.685	2.845	바꾼	[]
1	1	6	AH0001	2.905	2.986	책	[]
1	1	7	AH0001	3.066	3.126	백	[]
1	1	8	AH0001	3.246	3.567	권으로	[]
1	1	9	AH0001	3.687	3.868	헨리	[]
1	1	10	AH0001	3.948	4.228	조지의	[]
1	1	11	AH0001	4.329	4.669	진보와	[]
1	1	12	AH0001	4.75	5.191	빈곤	[]
1	1	13	AH0001	5.211	5.531	이렇게	[]
1	1	14	AH0001	5.632	5.872	소개해	[]
1	1	15	AH0001	5.932	6.433	드렸더니	[]
1	1	16	AH0001	6.594	7.015	@이름3	[]
1	1	17	AH0001	7.035	7.235	님이	[]
1	1	18	AH0001	7.676	7.837	이런	[]
1	1	19	AH0001	7.897	8.197	답변을	[]
1	1	20	AH0001	8.298	8.899	주셨네요.	[]
1	2	1	AH0001	9.223	9.766	진보와	[]
1	2	2	AH0001	9.866	10.349	빈곤은	[]
1	2	3	AH0001	10.972	11.052	그	[]
1	2	4	AH0001	11.253	12.077	축약본도	[]
1	2	5	AH0001	12.118	12.6	있어요.	[]
2	3	1	AH0002	12.635	13.277	그렇습니다.	[1]
2	3	2	AH0002	13.297	13.417	이게	[]
2	3	3	AH0002	13.517	13.858	본문이	[]
2	3	4	AH0002	13.938	14.058	한	[]
2	3	5	AH0002	14.159	14.479	오륙백	[]
2	3	6	AH0002	14.6	14.64	쪽	[]
2	3	7	AH0002	14.7	14.92	되기	[]
2	3	8	AH0002	15.041	15.401	때문에	[]
2	3	9	AH0002	15.422	16.043	읽기가	[]
2	3	10	AH0002	16.103	16.304	쉽지는	[]
2	3	11	AH0002	16.344	16.905	않습니다.	[]
3	4	1	AH0001	14.573	15.029	꽤	[]
3	4	2	AH0001	15.209	15.517	꽤	[]
3	4	3	AH0001	15.574	16.189	꽤커요	[]
3	5	1	AH0001	17.121	17.421	그래서	[]
3	5	2	AH0001	17.441	18.202	이렇게	[]
3	5	3	AH0001	18.262	19.003	핵심만	[]
3	5	4	AH0001	19.163	19.383	가려	[]
3	5	5	AH0001	19.403	19.564	놓은	[]
3	5	6	AH0001	19.624	19.844	책도	[]
3	5	7	AH0001	19.864	20.545	있으니까	[]
3	5	8	AH0001	20.705	21.025	@이름3	[]
3	5	9	AH0001	21.065	21.265	님은	[]
3	5	10	AH0001	21.806	22.547	참고하시기	[]
3	5	11	AH0001	22.607	22.947	바랍니다.	[]
3	6	1	AH0001	22.947	23.149	아마	[]
3	6	2	AH0001	23.23	23.533	도서관에	[]
3	6	3	AH0001	23.593	23.755	가면	[]
3	6	4	AH0001	23.856	23.896	두	[]
3	6	5	AH0001	23.997	24.139	개가	[]
3	6	6	AH0001	24.219	24.3	다	[]
3	6	7	AH0001	24.32	24.522	있을	[]
3	6	8	AH0001	24.563	24.987	겁니다.	[2]
3	7	1	AH0001	26.096	26.317	예.	[]
3	7	2	AH0001	26.638	26.698	첫	[]
3	7	3	AH0001	26.758	26.959	번째	[]
3	7	4	AH0001	27.04	27.441	순서	[]
3	7	5	AH0001	27.822	28.124	진보와	[]
3	7	6	AH0001	28.184	28.786	빈곤과	[]
3	7	7	AH0001	29.027	29.348	함께	[]
3	7	8	AH0001	29.368	29.609	얘기해	[]
3	7	9	AH0001	29.649	30.392	봤고요.	[]
3	8	1	AH0001	30.431	31.214	@이름826의	[]
3	8	2	AH0001	31.315	31.475	다	[]
3	8	3	AH0001	31.596	31.897	잘될	[]
3	8	4	AH0001	31.957	32.098	거야	[]
3	8	5	AH0001	32.198	32.359	듣고	[]
3	8	6	AH0001	32.419	32.681	돌아와서	[]
3	8	7	AH0001	32.761	32.962	인제	[]
3	8	8	AH0001	33.062	33.102	두	[]
3	8	9	AH0001	33.183	33.363	번째	[]
3	8	10	AH0001	33.424	33.765	코너로	[]
3	8	11	AH0001	34.006	35.874	넘어가겠습니다.	[]
3	9	1	AH0001	35.914	36.397	네.	[]
3	9	2	AH0001	36.417	36.739	이번에는	[]
3	9	3	AH0001	36.779	36.859	인제	[]
3	9	4	AH0001	36.94	37.161	신간	[]
3	9	5	AH0001	37.221	37.503	가운데	[]
3	9	6	AH0001	37.563	37.945	주목할	[]
3	9	7	AH0001	38.026	38.167	만한	[]
3	9	8	AH0001	38.267	38.348	책	[]
3	9	9	AH0001	38.609	38.77	어	[]
3	9	10	AH0001	38.891	40.057	찾아보겠는데요.	[]
3	10	1	AH0001	40.133	40.254	지금	[]
3	10	2	AH0001	40.334	40.877	생방송으로	[]
3	10	3	AH0001	40.917	41.279	진행되고	[]
3	10	4	AH0001	41.319	41.722	있습니다	[]
3	10	5	AH0001	41.762	42.043	여러분들	[]
3	10	6	AH0001	42.104	42.305	의견	[]
3	10	7	AH0001	42.365	42.546	많이	[]
3	10	8	AH0001	42.606	42.787	보내	[]
3	10	9	AH0001	42.848	43.652	주시구요.	[]
3	11	1	AH0001	43.752	43.772	그	[]
3	11	2	AH0001	44.275	44.616	어	[]
3	11	3	AH0001	45.038	45.5	지난주에도	[]
3	11	4	AH0001	45.521	45.802	새	[]
3	11	5	AH0001	45.983	46.103	책	[]
3	11	6	AH0001	46.184	46.324	많이	[]
3	11	7	AH0001	46.365	47.048	나왔죠.	[]
4	12	1	AH0002	47.048	47.906	그렇습니다.	[]
5	13	1	AH0001	47.93	48.131	이제	[]
5	13	2	AH0001	48.192	48.292	한참	[]
5	13	3	AH0001	48.373	48.695	쏟아질	[]
5	13	4	AH0001	48.756	48.897	때가	[]
5	13	5	AH0001	48.937	49.36	됐어요	[]
5	13	6	AH0001	49.481	49.662	여름	[]
5	13	7	AH0001	49.702	50.065	앞두고.	[]
6	14	1	AH0002	50.225	50.865	맞습니다.	[]
7	15	1	AH0001	50.914	50.935	예.	[]
7	16	1	AH0001	52.246	52.567	주목	[]
7	16	2	AH0001	52.767	53.027	신간	[]
7	16	3	AH0001	53.147	53.228	한	[]
7	16	4	AH0001	53.308	53.408	권	[]
7	16	5	AH0001	53.528	53.869	고르기가	[]
7	16	6	AH0001	53.969	54.169	쉽지	[]
7	16	7	AH0001	54.189	54.55	않으셨을	[]
7	16	8	AH0001	54.63	54.87	텐데	[]
7	16	9	AH0001	55.011	55.151	뭘로	[]
7	16	10	AH0001	55.211	55.932	고르셨어요.	[]
8	17	1	AH0002	55.986	56.187	네.	[]
8	17	2	AH0002	56.307	56.709	특히	[]
8	17	3	AH0002	56.789	57.09	여름을	[]
8	17	4	AH0002	57.131	58.014	앞두고	[3]
8	17	5	AH0002	58.175	58.918	소설들이	[]
8	17	6	AH0002	58.998	59.339	쏟아져	[]
8	17	7	AH0002	59.399	59.66	나오고	[]
8	17	8	AH0002	59.681	60.102	있는데요.	[4]
8	18	1	AH0002	60.977	61.138	네	[]
8	18	2	AH0002	61.218	61.278	뭐	[]
8	18	3	AH0002	61.359	61.781	베르나르	[]
8	18	4	AH0002	61.861	62.383	베르베르의	[]
8	18	5	AH0002	62.464	63.067	신작도	[]
8	18	6	AH0002	63.187	63.288	막	[]
8	18	7	AH0002	63.368	63.549	나올	[]
8	18	8	AH0002	63.609	64.232	예정이구요.	[5]
8	19	1	AH0002	64.786	64.886	또	[]
8	19	2	AH0002	65.006	65.327	팔십이	[]
8	19	3	AH0002	65.367	65.627	년생	[]
8	19	4	AH0002	65.707	66.388	김지영으로	[]
8	19	5	AH0002	66.488	66.588	잘	[]
8	19	6	AH0002	66.628	66.929	알려진	[]
8	19	7	AH0002	67.009	67.229	@이름772	[]
8	19	8	AH0002	67.389	67.67	작가의	[6]
8	19	9	AH0002	67.75	68.27	신작도	[]
8	19	10	AH0002	68.951	69.792	사하맨션이란	[]
