bid	speaker	start	end	category	text	respondee_uid	respondee_sid	respondee_wid
1	DG0001	24.301	24.726	AFFIRMATIVE	그렇죠.	[2]	[3]	[17]
2	DG0001	40.737	41.027	CONTINUER	네.	[2]	[5]	[11]
3	DG0001	43.927	44.302	CONTINUER	네.	[2]	[5]	[20]
4	DG0002	60.489	60.764	CONTINUER	네.	[3]	[8]	[7]
5	DG0002	65.144	65.409	CONTINUER	네.	[3]	[8]	[15]
6	DG0001	74.424	74.794	CONTINUER	네.	[4]	[9]	[12]
7	DG0001	84.553	84.828	CONTINUER	네.	[4]	[10]	[17]
8	DG0001	94.564	95.114	CONTINUER	네네.	[4]	[11]	[15]
9	DG0002	121.038	121.228	CONTINUER	네.	[5]	[14]	[11]
10	DG0001	126.806	127.226	AFFIRMATIVE	그렇죠.	[6]	[15]	[11]
11	DG0001	136.576	137.011	CONTINUER	네.	[6]	[15]	[32]
12	DG0001	165.801	166.331	CONTINUER	음.	[6]	[19]	[8]
13	DG0001	175.064	175.284	CONTINUER	음.	[6]	[20]	[17]
14	DG0001	185.052	185.357	CONTINUER	음.	[6]	[22]	[1]
15	DG0001	194.733	195.068	CONTINUER	네.	[6]	[23]	[10]
16	DG0001	198.913	199.508	AFFIRMATIVE	그렇죠.	[6]	[23]	[22]
17	DG0002	214.393	214.693	CONTINUER	네.	[7]	[25]	[21]
18	DG0001	222.387	222.872	CONTINUER	어.	[8]	[26]	[11]
19	DG0001	253.609	253.839	CONTINUER	네.	[8]	[30]	[21]
20	DG0001	259.876	260.554	AFFIRMATIVE	그렇군요.	[8]	[31]	[15]
21	DG0001	262.649	262.979	CONTINUER	네.	[8]	[32]	[5]
22	DG0001	285.035	285.305	CONTINUER	네.	[8]	[34]	[13]
23	DG0002	296.181	296.596	CONTINUER	네.	[9]	[35]	[8]
24	DG0002	303.747	304.112	CONTINUER	네네.	[11]	[37]	[1]
25	DG0002	308.017	308.907	AFFIRMATIVE	그렇죠.	[11]	[37]	[14]
26	DG0001	320.296	320.591	CONTINUER	네.	[12]	[39]	[5]
27	DG0001	334.711	335.616	UNDERSTANDING	어오.	[12]	[40]	[15]
28	DG0001	349.341	349.936	CONTINUER	네.	[12]	[42]	[9]
29	DG0001	374.963	375.578	UNDERSTANDING	아.	[14]	[45]	[18]
30	DG0001	379.39	379.775	CONTINUER	네.	[14]	[46]	[6]
31	DG0001	383.25	383.765	UNDERSTANDING	아.	[14]	[46]	[17]
32	DG0001	399.411	399.735	CONTINUER	네.	[16]	[49]	[9]
33	DG0001	401.766	402.236	AFFIRMATIVE	그렇죠.	[16]	[49]	[16]
34	DG0001	410.674	411.148	AFFIRMATIVE	그렇군요.	[16]	[50]	[10]
35	DG0001	413.458	413.883	CONTINUER	음.	[16]	[51]	[6]
36	DG0001	424.626	425.016	CONTINUER	네.	[16]	[53]	[4]
37	DG0001	432.504	432.909	CONTINUER	음.	[16]	[54]	[6]
38	DG0001	438.394	438.729	CONTINUER	네.	[16]	[54]	[18]
39	DG0001	440.794	441.434	AFFIRMATIVE	그렇습니다.	[16]	[54]	[25]
