uid	sid	wid	speaker	start	end	text	backchannels
1	1	1	DG0001	0.5	0.82	그	[]
1	1	2	DG0001	1.081	1.521	@이름6	[]
1	1	3	DG0001	1.541	2.462	@이름6에	[]
1	1	4	DG0001	2.762	3.042	어떤	[]
1	1	5	DG0001	3.182	3.323	그	[]
1	1	6	DG0001	3.763	4.183	실력이	[]
1	1	7	DG0001	4.323	4.824	절정에	[]
1	1	8	DG0001	4.924	5.304	달했을	[]
1	1	9	DG0001	5.485	5.505	때	[]
1	1	10	DG0001	5.585	5.965	네.	[1]
1	1	11	DG0001	6.485	6.866	그랬을	[]
1	1	12	DG0001	7.086	7.266	때	[]
1	1	13	DG0001	7.646	8.267	만들어진	[]
1	1	14	DG0001	8.407	8.948	음악이라고	[]
1	1	15	DG0001	9.068	9.488	보시면	[]
1	1	16	DG0001	9.929	10.129	딱	[]
1	1	17	DG0001	10.229	10.449	맞을	[]
1	1	18	DG0001	10.529	10.589	것	[]
1	1	19	DG0001	10.649	10.929	같애요.	[]
1	1	20	DG0001	10.97	11.13	아마	[]
1	2	1	DG0001	11.6	11.72	이	[]
1	2	2	DG0001	11.86	12.041	노래	[]
1	2	3	DG0001	12.121	12.401	전주가	[]
1	2	4	DG0001	12.421	12.682	딱	[]
1	2	5	DG0001	12.742	13.183	나오면	[]
1	2	6	DG0001	13.203	13.223	어?	[]
1	2	7	DG0001	13.684	13.704	이	[]
1	2	8	DG0001	14.225	14.565	노래가	[]
1	2	9	DG0001	14.645	15.046	@이름6	[]
1	2	10	DG0001	15.166	16.228	@이름6였어?	[]
1	2	11	DG0001	16.348	16.649	이렇게	[]
1	2	12	DG0001	16.709	17.35	생각하시는데	[]
1	2	13	DG0001	17.37	17.39	음	[]
2	3	1	DG0002	18.492	18.998	때문에	[]
3	4	1	DG0001	18.997	19.438	분들도	[]
3	4	2	DG0001	19.518	19.718	계실	[]
3	4	3	DG0001	19.799	19.859	것	[]
3	4	4	DG0001	19.899	20.42	같은데요.	[]
3	4	5	DG0001	20.56	20.901	@이름6	[]
3	4	6	DG0001	20.981	21.542	@이름6에	[]
3	4	7	DG0001	21.723	22.203	트와일라잇	[]
3	4	8	DG0001	22.324	22.524	존	[]
3	4	9	DG0001	22.805	23.687	트와일라잇	[]
3	4	10	DG0001	23.707	23.727	톤	[]
3	4	11	DG0001	24.127	25.41	함께하시죠.	[]
3	5	1	DG0001	25.754	25.954	제	[]
3	5	2	DG0001	26.014	26.355	예상이	[]
3	5	3	DG0001	26.455	26.595	딱	[]
3	5	4	DG0001	26.655	27.356	맞았습니다.	[]
3	5	5	DG0001	27.576	27.616	벌써	[]
3	5	6	DG0001	27.696	28.076	음악이	[]
3	5	7	DG0001	28.136	28.336	나갈	[]
3	5	8	DG0001	28.477	28.617	때	[]
3	5	9	DG0001	28.797	29.257	@이름10	[]
3	5	10	DG0001	29.357	29.558	님	[2]
3	5	11	DG0001	29.898	29.998	어?	[]
3	5	12	DG0001	30.298	30.659	띠용?	[]
3	5	13	DG0001	30.819	30.999	이	[]
3	5	14	DG0001	31.019	31.7	음악이.	[]
3	5	15	DG0001	31.86	32.0	해	[]
3	5	16	DG0001	32.14	32.721	주셨는데	[]
4	6	1	DG0002	33.022	33.365	@이름6	[]
4	6	2	DG0002	33.466	34.637	@이름6	[]
4	6	3	DG0002	34.96	35.121	음악이죠.	[]
4	6	4	DG0002	35.141	35.161	네.	[]
5	7	1	DG0001	35.222	35.823	들으시고	[]
5	7	2	DG0001	36.364	36.605	어	[]
5	7	3	DG0001	36.685	37.146	@이름6	[]
5	7	4	DG0001	37.246	38.268	@이름6였어?	[3]
5	7	5	DG0001	38.368	38.569	이렇게	[]
5	7	6	DG0001	38.649	40.152	생각하시는분들이	[]
5	7	7	DG0001	40.292	40.573	정말	[4]
5	7	8	DG0001	40.633	41.114	많았어요.	[]
5	7	9	DG0001	41.775	42.156	@이름6	[]
5	7	10	DG0001	42.236	42.898	@이름6에	[]
5	7	11	DG0001	43.098	44.02	트와일라잇	[]
5	7	12	DG0001	44.04	44.06	존	[]
5	7	13	DG0001	44.24	44.761	트와일라잇	[]
5	7	14	DG0001	44.922	45.323	톤	[]
5	7	15	DG0001	45.503	45.723	듣고	[5]
5	7	16	DG0001	45.743	46.485	왔습니다.	[]
5	8	1	DG0001	46.645	46.886	쫌	[]
5	8	2	DG0001	46.886	47.247	짧게	[]
5	8	3	DG0001	47.328	47.629	만든	[]
5	8	4	DG0001	47.709	48.292	버전인데	[]
5	8	5	DG0001	48.452	48.633	긴	[]
5	8	6	DG0001	48.814	49.035	버전	[]
5	8	7	DG0001	49.115	49.396	들어도	[]
5	8	8	DG0001	49.477	49.918	지루하지	[]
5	8	9	DG0001	49.959	50.099	않을	[]
5	8	10	DG0001	50.179	50.24	것	[]
5	8	11	DG0001	50.28	50.581	같아요.	[]
5	8	12	DG0001	50.601	51.465	그죠?	[]
5	8	13	DG0001	51.485	51.505	네.	[]
6	9	1	DG0002	51.525	51.905	당시	[]
6	9	2	DG0002	51.945	52.286	유행하던	[]
6	9	3	DG0002	52.386	52.886	디스코	[]
6	9	4	DG0002	53.367	53.987	리듬	[6]
6	9	5	DG0002	54.087	54.388	하고	[]
6	9	6	DG0002	54.408	54.428	어	[]
6	9	7	DG0002	54.688	55.028	그	[]
6	9	8	DG0002	55.449	56.229	펑크한	[]
6	9	9	DG0002	56.409	56.65	그런	[]
6	9	10	DG0002	57.45	57.891	재즈	[]
6	9	11	DG0002	58.391	59.412	리듬들이	[7]
6	9	12	DG0002	59.572	59.933	잘	[]
6	9	13	DG0002	60.433	61.054	녹아들어서	[]
6	9	14	DG0002	61.314	61.714	편곡도	[]
6	9	15	DG0002	61.734	61.794	아주	[]
6	9	16	DG0002	61.915	62.115	잘	[]
6	9	17	DG0002	62.135	62.395	했구요.	[]
6	10	1	DG0002	62.395	62.496	기타도	[]
6	10	2	DG0002	62.638	62.78	너무	[]
6	10	3	DG0002	62.861	63.245	멋집니다.	[]
7	11	1	DG0001	64.2	64.24	그	[]
7	11	2	DG0001	64.38	64.6	무구	[]
7	11	3	DG0001	64.761	65.221	소리들도	[]
7	11	4	DG0001	65.321	65.461	참	[]
7	11	5	DG0001	65.541	65.942	멋있었구요	[]
7	11	6	DG0001	66.022	66.602	네	[]
7	11	7	DG0001	67.483	67.583	아	[]
7	11	8	DG0001	67.663	67.944	재밌	[]
7	11	9	DG0001	68.084	68.484	재밌는	[]
7	11	10	DG0001	68.564	69.205	음악이에요	[]
7	11	11	DG0001	69.745	69.825	네	[]
7	11	12	DG0001	69.845	70.086	나름	[]
7	11	13	DG0001	70.466	70.666	나름	[]
7	11	14	DG0001	70.966	71.807	그때는	[]
7	11	15	DG0001	71.907	72.508	이때는	[]
7	11	16	DG0001	72.608	72.748	이게	[]
7	11	17	DG0001	72.828	73.068	인제	[]
7	11	18	DG0001	73.249	73.749	미래에	[]
7	11	19	DG0001	73.829	74.109	어떤	[]
7	11	20	DG0001	74.39	74.87	미래	[]
7	11	21	DG0001	75.311	75.751	미래를	[]
7	11	22	DG0001	75.851	76.291	상징하는	[]
7	11	23	DG0001	76.352	76.532	어떤	[]
7	12	1	DG0001	77.282	77.564	그런	[]
7	12	2	DG0001	77.705	77.987	그런	[]
7	12	3	DG0001	78.349	78.933	사운드랄까	[]
8	13	1	DG0002	80.08	81.201	띠띠띠띠	[]
8	13	2	DG0002	81.301	81.601	나는	[]
8	13	3	DG0002	81.621	81.661	이게	[]
8	13	4	DG0002	81.741	81.901	뭐	[]
8	13	5	DG0002	82.141	82.221	그	[]
8	13	6	DG0002	82.341	82.501	저	[]
8	13	7	DG0002	82.862	83.542	외계인에게	[]
8	13	8	DG0002	83.702	83.962	무전	[]
8	13	9	DG0002	84.062	84.223	치는	[]
8	13	10	DG0002	84.303	84.563	듯한	[]
8	13	11	DG0002	84.663	85.343	그런	[]
8	13	12	DG0002	85.924	86.604	느낌	[]
8	13	13	DG0002	86.624	86.924	그런	[]
8	13	14	DG0002	86.944	86.964	걸	[]
8	13	15	DG0002	87.004	87.425	표현하는	[]
8	13	16	DG0002	87.505	87.545	거	[]
8	13	17	DG0002	87.565	87.685	같애요	[]
8	13	18	DG0002	87.745	87.965	네네네.	[]
9	14	1	DG0001	88.205	88.726	네.	[]
9	14	2	DG0001	89.468	89.628	아주	[]
9	14	3	DG0001	89.688	90.31	재미있는	[]
9	14	4	DG0001	90.49	90.831	버전의	[]
9	14	5	DG0001	90.891	91.152	음악	[]
9	14	6	DG0001	91.332	91.653	함께	[]
9	14	7	DG0001	91.733	91.974	나눠	[]
9	14	8	DG0001	92.014	92.394	봤어요.	[]
9	14	9	DG0001	92.615	92.735	어?	[]
9	14	10	DG0001	92.976	93.377	껌딱지	[]
9	14	11	DG0001	93.577	93.657	님	[]
9	14	12	DG0001	93.758	93.978	문자	[]
9	14	13	DG0001	94.038	94.62	주셨는데	[]
9	14	14	DG0001	95.121	95.401	저도	[]
9	14	15	DG0001	95.441	96.644	합창부였어요.	[]
9	14	16	DG0001	96.885	96.905	네.	[]
9	15	1	DG0001	98.024	98.325	승희	[]
9	15	2	DG0001	98.486	99.028	음악당	[]
9	15	3	DG0001	99.109	99.731	이화여고	[]
9	15	4	DG0001	99.812	100.334	강당에서	[]
9	15	5	DG0001	100.374	101.077	합창대회도	[]
9	15	6	DG0001	101.097	101.619	했었어요	[]
9	15	7	DG0001	101.76	101.82	하시네	[]
10	16	1	DG0002	102.002	102.39	대회가	[]
10	16	2	DG0002	102.492	102.757	굉장히	[]
10	16	3	DG0002	102.798	103.165	많았어요.	[]
