bid	speaker	start	end	category	text	respondee_uid	respondee_sid	respondee_wid
1	AH0001	13.216	13.476	CONTINUER	예.	[2]	[4]	[1]
2	AH0001	26.374	26.694	CONTINUER	네.	[2]	[6]	[1]
3	AH0002	53.919	54.184	CONTINUER	네.	[3]	[10]	[14]
4	AH0001	54.518	54.938	CONTINUER	예.	[4]	[11]	[1]
5	AH0001	59.038	59.363	CONTINUER	네.	[4]	[12]	[1]
6	AH0001	63.556	63.816	CONTINUER	네.	[4]	[13]	[1]
7	AH0001	72.086	72.481	CONTINUER	예.	[4]	[14]	[1]
8	AH0001	81.943	82.143	CONTINUER	네.	[4]	[16]	[1]
9	AH0001	83.043	83.383	CONTINUER	예.	[4]	[16]	[1]
10	AH0001	94.877	95.142	CONTINUER	네.	[4]	[17]	[1]
11	AH0001	105.582	105.867	CONTINUER	어.	[4]	[18]	[14]
12	AH0001	123.667	124.022	CONTINUER	네.	[6]	[23]	[1]
13	AH0001	127.023	127.283	CONTINUER	네.	[6]	[24]	[1]
14	AH0001	132.364	132.574	CONTINUER	네.	[6]	[26]	[1]
15	AH0001	134.884	135.219	CONTINUER	예.	[6]	[26]	[7]
16	AH0001	145.669	146.514	CONTINUER	어허. 네.	[6]	[28]	[1]
17	AH0001	149.014	149.184	CONTINUER	예.	[6]	[28]	[4]
18	AH0001	150.119	150.269	CONTINUER	예.	[6]	[28]	[6]
19	AH0001	152.935	153.16	CONTINUER	네.	[6]	[30]	[1]
20	AH0001	155.73	156.095	CONTINUER	네네.	[6]	[30]	[5]
21	AH0001	161.704	162.194	CONTINUER	예.	[6]	[31]	[1]
22	AH0001	163.362	163.817	CONTINUER	네.	[6]	[31]	[5]
23	AH0001	168.617	169.092	CONTINUER	아하.	[6]	[32]	[12]
24	AH0001	171.313	171.913	CONTINUER	네.	[6]	[33]	[6]
25	AH0001	174.608	175.828	CONTINUER	예. 예.	[6]	[34]	[6]
26	AH0001	184.354	184.674	CONTINUER	네.	[6]	[36]	[1]
27	AH0001	190.473	190.758	CONTINUER	예.	[8]	[38]	[2]
28	AH0001	209.882	210.197	CONTINUER	으음.	[8]	[44]	[1]
29	AH0001	230.107	230.277	CONTINUER	음.	[8]	[46]	[8]
30	AH0002	261.311	261.721	CONTINUER	네.	[9]	[51]	[16]
31	AH0002	270.269	270.689	CONTINUER	네.	[9]	[53]	[1]
32	AH0002	277.513	277.818	CONTINUER	네.	[9]	[54]	[4]
33	AH0002	280.183	280.358	CONTINUER	네.	[9]	[55]	[1]
34	AH0001	282.675	283.045	CONTINUER	네.	[10]	[56]	[2]
35	AH0001	284.093	284.683	CONTINUER	예.	[10]	[57]	[1]
36	AH0001	290.503	290.743	CONTINUER	네.	[10]	[57]	[10]
37	AH0001	296.988	297.198	CONTINUER	네.	[10]	[57]	[21]
38	AH0001	298.133	298.318	CONTINUER	예.	[10]	[57]	[23]
39	AH0002	303.02	303.28	CONTINUER	네.	[11]	[58]	[7]
40	AH0002	308.895	309.08	CONTINUER	네.	[11]	[58]	[21]
41	AH0002	320.198	320.478	CONTINUER	네.	[11]	[60]	[9]
42	AH0002	330.629	330.864	CONTINUER	네.	[11]	[61]	[17]
43	AH0001	335.912	336.077	CONTINUER	네.	[12]	[63]	[1]
44	AH0001	341.282	341.682	CONTINUER	아하.	[12]	[63]	[8]
45	AH0001	342.424	342.734	CONTINUER	네.	[12]	[64]	[1]
46	AH0001	350.36	350.78	CONTINUER	네.	[12]	[65]	[1]
47	AH0001	354.93	355.28	CONTINUER	네.	[12]	[65]	[6]
48	AH0002	361.36	361.5	CONTINUER	네.	[13]	[67]	[1]
49	AH0002	364.4	364.625	CONTINUER	네.	[13]	[67]	[8]
50	AH0002	372.064	372.264	CONTINUER	네.	[13]	[68]	[14]
51	AH0002	375.233	375.488	CONTINUER	네.	[13]	[69]	[6]
52	AH0001	379.605	380.535	AFFIRMATIVE	예. 그렇죠.	[14]	[70]	[7]
53	AH0001	389.933	390.133	CONTINUER	네.	[16]	[72]	[7]
54	AH0001	391.804	392.254	CONTINUER	네.	[16]	[73]	[1]
55	AH0001	395.47	395.805	CONTINUER	예.	[16]	[74]	[1]
56	AH0001	398.0	398.14	CONTINUER	네.	[16]	[74]	[6]
57	AH0001	400.432	400.747	CONTINUER	네.	[16]	[75]	[1]
58	AH0002	434.957	435.567	CONTINUER	네네.	[19]	[80]	[4]
59	AH0001	436.021	436.261	CONTINUER	네.	[20]	[81]	[1]
60	AH0002	440.409	440.584	CONTINUER	네.	[21]	[82]	[2]
61	AH0001	446.825	447.005	CONTINUER	예.	[22]	[83]	[6]
62	AH0001	450.04	450.255	CONTINUER	네.	[22]	[83]	[11]
63	AH0001	451.247	451.766	AFFIRMATIVE	그렇군요.	[22]	[83]	[15]
