uid	sid	wid	speaker	start	end	text	backchannels
1	1	1	AH0001	0.5	2.609	건강해지는	[]
1	1	2	AH0001	2.75	3.071	수다	[]
1	1	3	AH0001	3.171	4.959	나눌게요.	[]
1	2	1	AH0001	4.959	5.929	건강	[]
1	2	2	AH0001	6.071	6.192	이즈	[]
1	2	3	AH0001	6.495	6.859	에브리띵.	[]
2	3	1	AH0002	7.263	7.667	건강이	[]
2	3	2	AH0002	7.89	9.123	만사다.	[]
3	4	1	AH0001	9.123	11.083	어서오세요.	[]
4	5	1	AH0002	11.083	11.509	안녕하십니까?	[]
5	6	1	AH0001	12.603	13.83	달걀	[]
5	6	2	AH0001	13.951	14.072	좀	[]
5	6	3	AH0001	14.152	14.333	얘기해	[]
5	6	4	AH0001	14.414	14.736	주세요	[]
5	6	5	AH0001	14.997	15.198	선생님	[]
5	6	6	AH0001	15.259	15.44	어떻게	[]
5	6	7	AH0001	15.48	16.164	생각하시는지	[]
6	7	1	AH0002	16.531	17.372	그쵸.	[]
6	7	2	AH0002	17.512	17.753	사실	[]
6	7	3	AH0002	17.873	18.053	뭐	[]
6	7	4	AH0002	18.213	18.874	달걀에	[]
6	7	5	AH0002	19.034	19.515	살충제가	[]
6	7	6	AH0002	19.595	19.835	들어간	[]
6	7	7	AH0002	19.895	19.956	게	[]
6	7	8	AH0002	20.016	20.356	대통령	[]
6	7	9	AH0002	20.416	20.777	잘못도	[]
6	7	10	AH0002	20.797	21.057	아니고	[]
6	7	11	AH0002	21.217	22.198	정부가	[]
6	7	12	AH0002	22.339	22.459	물론	[]
6	7	13	AH0002	22.539	22.719	관리를	[]
6	7	14	AH0002	22.779	23.06	잘못한	[]
6	7	15	AH0002	23.1	23.16	건	[]
6	7	16	AH0002	23.2	23.62	있겠지만	[1]
6	8	1	AH0002	24.634	24.674	이게	[]
6	8	2	AH0002	24.734	24.975	사실	[]
6	8	3	AH0002	25.035	25.235	가장	[]
6	8	4	AH0002	25.316	25.636	중요한	[]
6	8	5	AH0002	25.697	25.917	거는	[]
6	8	6	AH0002	26.218	26.498	무조건	[]
6	8	7	AH0002	26.579	27.0	감추고	[]
6	8	8	AH0002	27.1	27.521	축소하는	[]
6	8	9	AH0002	27.581	27.641	게	[]
6	8	10	AH0002	27.661	27.982	아니라	[]
6	8	11	AH0002	28.182	28.423	있는	[2]
6	8	12	AH0002	28.483	28.724	그대로	[]
6	8	13	AH0002	28.784	29.285	알려주고	[]
6	8	14	AH0002	29.766	30.047	빨리	[]
6	8	15	AH0002	30.167	30.588	알고	[]
6	8	16	AH0002	30.688	31.049	대처할	[]
