bid	speaker	start	end	category	text	respondee_uid	respondee_sid	respondee_wid
1	DG0002	62.318	62.522	CONTINUER	예.	[7]	[14]	[8]
2	DG0002	74.111	74.371	CONTINUER	네.	[7]	[18]	[1]
3	DG0001	95.507	95.822	CONTINUER	네.	[8]	[21]	[1]
4	DG0001	97.031	97.514	CONTINUER	예.	[8]	[21]	[2]
5	DG0001	116.441	116.891	CONTINUER	네.	[8]	[24]	[1]
6	DG0002	128.735	129.05	AFFIRMATIVE	그렇죠.	[9]	[26]	[6]
7	DG0001	137.38	137.855	CONTINUER	예.	[10]	[27]	[10]
8	DG0001	180.798	181.223	CONTINUER	네.	[10]	[32]	[6]
9	DG0002	205.901	206.301	CONTINUER	음.	[11]	[36]	[9]
10	DG0001	241.789	242.124	CONTINUER	네.	[12]	[41]	[1]
11	DG0001	269.538	270.023	CONTINUER	네.	[12]	[45]	[5]
12	DG0002	285.883	286.203	CONTINUER	음.	[13]	[47]	[7]
13	DG0002	290.71	290.91	CONTINUER	음.	[13]	[48]	[1]
14	DG0001	311.896	312.246	CONTINUER	네.	[14]	[51]	[1]
15	DG0001	328.234	328.599	CONTINUER	네.	[14]	[52]	[8]
16	DG0001	354.956	355.386	CONTINUER	네.	[14]	[55]	[11]
17	DG0001	373.107	373.642	CONTINUER	네.	[14]	[57]	[14]
18	DG0001	385.481	386.086	CONTINUER	네.	[14]	[59]	[2]
19	DG0002	392.614	393.024	CONTINUER	네.	[15]	[60]	[14]
20	DG0001	421.997	422.372	CONTINUER	네.	[16]	[65]	[12]
21	DG0001	445.014	445.534	CONTINUER	네.	[16]	[69]	[5]
22	DG0001	459.151	459.726	CONTINUER	예.	[16]	[71]	[11]
23	DG0001	476.825	477.37	CONTINUER	음. 네.	[16]	[74]	[4]
24	DG0001	491.653	492.178	CONTINUER	예.	[18]	[77]	[9]
25	DG0001	507.06	507.49	CONTINUER	네.	[18]	[80]	[3]
26	DG0001	515.278	515.753	CONTINUER	네.	[18]	[82]	[15]
27	DG0001	518.851	519.481	CONTINUER	네.	[18]	[83]	[7]
28	DG0001	530.765	531.425	CONTINUER	네.	[]	[]	[]
29	DG0001	535.548	535.998	AFFIRMATIVE	그럼요.	[20]	[86]	[9]
30	DG0001	555.304	555.839	CONTINUER	예.	[22]	[90]	[5]
31	DG0001	573.19	573.64	CONTINUER	네.	[22]	[92]	[5]
32	DG0002	592.3	592.67	CONTINUER	응.	[23]	[97]	[6]
33	DG0001	610.95	611.32	CONTINUER	네.	[24]	[100]	[1]
34	DG0001	624.54	624.975	CONTINUER	네.	[24]	[101]	[6]
35	DG0001	638.087	638.572	CONTINUER	네.	[24]	[103]	[14]
36	DG0001	646.445	646.915	CONTINUER	네.	[24]	[104]	[9]
37	DG0001	698.26	698.755	CONTINUER	예.	[26]	[113]	[6]
38	DG0001	715.2	715.83	CONTINUER	네.	[26]	[115]	[6]
39	DG0001	733.206	733.766	CONTINUER	네.	[26]	[117]	[11]
40	DG0001	740.317	740.797	CONTINUER	네.	[26]	[118]	[7]
41	DG0001	762.642	763.197	CONTINUER	네.	[26]	[121]	[11]
42	DG0002	788.231	788.561	CONTINUER	예.	[27]	[126]	[1]
43	DG0002	792.404	792.809	CONTINUER	네.	[27]	[127]	[1]
44	DG0001	835.898	836.223	CONTINUER	네.	[28]	[132]	[1]
45	DG0001	849.737	850.222	CONTINUER	네.	[28]	[133]	[2]
46	DG0001	861.217	861.667	CONTINUER	네.	[28]	[134]	[9]
47	DG0001	884.053	884.453	CONTINUER	네.	[28]	[136]	[11]
48	DG0001	898.554	899.093	CONTINUER	네.	[28]	[138]	[10]
49	DG0001	920.889	921.304	CONTINUER	네.	[28]	[141]	[12]
50	DG0001	923.269	923.724	CONTINUER	네.	[28]	[141]	[20]
51	DG0001	939.961	940.411	CONTINUER	네.	[28]	[146]	[1]
52	DG0001	947.841	948.771	CONTINUER	네.	[28]	[146]	[12]
53	DG0001	969.108	969.753	CONTINUER	음. 네.	[28]	[149]	[11]
54	DG0001	980.809	981.339	CONTINUER	네.	[28]	[151]	[11]
