uid	sid	wid	speaker	start	end	text	backchannels
1	1	1	AH0001	0.5	0.72	근데	[]
1	1	2	AH0001	0.821	0.901	조	[]
1	1	3	AH0001	0.941	1.201	교수께서	[]
1	1	4	AH0001	1.321	1.882	생각하시기에	[]
1	1	5	AH0001	1.962	2.283	어쨌건	[]
1	1	6	AH0001	2.343	2.403	이	[]
1	1	7	AH0001	2.463	2.844	바리데기	[]
1	1	8	AH0001	2.944	3.245	설화는	[]
1	1	9	AH0001	3.345	3.485	참	[]
1	1	10	AH0001	4.026	4.226	다들	[]
1	1	11	AH0001	4.286	5.008	좋아하잖아요?	[]
1	1	12	AH0001	5.348	5.889	오랫동안	[]
1	1	13	AH0001	6.129	6.851	전승됐고.	[]
1	2	1	AH0001	7.692	8.353	어	[]
1	2	2	AH0001	8.733	8.814	그	[]
1	2	3	AH0001	8.894	9.274	사랑받는	[]
1	2	4	AH0001	9.354	9.835	이유가	[]
1	2	5	AH0001	10.316	10.656	어디에	[]
1	2	6	AH0001	10.736	11.157	있다고	[]
1	2	7	AH0001	11.497	12.058	보시나요?	[]
2	3	1	AH0002	12.187	12.848	그	[]
2	3	2	AH0002	13.789	13.869	뭐	[]
2	3	3	AH0002	13.949	14.029	몇	[]
2	3	4	AH0002	14.129	14.349	가지	[]
2	3	5	AH0002	14.409	14.95	이유를	[]
2	3	6	AH0002	15.571	15.711	이	[]
2	3	7	AH0002	15.851	16.171	생각해	[]
2	3	8	AH0002	16.231	16.291	볼	[]
2	3	9	AH0002	16.371	16.431	수	[]
2	3	10	AH0002	16.472	16.912	있는데요.	[1]
2	4	1	AH0002	18.067	18.508	우선	[]
2	4	2	AH0002	19.17	19.431	이게	[]
2	4	3	AH0002	19.451	19.631	이제	[]
2	4	4	AH0002	19.712	20.213	무가가	[]
2	4	5	AH0002	20.514	21.176	굿에서	[]
2	4	6	AH0002	21.878	22.219	불리는	[]
2	4	7	AH0002	22.319	23.643	노래잖아요.	[]
2	5	1	AH0002	23.753	24.155	아	[]
2	5	2	AH0002	24.315	24.597	굿도	[]
2	5	3	AH0002	24.617	24.677	이제	[]
2	5	4	AH0002	24.697	24.938	어떤	[]
2	5	5	AH0002	24.998	25.34	곳인가	[]
2	5	6	AH0002	25.38	25.641	하면	[]
2	5	7	AH0002	25.942	26.163	사람이	[]
2	5	8	AH0002	26.264	26.625	죽었을	[]
2	5	9	AH0002	26.766	26.846	때	[]
2	5	10	AH0002	26.926	27.348	망자를	[]
2	5	11	AH0002	27.449	27.71	저승으로	[]
2	5	12	AH0002	27.81	27.911	잘	[]
2	5	13	AH0002	28.011	28.413	천도하는	[]
2	5	14	AH0002	28.493	28.734	망자	[]
2	5	15	AH0002	28.814	29.236	천도굿.	[2]
2	6	1	AH0002	29.981	30.201	이걸	[]
2	6	2	AH0002	30.221	30.382	이제	[]
2	6	3	AH0002	30.482	30.962	지역마다	[]
2	6	4	AH0002	31.002	31.243	이름이	[]
2	6	5	AH0002	31.343	32.004	달라서	[]
2	6	6	AH0002	32.024	32.044	뭐	[]
2	6	7	AH0002	32.704	33.405	새남굿이라고도	[]
2	6	8	AH0002	33.506	33.786	하고	[]
2	6	9	AH0002	33.806	34.467	오구굿이라고도	[3]
2	6	10	AH0002	34.567	34.767	하고	[]
2	6	11	AH0002	34.907	35.708	망묵굿이라고도	[]
2	6	12	AH0002	35.929	36.149	하고	[4]
2	6	13	AH0002	36.269	36.449	하는	[]
2	6	14	AH0002	36.589	36.97	이름으로	[]
2	6	15	AH0002	37.07	37.531	불리는데	[]
2	7	1	AH0002	38.902	39.082	그니까	[]
2	7	2	AH0002	39.202	39.523	이런	[]
2	7	3	AH0002	39.743	40.163	굿에서	[]
2	7	4	AH0002	40.264	40.584	불리는	[]
2	7	5	AH0002	40.684	41.165	노래인데	[]
2	7	6	AH0002	41.305	41.805	사실은	[]
2	7	7	AH0002	41.825	41.845	굿	[]
2	7	8	AH0002	42.286	42.646	가운데	[]
2	7	9	AH0002	42.746	43.107	가장	[]
2	7	10	AH0002	43.127	43.167	많이	[]
2	7	11	AH0002	43.687	43.808	하는	[]
2	7	12	AH0002	44.028	44.729	굿은	[]
2	7	13	AH0002	45.069	45.309	망자	[]
2	7	14	AH0002	45.369	46.23	천도굿이거든요?	[5]
2	7	15	AH0002	46.311	46.591	사람은	[]
2	7	16	AH0002	46.731	46.831	늘	[]
2	7	17	AH0002	46.991	47.412	떠나니까.	[6]
2	8	1	AH0002	49.122	49.402	그니까	[]
2	8	2	AH0002	49.422	49.682	어떻게	[]
2	8	3	AH0002	49.762	50.163	보면	[]
2	8	4	AH0002	50.563	50.963	어	[]
2	8	5	AH0002	51.183	51.683	이	[]
2	8	6	AH0002	52.004	52.324	많은	[]
2	8	7	AH0002	52.344	52.364	음	[]
2	8	8	AH0002	53.504	53.605	그	[]
2	8	9	AH0002	53.745	54.065	굿에서	[]
2	8	10	AH0002	54.165	54.685	불리는	[]
2	8	11	AH0002	55.185	55.346	그	[]
2	8	12	AH0002	55.506	56.186	노래로	[]
2	8	13	AH0002	56.286	56.706	이루어진	[]
2	8	14	AH0002	56.766	57.107	이야기	[]
2	8	15	AH0002	57.207	57.947	가운데서도	[]
2	8	16	AH0002	58.027	58.067	이	[]
2	8	17	AH0002	58.167	58.647	바리데기	[]
2	8	18	AH0002	58.667	59.108	이야기는	[]
2	8	19	AH0002	59.428	59.648	사실	[]
2	8	20	AH0002	59.708	59.948	어떻게	[]
2	8	21	AH0002	60.028	60.148	보면	[]
2	8	22	AH0002	60.288	60.629	가장	[]
2	8	23	AH0002	60.889	61.389	보편적이고	[]
2	8	24	AH0002	61.469	61.669	가장	[]
2	8	25	AH0002	61.789	62.169	잘	[]
2	8	26	AH0002	62.289	62.69	알려진	[]
2	8	27	AH0002	62.73	63.03	이야기.	[7]
2	9	1	AH0002	63.881	64.043	인	[]
2	9	2	AH0002	64.123	64.507	거죠.	[8]
2	10	1	AH0002	66.227	66.668	그리고	[]
2	10	2	AH0002	66.768	67.369	이제	[]
2	10	3	AH0002	67.69	67.73	또	[]
2	10	4	AH0002	67.79	67.87	한	[]
2	10	5	AH0002	67.95	68.471	가지는	[]
2	10	6	AH0002	68.491	68.511	이	[]
2	10	7	AH0002	68.972	69.553	이야기가	[]
2	10	8	AH0002	69.633	70.334	기본적으로	[]
2	10	9	AH0002	71.616	72.258	어	[]
2	10	10	AH0002	72.658	72.879	다른	[]
2	10	11	AH0002	72.959	73.36	신화학적	[]
2	10	12	AH0002	73.4	73.84	해석을	[]
2	10	13	AH0002	73.921	74.021	할	[]
2	10	14	AH0002	74.081	74.161	수	[]
2	10	15	AH0002	74.201	74.562	있지만	[]
2	10	16	AH0002	74.662	75.423	기본적으로는	[]
2	10	17	AH0002	76.726	76.906	효에	[]
2	10	18	AH0002	76.966	77.086	관한	[]
2	10	19	AH0002	77.246	77.707	이야기라고	[9]
2	10	20	AH0002	77.908	77.968	볼	[]
2	10	21	AH0002	78.068	78.168	수도	[]
2	10	22	AH0002	78.208	78.368	있는	[]
2	10	23	AH0002	78.408	78.689	거죠.	[10]
2	11	1	AH0002	79.222	79.403	근데	[]
2	11	2	AH0002	79.463	79.483	이	[]
