bid	speaker	start	end	category	text	respondee_uid	respondee_sid	respondee_wid
1	SL0002	33.13	33.385	CONTINUER	네.	[7]	[9]	[2]
2	SL0002	41.031	41.751	CONTINUER	아 네.	[7]	[10]	[9]
3	SL0002	46.977	47.632	CONTINUER	아 네.	[7]	[11]	[9]
4	SL0001	53.512	54.652	UNDERSTANDING	음.	[8]	[13]	[3]
5	SL0002	62.714	63.289	CONTINUER	아.	[9]	[15]	[10]
6	SL0001	70.642	71.237	CONTINUER	네.	[10]	[16]	[12]
7	SL0001	98.466	98.636	CONTINUER	네.	[14]	[20]	[8]
8	SL0001	102.136	102.841	UNDERSTANDING	아.	[14]	[20]	[16]
9	SL0002	104.472	104.767	CONTINUER	네.	[15]	[21]	[4]
10	SL0002	118.558	118.798	CONTINUER	네.	[17]	[24]	[8]
11	SL0002	149.333	149.568	CONTINUER	네.	[21]	[30]	[17]
