bid	speaker	start	end	category	text	respondee_uid	respondee_sid	respondee_wid
1	AH0002	26.003	26.153	CONTINUER	네.	[3]	[5]	[2]
2	AH0002	27.033	27.238	CONTINUER	예.	[3]	[5]	[3]
3	AH0001	37.284	37.764	CONTINUER	아.	[4]	[8]	[1]
4	AH0001	42.999	43.299	CONTINUER	어.	[4]	[8]	[9]
5	AH0001	45.839	46.259	CONTINUER	예.	[4]	[8]	[13]
6	AH0002	52.907	53.192	CONTINUER	네.	[5]	[10]	[3]
7	AH0002	55.214	55.569	AFFIRMATIVE	그렇죠.	[5]	[10]	[7]
8	AH0002	77.773	79.753	CONTINUER	예예. 예. 예. 예.	[11]	[18]	[7]
9	AH0001	86.47	86.99	CONTINUER	어. 어.	[12]	[19]	[12]
10	AH0001	94.338	94.873	CONTINUER	어.	[12]	[20]	[6]
11	AH0001	96.268	96.483	CONTINUER	예.	[12]	[20]	[10]
12	AH0001	103.273	103.848	CONTINUER	어.	[12]	[20]	[22]
13	AH0001	107.006	107.381	CONTINUER	네.	[12]	[21]	[5]
14	AH0002	117.664	118.459	CONTINUER	예. 네.	[13]	[22]	[1]
15	AH0002	120.639	120.829	CONTINUER	네.	[13]	[22]	[7]
16	AH0002	124.739	125.134	CONTINUER	네.	[13]	[22]	[14]
17	AH0001	127.314	127.604	CONTINUER	응.	[14]	[23]	[3]
18	AH0001	133.449	133.844	CONTINUER	예.	[14]	[23]	[12]
19	AH0001	137.545	138.0	CONTINUER	음.	[16]	[25]	[1]
20	AH0001	142.24	142.42	CONTINUER	예.	[16]	[25]	[6]
21	AH0001	145.485	145.78	CONTINUER	어.	[16]	[25]	[13]
22	AH0002	148.977	149.792	CONTINUER	네. 네.	[17]	[26]	[1]
23	AH0002	151.587	151.997	CONTINUER	예예.	[17]	[26]	[6]
24	AH0002	153.427	154.432	CONTINUER	응. 응.	[17]	[26]	[11]
25	AH0002	159.56	160.48	CONTINUER	예예예.	[19]	[28]	[4]
26	AH0002	161.705	162.055	CONTINUER	예.	[19]	[28]	[8]
27	AH0002	163.895	164.675	AFFIRMATIVE	그렇죠. 예.	[19]	[28]	[13]
28	AH0002	170.365	170.815	CONTINUER	네. 예.	[21]	[30]	[2]
29	AH0002	173.815	173.96	CONTINUER	음.	[21]	[31]	[1]
30	AH0002	175.0	175.399	AFFIRMATIVE	그렇죠.	[21]	[31]	[3]
