bid	speaker	start	end	category	text	respondee_uid	respondee_sid	respondee_wid
1	AH0001	35.84	36.12	CONTINUER	네.	[2]	[5]	[30]
2	AH0001	43.383	43.643	CONTINUER	네.	[2]	[7]	[11]
3	AH0001	59.886	60.16	CONTINUER	네.	[2]	[8]	[17]
4	AH0001	71.416	71.777	CONTINUER	네.	[2]	[10]	[11]
5	AH0001	85.308	85.567	CONTINUER	네.	[2]	[12]	[17]
6	AH0001	94.336	94.841	CONTINUER	예.	[2]	[13]	[21]
7	AH0002	108.876	109.516	AFFIRMATIVE	맞습니다.	[3]	[16]	[5]
8	AH0001	125.93	126.17	CONTINUER	네.	[4]	[19]	[6]
9	AH0001	139.307	139.538	CONTINUER	아.	[4]	[20]	[6]
10	AH0001	151.632	152.002	CONTINUER	으흐흠.	[4]	[22]	[16]
11	AH0001	171.234	171.434	CONTINUER	네.	[4]	[25]	[1]
12	AH0001	173.171	173.518	CONTINUER	네.	[4]	[25]	[3]
