uid	sid	wid	speaker	start	end	text	backchannels
1	1	1	AH0001	1.22	1.661	그러면	[]
1	1	2	AH0001	2.161	2.542	아버지가	[]
1	1	3	AH0001	2.642	2.942	범죄	[]
1	1	4	AH0001	3.283	3.963	피해자일	[]
1	1	5	AH0001	4.064	4.464	텐데	[]
1	1	6	AH0001	5.325	5.505	이제	[]
1	1	7	AH0001	5.706	5.866	예를	[]
1	1	8	AH0001	5.926	6.206	들어서	[]
1	1	9	AH0001	6.226	6.246	이	[]
1	1	10	AH0001	6.286	6.387	아이	[]
1	1	11	AH0001	6.507	7.007	입장에서는	[]
1	1	12	AH0001	7.228	7.748	아버지가	[]
1	1	13	AH0001	8.369	8.509	아	[]
1	1	14	AH0001	8.75	8.95	병에	[]
1	1	15	AH0001	8.99	9.31	걸려서	[]
1	1	16	AH0001	9.33	9.35	곧	[]
1	1	17	AH0001	10.011	10.392	돌아가신	[]
1	1	18	AH0001	10.412	10.512	날이	[]
1	1	19	AH0001	10.592	10.632	얼마	[]
1	1	20	AH0001	10.692	10.712	안	[]
1	1	21	AH0001	10.852	11.213	남았구나가	[]
1	1	22	AH0001	11.233	11.293	아니라	[]
1	1	23	AH0001	11.373	11.553	어느	[]
1	1	24	AH0001	11.593	11.653	날	[]
1	1	25	AH0001	11.693	11.934	갑자기	[]
1	1	26	AH0001	11.954	12.214	아버지가	[]
1	1	27	AH0001	12.274	12.514	사라진	[]
1	1	28	AH0001	12.574	13.055	거잖아요.	[]
1	2	1	AH0001	13.295	13.376	그럼	[]
1	2	2	AH0001	13.396	13.416	이	[]
1	2	3	AH0001	13.577	13.818	아이를	[]
1	2	4	AH0001	13.879	14.0	좀	[]
1	2	5	AH0001	14.241	14.543	보호해줄	[]
1	2	6	AH0001	14.624	14.704	수	[]
1	2	7	AH0001	14.744	14.946	방안이	[]
1	2	8	AH0001	14.966	14.986	좀	[]
1	2	9	AH0001	15.006	15.207	있어야	[]
1	2	10	AH0001	15.227	15.268	될	[]
1	2	11	AH0001	15.288	15.308	것	[]
1	2	12	AH0001	15.368	15.67	같은데	[]
2	3	1	AH0002	15.932	16.032	네.	[]
2	3	2	AH0002	16.052	16.713	있습니다.	[]
2	3	3	AH0002	16.773	16.933	이제	[1]
2	3	4	AH0002	17.033	17.414	범죄	[]
2	3	5	AH0002	17.574	17.714	피해	[]
2	3	6	AH0002	17.854	18.255	구조금	[]
2	3	7	AH0002	18.355	18.775	제도라는	[]
2	3	8	AH0002	18.896	18.976	게	[]
2	3	9	AH0002	19.016	19.516	있어요.	[]
2	3	10	AH0002	19.536	19.576	이게	[2]
2	3	11	AH0002	19.877	20.357	뭐냐면	[]
2	3	12	AH0002	20.958	21.419	생명	[]
2	3	13	AH0002	21.559	21.759	또는	[]
2	3	14	AH0002	21.899	22.4	신체를	[]
2	3	15	AH0002	22.48	22.8	해야하는	[]
2	3	16	AH0002	22.88	23.521	범죄로	[]
2	3	17	AH0002	23.681	23.862	뭐	[]
2	3	18	AH0002	24.262	24.582	사망을	[]
2	3	19	AH0002	24.622	25.183	한다거나	[3]
2	3	20	AH0002	25.664	26.044	장애를	[]
2	3	21	AH0002	26.084	26.605	입거나	[]
2	3	22	AH0002	26.785	27.326	중상해를	[]
2	3	23	AH0002	27.386	27.566	입은	[]
2	3	24	AH0002	27.686	28.227	피해자에게	[4]
2	4	1	AH0002	28.784	29.385	국가가	[]
2	4	2	AH0002	29.545	30.106	구조금을	[]
2	4	3	AH0002	30.226	30.627	지급하는	[]
2	4	4	AH0002	30.727	31.108	제도예요.	[5]
2	4	5	AH0002	31.629	31.869	만약에	[]
2	4	6	AH0002	31.989	32.37	사망을	[]
2	4	7	AH0002	32.43	32.73	하면	[]
2	4	8	AH0002	32.831	32.891	그	[]
2	4	9	AH0002	33.031	33.271	피해를	[]
2	4	10	AH0002	33.311	33.512	입은	[]
2	4	11	AH0002	33.632	33.872	자가	[]
2	4	12	AH0002	33.892	33.932	이제	[]
2	4	13	AH0002	34.153	34.674	유족들이	[]
2	4	14	AH0002	34.714	35.194	되겠죠?	[]
2	4	15	AH0002	35.214	35.735	그래서	[]
2	4	16	AH0002	35.815	36.537	유족들이나	[]
2	4	17	AH0002	36.717	36.917	피해를	[]
2	4	18	AH0002	36.957	37.138	입은	[]
2	4	19	AH0002	37.198	37.819	당사자에게	[]
2	5	1	AH0002	38.34	38.94	국가가	[]
2	5	2	AH0002	38.98	39.34	이렇게	[]
2	5	3	AH0002	39.861	40.341	금전을	[6]
2	5	4	AH0002	40.541	41.061	지급하는	[]
2	5	5	AH0002	41.241	41.421	그런	[]
2	5	6	AH0002	41.521	42.182	제도인데요.	[7]
2	5	7	AH0002	42.602	42.862	이거는	[]
2	5	8	AH0002	42.962	43.302	항상	[]
2	5	9	AH0002	43.842	43.942	뭐	[]
2	5	10	AH0002	44.003	44.163	내가	[]
2	5	11	AH0002	44.223	44.663	옛날에	[]
2	5	12	AH0002	44.763	45.083	당한	[]
2	5	13	AH0002	45.223	45.363	내가	[]
2	5	14	AH0002	45.423	45.683	누구한테	[]
2	5	15	AH0002	45.743	45.983	맞은	[]
2	5	16	AH0002	46.043	46.103	것	[]
2	5	17	AH0002	46.123	46.424	같다	[8]
2	5	18	AH0002	46.444	46.804	누구한테	[]
2	5	19	AH0002	46.884	47.324	살해당한	[]
2	5	20	AH0002	47.404	47.544	것	[9]
2	5	21	AH0002	47.564	47.624	같아요	[]
2	5	22	AH0002	47.664	47.844	이런	[]
2	5	23	AH0002	47.884	47.984	걸	[]
2	5	24	AH0002	48.144	48.224	다	[]
2	5	25	AH0002	48.284	48.585	해주는	[]
2	5	26	AH0002	48.645	48.725	건	[]
2	5	27	AH0002	48.765	49.645	아니구요.	[10]
