bid	speaker	start	end	category	text	respondee_uid	respondee_sid	respondee_wid
1	AH0001	86.18	86.645	CONTINUER	네.	[6]	[10]	[26]
2	AH0001	92.586	92.931	CONTINUER	네.	[6]	[11]	[15]
3	AH0001	129.336	129.761	CONTINUER	네.	[8]	[15]	[20]
4	AH0001	135.797	136.652	CONTINUER	음.	[8]	[16]	[10]
5	AH0001	144.184	144.534	CONTINUER	네.	[8]	[17]	[4]
6	AH0001	147.989	148.664	CONTINUER	네.	[8]	[17]	[11]
7	AH0001	158.712	159.223	CONTINUER	네.	[8]	[18]	[11]
8	AH0001	162.033	162.573	CONTINUER	네.	[8]	[18]	[18]
9	AH0001	169.902	170.712	UNDERSTANDING	음.	[8]	[19]	[13]
10	AH0001	172.897	173.442	CONTINUER	네.	[8]	[19]	[20]
11	AH0001	195.398	195.753	CONTINUER	네.	[8]	[21]	[19]
12	AH0002	222.234	222.539	CONTINUER	음.	[9]	[24]	[12]
13	AH0001	229.845	230.44	CONTINUER	어.	[10]	[25]	[15]
14	AH0001	245.228	245.788	CONTINUER	네.	[10]	[26]	[22]
15	AH0001	285.442	286.109	CONTINUER	네.	[16]	[33]	[18]
16	AH0001	297.956	298.271	CONTINUER	네.	[18]	[35]	[20]
17	AH0001	303.526	304.166	CONTINUER	네.	[18]	[36]	[6]
18	AH0001	310.036	310.55	CONTINUER	음.	[18]	[36]	[18]
19	AH0001	320.678	320.863	CONTINUER	예.	[18]	[38]	[1]
20	AH0001	330.678	331.138	CONTINUER	네.	[18]	[38]	[20]
21	AH0001	333.364	334.039	CONTINUER	음.	[18]	[39]	[6]
22	AH0001	344.831	345.386	CONTINUER	네네.	[20]	[41]	[5]
23	AH0001	346.521	346.731	CONTINUER	네.	[20]	[41]	[10]
24	AH0001	356.901	357.506	CONTINUER	네.	[20]	[42]	[8]
25	AH0001	362.227	362.947	UNDERSTANDING	아.	[20]	[43]	[11]
26	AH0001	364.321	364.777	CONTINUER	네.	[20]	[43]	[15]
27	AH0001	367.934	368.279	CONTINUER	네.	[20]	[43]	[22]
28	AH0001	371.369	371.984	CONTINUER	음.	[20]	[44]	[7]
29	AH0001	377.526	378.166	CONTINUER	음.	[20]	[44]	[20]
30	AH0001	386.351	386.681	CONTINUER	예.	[20]	[45]	[18]
31	AH0001	392.583	392.873	CONTINUER	네.	[20]	[46]	[5]
32	AH0001	409.575	409.94	CONTINUER	네.	[20]	[47]	[19]
33	AH0001	411.791	412.897	UNDERSTANDING	음.	[20]	[48]	[6]
34	AH0001	421.878	422.638	CONTINUER	음.	[20]	[49]	[1]
35	AH0002	432.329	433.809	CONTINUER	네. 네.	[21]	[50]	[2]
36	AH0002	439.004	439.249	CONTINUER	네.	[21]	[50]	[15]
37	AH0002	455.599	455.949	CONTINUER	네.	[23]	[52]	[15]
38	AH0001	470.454	470.999	CONTINUER	네.	[24]	[55]	[5]
39	AH0001	475.553	476.033	CONTINUER	네.	[24]	[56]	[1]
40	AH0001	490.848	491.448	CONTINUER	네.	[24]	[57]	[12]
41	AH0001	508.742	509.332	CONTINUER	네.	[24]	[59]	[16]
42	AH0001	517.114	517.819	CONTINUER	네.	[24]	[60]	[18]
43	AH0001	528.285	529.09	CONTINUER	네.	[24]	[61]	[24]
44	AH0001	582.539	582.939	CONTINUER	네.	[26]	[68]	[1]
45	AH0001	594.499	594.909	CONTINUER	네.	[26]	[68]	[21]
46	AH0002	614.387	616.582	UNDERSTANDING	아. 네. 음.	[27]	[71]	[6]
47	AH0002	636.143	636.763	CONTINUER	음.	[29]	[73]	[18]
48	AH0001	648.179	648.705	CONTINUER	네.	[30]	[76]	[7]
49	AH0001	661.025	661.455	CONTINUER	네.	[30]	[77]	[27]
50	AH0001	684.465	685.155	CONTINUER	네.	[30]	[79]	[23]
51	AH0001	712.533	713.023	CONTINUER	네.	[34]	[85]	[6]
52	AH0001	745.97	747.8	UNDERSTANDING	아. 네.	[36]	[90]	[8]
53	AH0001	751.925	752.85	ASSESSMENT	오.	[36]	[90]	[20]
54	AH0001	771.942	772.962	CONTINUER	어.	[40]	[95]	[1]
55	AH0001	774.292	774.922	CONTINUER	네.	[40]	[95]	[5]
56	AH0001	786.637	787.377	CONTINUER	어.	[40]	[96]	[3]
57	AH0001	789.552	789.992	CONTINUER	네.	[40]	[96]	[9]
58	AH0001	797.632	798.192	CONTINUER	네.	[40]	[96]	[26]
59	AH0001	810.878	811.758	CONTINUER	음.	[40]	[98]	[4]
60	AH0001	835.42	836.015	CONTINUER	네.	[40]	[100]	[9]
61	AH0001	851.832	852.397	CONTINUER	예.	[40]	[102]	[12]
62	AH0001	861.556	862.101	CONTINUER	네.	[40]	[103]	[20]
