bid	speaker	start	end	category	text	respondee_uid	respondee_sid	respondee_wid
1	AH0001	37.103	37.402	CONTINUER	예.	[6]	[8]	[3]
2	AH0001	43.256	43.455	CONTINUER	네.	[6]	[9]	[9]
3	AH0001	46.201	46.959	ASSESSMENT	오호.	[6]	[10]	[5]
4	AH0001	55.526	55.781	CONTINUER	네.	[8]	[12]	[6]
5	AH0001	61.476	61.695	CONTINUER	네.	[8]	[13]	[9]
6	AH0001	71.099	71.469	CONTINUER	네.	[8]	[14]	[13]
7	AH0001	73.337	73.662	ASSESSMENT	어허.	[8]	[15]	[5]
8	AH0001	77.517	77.722	CONTINUER	네.	[8]	[15]	[11]
9	AH0002	88.74	89.13	CONTINUER	네.	[9]	[16]	[13]
10	AH0002	94.943	95.172	CONTINUER	네.	[9]	[17]	[11]
11	AH0001	103.927	104.317	CONTINUER	네.	[10]	[18]	[11]
12	AH0001	113.907	114.188	CONTINUER	네.	[12]	[21]	[9]
13	AH0001	117.377	117.702	CONTINUER	아.	[12]	[22]	[8]
14	AH0001	121.146	121.325	CONTINUER	네.	[12]	[23]	[5]
15	AH0001	123.239	124.753	AFFIRMATIVE	그렇군요. 네.	[12]	[23]	[8]
16	AH0002	147.186	147.567	CONTINUER	네.	[15]	[27]	[16]
17	AH0002	153.847	153.972	CONTINUER	네.	[15]	[28]	[9]
18	AH0001	157.639	158.184	CONTINUER	네.	[18]	[31]	[3]
19	AH0001	167.207	167.502	CONTINUER	네.	[20]	[33]	[5]
20	AH0001	176.133	176.283	CONTINUER	예.	[22]	[37]	[6]
21	AH0001	182.106	182.386	CONTINUER	네.	[22]	[38]	[6]
22	AH0001	184.404	185.039	CONTINUER	음흠.	[22]	[39]	[4]
23	AH0001	185.725	186.28	CONTINUER	네.	[22]	[40]	[1]
24	AH0001	199.371	199.832	CONTINUER	네.	[22]	[41]	[17]
