bid	speaker	start	end	category	text	respondee_uid	respondee_sid	respondee_wid
1	AH0002	13.09	13.69	CONTINUER	네.	[1]	[2]	[4]
2	AH0002	24.076	24.493	CONTINUER	네네.	[1]	[3]	[17]
3	AH0002	50.298	50.675	CONTINUER	네.	[3]	[7]	[12]
4	AH0001	59.368	59.837	CONTINUER	예.	[4]	[9]	[19]
5	AH0001	67.277	68.482	UNDERSTANDING	아. 예.	[4]	[10]	[17]
6	AH0001	69.002	69.852	AFFIRMATIVE	그러셨군요.	[4]	[10]	[21]
7	AH0001	73.638	73.833	CONTINUER	네.	[4]	[11]	[6]
8	AH0001	76.431	76.922	CONTINUER	예.	[4]	[11]	[11]
9	AH0001	80.119	80.688	CONTINUER	아, 네.	[4]	[12]	[7]
10	AH0001	86.417	87.197	AFFIRMATIVE	아, 그러시군요.	[4]	[13]	[14]
11	AH0001	87.931	88.156	CONTINUER	네.	[4]	[14]	[3]
12	AH0001	90.124	90.357	CONTINUER	네.	[4]	[14]	[9]
13	AH0001	93.992	94.847	UNDERSTANDING	아. 네.	[4]	[15]	[6]
14	AH0001	100.525	100.945	CONTINUER	네.	[4]	[16]	[15]
15	AH0001	112.286	112.653	CONTINUER	네.	[4]	[17]	[24]
16	AH0001	115.711	116.6	CONTINUER	예.	[4]	[18]	[7]
17	AH0001	127.015	127.388	CONTINUER	네.	[4]	[19]	[23]
18	AH0001	129.169	129.604	CONTINUER	예.	[4]	[20]	[5]
19	AH0001	141.173	142.588	UNDERSTANDING	아. 예.	[4]	[21]	[23]
20	AH0001	144.027	144.395	CONTINUER	예.	[4]	[22]	[3]
21	AH0001	154.727	155.194	UNDERSTANDING	아. 네.	[4]	[23]	[21]
22	AH0002	190.485	191.192	CONTINUER	네네.	[9]	[29]	[25]
