bid	speaker	start	end	category	text	respondee_uid	respondee_sid	respondee_wid
1	AH0001	27.05	27.985	CONTINUER	예.	[2]	[3]	[11]
2	AH0001	33.151	33.671	UNDERSTANDING	아.	[2]	[6]	[1]
3	AH0001	42.061	42.631	UNDERSTANDING	어.	[2]	[6]	[20]
4	AH0001	44.498	44.923	CONTINUER	음.	[2]	[6]	[26]
5	AH0001	46.877	47.407	CONTINUER	음.	[2]	[6]	[30]
6	AH0001	56.967	57.607	UNDERSTANDING	아아.	[2]	[7]	[22]
7	AH0001	61.777	62.147	CONTINUER	아예.	[4]	[9]	[2]
8	AH0001	71.645	72.005	CONTINUER	응.	[4]	[10]	[16]
9	AH0001	74.653	76.694	AFFIRMATIVE	응. 아. 그치그치그치.	[4]	[10]	[21]
10	AH0001	87.682	88.367	ASSESSMENT	아.	[4]	[12]	[13]
11	AH0001	95.964	96.649	CONTINUER	네.	[4]	[13]	[19]
12	AH0001	103.007	103.857	UNDERSTANDING	음음음음.	[4]	[13]	[37]
13	AH0001	109.322	110.687	CONTINUER	으흐음. 음.	[4]	[15]	[6]
14	AH0001	121.046	121.736	UNDERSTANDING	음.	[4]	[15]	[32]
15	AH0001	132.634	133.189	CONTINUER	네.	[4]	[17]	[10]
16	AH0001	137.214	137.518	CONTINUER	음.	[4]	[17]	[20]
17	AH0001	141.227	141.942	AFFIRMATIVE	그니까.	[4]	[18]	[9]
18	AH0001	150.471	151.651	UNDERSTANDING	음.	[6]	[20]	[18]
19	AH0001	156.074	157.344	UNDERSTANDING	아.	[6]	[20]	[31]
20	AH0001	159.053	159.428	CONTINUER	예.	[6]	[21]	[5]
21	AH0001	162.833	163.278	CONTINUER	음.	[6]	[21]	[14]
22	AH0001	170.898	171.603	UNDERSTANDING	네.	[6]	[21]	[35]
23	AH0001	176.99	177.245	CONTINUER	아.	[6]	[22]	[15]
24	AH0001	178.545	179.27	CONTINUER	예.	[6]	[22]	[18]
