bid	speaker	start	end	category	text	respondee_uid	respondee_sid	respondee_wid
1	SL0002	11.08	11.35	CONTINUER	응.	[1]	[2]	[15]
2	SL0001	34.538	34.848	CONTINUER	네.	[2]	[6]	[14]
3	SL0001	61.394	61.769	CONTINUER	예.	[4]	[11]	[10]
4	SL0002	68.158	68.72	AFFIRMATIVE	네. 맞습니다.	[5]	[13]	[7]
5	SL0002	74.263	74.751	AFFIRMATIVE	맞습니다.	[5]	[14]	[12]
6	SL0002	76.605	77.347	AFFIRMATIVE	그렇죠.	[5]	[15]	[6]
7	SL0002	80.217	80.597	CONTINUER	네.	[5]	[16]	[7]
8	SL0001	90.221	90.731	CONTINUER	네.	[8]	[21]	[1]
9	SL0001	106.359	106.889	CONTINUER	네.	[8]	[24]	[1]
10	SL0002	143.09	143.455	CONTINUER	네.	[9]	[29]	[6]
11	SL0002	150.093	151.197	AFFIRMATIVE	맞습니다. 네.	[9]	[30]	[6]
12	SL0001	177.693	178.088	CONTINUER	예.	[10]	[35]	[17]
13	SL0001	214.984	215.509	CONTINUER	네.	[12]	[43]	[10]
14	SL0001	232.517	232.987	CONTINUER	예.	[14]	[47]	[1]
15	SL0002	241.383	241.683	CONTINUER	네.	[15]	[48]	[4]
16	SL0002	247.001	247.856	AFFIRMATIVE	그렇죠.	[15]	[48]	[17]
17	SL0002	253.796	254.681	CONTINUER	네네.	[15]	[49]	[12]
18	SL0001	263.191	263.566	CONTINUER	예.	[16]	[51]	[12]
19	SL0001	273.534	273.894	CONTINUER	예.	[16]	[53]	[1]
20	SL0001	278.994	279.389	CONTINUER	예.	[16]	[53]	[13]
21	SL0001	282.627	283.052	CONTINUER	예.	[16]	[54]	[4]
22	SL0002	288.789	289.974	AFFIRMATIVE	아, 그렇죠.	[17]	[55]	[5]
23	SL0002	291.374	291.689	CONTINUER	네.	[17]	[55]	[11]
24	SL0001	336.712	337.162	CONTINUER	예.	[24]	[68]	[12]
25	SL0001	341.66	341.99	CONTINUER	네.	[24]	[69]	[8]
26	SL0001	346.724	347.184	CONTINUER	예.	[24]	[70]	[1]
27	SL0001	351.695	352.005	CONTINUER	예.	[24]	[71]	[1]
28	SL0001	355.4	355.795	CONTINUER	예.	[24]	[71]	[10]
29	SL0001	372.55	372.875	CONTINUER	예.	[28]	[75]	[11]
30	SL0002	385.904	386.169	CONTINUER	네.	[29]	[77]	[9]
31	SL0002	387.45	388.178	AFFIRMATIVE	그렇죠.	[29]	[77]	[11]
32	SL0002	396.944	398.183	AFFIRMATIVE	네. 맞습니다.	[29]	[78]	[18]
33	SL0001	402.834	403.229	CONTINUER	예.	[30]	[80]	[5]
34	SL0002	411.001	411.276	CONTINUER	네.	[31]	[82]	[3]
35	SL0002	414.376	414.866	CONTINUER	네.	[31]	[82]	[10]
36	SL0002	418.222	418.502	CONTINUER	네.	[31]	[83]	[1]
37	SL0001	428.204	428.484	CONTINUER	예.	[32]	[86]	[1]
38	SL0001	435.566	435.901	CONTINUER	예.	[32]	[88]	[1]
39	SL0002	460.912	461.192	CONTINUER	네.	[33]	[91]	[8]
40	SL0002	471.396	471.711	CONTINUER	네.	[33]	[93]	[1]
