bid	speaker	start	end	category	text	respondee_uid	respondee_sid	respondee_wid
1	AH0001	20.49	20.857	CONTINUER	응.	[6]	[10]	[11]
2	AH0002	24.968	25.858	CONTINUER	네. 네.	[7]	[12]	[1]
3	AH0001	31.193	31.468	CONTINUER	음.	[8]	[13]	[6]
4	AH0001	52.779	53.244	CONTINUER	음.	[16]	[24]	[25]
5	AH0001	61.054	61.459	CONTINUER	네.	[16]	[25]	[19]
6	AH0001	73.186	73.482	CONTINUER	어.	[22]	[32]	[3]
7	AH0001	78.096	78.676	CONTINUER	음.	[22]	[34]	[5]
8	AH0001	104.09	104.27	CONTINUER	음.	[32]	[47]	[3]
9	AH0001	109.199	109.739	CONTINUER	예예.	[32]	[47]	[16]
10	AH0001	117.25	117.625	CONTINUER	응.	[32]	[48]	[15]
11	AH0001	124.174	124.53	CONTINUER	어.	[34]	[51]	[6]
12	AH0001	135.5	135.655	CONTINUER	음.	[34]	[53]	[5]
13	AH0001	144.175	145.045	CONTINUER	예예.	[34]	[53]	[24]
14	AH0002	148.589	149.124	CONTINUER	네.	[35]	[54]	[5]
15	AH0002	159.085	159.49	CONTINUER	네.	[41]	[60]	[11]
16	AH0002	162.276	162.69	CONTINUER	네.	[41]	[60]	[19]
17	AH0001	168.418	168.808	CONTINUER	어.	[42]	[62]	[5]
18	AH0001	178.959	179.414	CONTINUER	음.	[46]	[66]	[8]
19	AH0001	181.405	181.785	CONTINUER	네.	[46]	[67]	[6]
20	AH0001	191.025	191.515	CONTINUER	음.	[46]	[68]	[17]
21	AH0001	193.922	194.702	UNDERSTANDING	아.	[46]	[69]	[6]
22	AH0001	201.338	201.708	CONTINUER	응.	[46]	[70]	[10]
23	AH0001	204.639	205.194	CONTINUER	음.	[46]	[71]	[11]
24	AH0001	211.95	212.56	CONTINUER	네네.	[46]	[72]	[15]
25	AH0001	217.077	217.477	CONTINUER	음.	[46]	[73]	[10]
26	AH0001	220.606	221.181	CONTINUER	으흠.	[46]	[74]	[8]
27	AH0001	229.82	230.11	CONTINUER	음.	[50]	[78]	[9]
28	AH0001	239.259	239.459	CONTINUER	음.	[50]	[79]	[11]
29	AH0001	243.764	244.084	CONTINUER	음.	[50]	[80]	[11]
30	AH0001	245.649	245.929	CONTINUER	음.	[50]	[81]	[1]
31	AH0001	254.613	255.198	CONTINUER	예.	[50]	[81]	[18]
32	AH0001	258.431	259.109	CONTINUER	네.	[50]	[82]	[8]
33	AH0001	275.52	276.025	CONTINUER	네.	[50]	[84]	[26]
34	AH0001	287.647	288.592	CONTINUER	음음.	[52]	[87]	[8]
35	AH0001	306.869	308.094	CONTINUER	음. 음.	[54]	[93]	[4]
36	AH0001	308.967	309.192	CONTINUER	음.	[54]	[93]	[9]
37	AH0001	349.448	349.873	CONTINUER	음.	[66]	[107]	[17]
38	AH0001	364.647	365.307	CONTINUER	으흠.	[66]	[109]	[24]
39	AH0001	380.22	380.855	CONTINUER	예.	[66]	[111]	[18]
40	AH0001	393.673	393.898	CONTINUER	음.	[70]	[117]	[2]
