25.819	35.227	speaker#A	n/ 안녕하십니까? (The interview)/(더인터뷰)의 권지영입니다. 현 국회의원을 모시고 주요 정치 현안과 지방자치 분권 실현을 위한 의견을 들어보는 (The interview)/(더인터뷰)
35.721	40.049	speaker#A	n/ 오늘은 자유한국당 김상훈 의원님을 모셨습니다. /os2 안녕하세요. /oe
39.151	40.041	speaker#B	/os2 예. 안녕하세요. /oe
40.297	43.158	speaker#A	n/ 네, 우선 시청자분들께 인사 한 말씀 부탁드릴게요.
43.277	50.453	speaker#B	예. 지방자치 (tv)/(티브이) 애청차 여러분 안녕하십니까? 어/ 자유한국당 소속 대구 서구 국회의원 김상훈입니다.
56.275	58.263	speaker#A	n/ 네. 반갑습니다. /os2 의원님. /oe
57.275	58.300	speaker#B	/os2 예. 반갑습니다. /oe
58.333	67.577	speaker#A	네. 이번에 의원님께서 (2019)/(이천 십 구) 대한민국 의정대상 지방 자치 행정 대상 시상식에서 바로 대한민국 의정 대상을 수상을 /os2 하셨습니다. /oe
67.243	67.553	speaker#B	/os2 [예.(BC/continuer)] /oe
68.277	75.791	speaker#C	n/ 네.(2019)/(이천 십 구) 대한민국 의정대상 국회의원 김상훈! 이하 내용을 전과 같습니다. 축하드립니다.
91.136	93.469	speaker#A	n/ 혹시 수상 소감을 한 번 부탁드려도 될까요?
93.581	106.532	speaker#B	예. 이번에 과분한 상을 수상하게 됐습니다. 아/ 우리 지역 주민들 또, 국민들 위해서 더욱더 열심히 일하라는 어떤 그런 주문으로 받아들이고 의정 활동에 더욱더 증진하겠다는 말씀을 드리겠습니다.
106.762	109.402	speaker#A	네. 앞으로도 활발하게 활동 /os2 부탁드립니다. /oe
109.152	109.968	speaker#B	/os2 예. /oe 감사합니다.
110.022	122.551	speaker#A	네. 김상훈 의원님은 (2012년)/(이천 십 이 년)부터 (19대)/(십구 대) 그리고 (20대)/(이십 대)에 걸친 국회의원으로 활동을 해오고 계신데 그렇다면 국회의원으로서 가장 중요하게 생각하는 방향성은 어떻게 될까요?
123.468	131.457	speaker#B	어/ 제 지역구의 전임 국회의원님이 홍사덕 /os2 의원님이신데 /oe 이 분이 굉장히 귀감이 되는 유명한 말씀을 해 주셨어요.
127.258	127.603	speaker#A	/os2 [네.(BC/continuer)] /oe
132.139	140.091	speaker#B	그 유권자를 (1번)/(한 번)은 속일 수 있지만은 /os1 (2번)/(두 번) /oe 속일 수는 없다는 /os1 그런 말씀을 해 주셨는데 /oe 저는 그게 이제
135.264	135.794	speaker#A	/os1 [네.(BC/continuer)] /oe
137.159	138.529	speaker#A	/os1 [아/ 네.(BC/understanding)] /oe
140.858	150.229	speaker#B	표를 얻기 위해서 활동하는 국회의원이 아니고 좀 진정성을 /os2 갖고 /oe 어/ 지역 발전이라든지 또 여러가지 국가적인 의사 결정 과정에
145.668	146.063	speaker#A	/os2 [네.(BC/continuer)] /oe
150.688	157.563	speaker#B	어/ 참여를 하는게 좋겠다는 그런 주문 말씀으로 제가 이해를 하고 있습니다. /os1 그래서 /oe 당장 당락을 문제를 떠나서
154.763	155.568	speaker#A	/os1 [아.(BC/continuer)] /oe
157.574	157.979	speaker#A	[네.(BC/continuer)]
158.044	166.365	speaker#B	제가 국회의원직에 도전할 때 가졌던 그런 초심 어/ 지역발전이라든지 그런 걸 위해서 어/ 변함없이 성실하게
166.740	171.013	speaker#B	아/ 일해 나가는게 굉장히 중요하지 않겠나 하는 그런 생각들을 늘 갖고 있습니다.
171.156	175.649	speaker#A	네. 의원님께서는 대구에서 학창시절을 모두 보내셨잖아요.
175.908	182.414	speaker#A	의원님의 지역구이기도 하죠. 지금 그 대구 서구에 대해서 그러면은 소개를 시청자분들께 부탁드릴게요.
182.453	189.328	speaker#B	어/ 제 지구 대구서구는 한 때 잘 나가던 지역? 예. 어/ 구도심에 속한 지역이고요.
