0.028	10.150	speaker#A	그러면 이제 블로그도 이제/ 하나의 큰 도전이거든요. 웬만한 사람 하기도 힘들고 지속하기도 힘든데 이걸 해 내셨고. 그 다음에 이제/ 또 하나의 도전. 이제/ 강의를 하셨는데
10.479	21.583	speaker#A	우리가 이제/ 타인들 앞에 서서 이렇게 말을 한다는 것은 굉장히 두려운 /os2 일이에요. /oe 저도 일단 강의할 때 사람들 앞에선 굉장히 막 긴장되고 하는데 예전에 처음 할 때는 정말 죽을 것 만큼 /os2 힘들었어요. /oe
13.860	14.485	speaker#B	/os2 [네.(BC/continuer)] /oe
21.069	21.860	speaker#B	/os2 [어. 맞아요.(BC/affirmative)] /oe
21.854	27.638	speaker#A	아/ 난 죽을 거 같았어요. 나 차라리 지금 죽는 게 좋겠어. 나 음/이 정도까지 /os2 두려웠거든요? /oe 어 앵듀님도 /os2 그러셨나요? /oe
22.734	23.044	speaker#B	/os2 [아.(BC/continuer)] /oe
25.469	26.294	speaker#B	/os2 [예.(BC/continuer)] /oe
27.413	28.613	speaker#B	/os2 예. /oe 저도 그랬어요.
28.613	30.548	speaker#A	이 힘든 강의를 그런데 왜 또 도전하셨어요?
30.593	45.416	speaker#B	아 네 n/ 그니까 이제 저도 이렇게/ 말의 힘 글의 /os1 힘 /oe 이런 걸 이제/ 저도 책을 보고 배우게 /os2 되서 /oe 내가 아는거를 사람들에게 설명해 줄 수 있어야 진짜 아는 거다. /os2 그리고 /oe 그런 걸 설명해주기 위해 공부하는게 진짜 공부가 /os1 되겠더라고요. /oe
33.638	33.848	speaker#A	/os1 [음.(BC/continuer)] /oe
36.038	36.313	speaker#A	/os2 [네.(BC/continuer)] /oe
40.423	40.778	speaker#A	/os2 [음.(BC/continuer)] /oe
44.183	45.358	speaker#A	/os1 되죠. 음 /oe
45.416	58.750	speaker#B	또 사람들이 계속해서 저한테 이제/ 질문을 /os2 하니까 /oe 그거를 좀 제가 공부했던 /os2 방식대로 알려드리면 /oe 어떨까? 하는 생각으로 또 테스트 /os2 삼아 /oe n/ 도전해 봤죠. /os2 그런데 /oe 너무 많이 힘이 /os2 들더라구요. /oe
47.911	48.396	speaker#A	/os2 [음.(BC/continuer)] /oe
51.181	51.611	speaker#A	/os2 [음.(BC/continuer)] /oe
54.616	54.931	speaker#A	/os2 [음.(BC/continuer)] /oe
56.131	56.376	speaker#A	/os2 [네.(BC/continuer)] /oe
57.971	58.741	speaker#A	/os2 그렇게. 음 /oe
58.773	64.862	speaker#A	그렇죠. 많이 힘들죠. 정말 많이 힘들어요. 그렇지만 이거 이제/ 계속하시면서 또 많이 성장도 하셨지요?
64.863	65.564	speaker#B	그럼요. n/ 네.
65.584	73.295	speaker#A	그래요. 그러니까 우리가 살면서 다가오는 이런 문제들. 내가 넘어야 될 것들을 그냥 안해도 상관 없죠. 뭐/
73.295	76.913	speaker#A	/os1 강의 안해도 되고 /oe 블로그 n/ 안해도 되지만 그러면 성장은 거기인 것 같아요.
73.305	74.095	speaker#B	/os1 [네 맞아요.(BC/affirmative)] /oe
76.913	89.243	speaker#A	/os1 그렇지만, /oe 우리 앵듀님은 블로그도 도전했고 또 이 강의라는 어려운 것도 도전 하셔서 계속 이/ 성장해 가고 있는 거죠. 이제 (30대)(삼십 대)시니까 제 나이쯤 되면 이제/ 어마어마한 내공을 가지실 거 같아요.
76.928	77.608	speaker#B	/os1 [맞아요.(BC/affirmative)] /oe
89.312	98.833	speaker#A	자! 그리고 그 다음에 이제/ 도전한게 유튜브에요. 저도 돌이켜보면 처음에 유튜브 할 때 엄청나게 힘들었어요. 몇 번 하다가 너무 힘든거에요. 그래서 한 (6개월)/(육 개월)을 쉬었어요. n/ 나 못하겠다.
99.003	107.188	speaker#A	내가 찍은 /os1 걸 보니까는 못 보겠더라고요. /oe 그러다가 또 어찌어찌하다 (1)/(한) (2개)/(두 개) 올렸다가. 그러면서 저는 그렇게 한 (1년)/(일 년)동안은 방황을 많이 했어요.
99.763	101.798	speaker#B	/os1 [어. 어.(BC/continuer)] /oe
107.188	108.441	speaker#B	어 /os2 그러셨구나. /oe 아.
107.523	121.274	speaker#A	/os2 그만큼 많이 힘들었죠. /oe /os1 그리고 /oe 이제 그 뒤에 시작할 때도 역시 힘들었지만, 하 이제 한 번 해보자! 해보자! 해서 이제/ 왔는데 제가 해보니까는 유튜브는 정말 힘들어요. 그런데 이 또 힘든 도전. 또 왜 하셨어요?
108.503	109.533	speaker#B	/os1 [아.(BC/continuer)] /oe
121.274	125.754	speaker#B	아/ 그런데 저는 그래서 진짜 대단하시다고 /os2 생각하는 게 /oe 유튜브 하는 걸
123.384	123.954	speaker#A	/os2 [응.(BC/continuer)] /oe
125.755	126.055	speaker#A	[네.(BC/continuer)]
126.183	140.223	speaker#B	이제 그냥 시청만 하시는 분들은 이게 얼마나 힘이 들어가는 일인지 모르실 꺼에요. 그런데 저는 이제 유튜브를 제가 몇 번 찍고 /os2 해보고 /oe 나니까 그 뒤로는 너무 이제 n/ 이렇게 촬영을 와도 다 너무 감사한거에요. /os2 찍어주신 /oe 분들
134.730	134.970	speaker#A	/os2 [네.(BC/continuer)] /oe
139.263	140.338	speaker#A	/os2 [음. 그쵸.(BC/continuer)] /oe
140.341	157.302	speaker#B	감사 하고 /os1 편집도 /oe 얼마나 /os2 힘든지 아니까. /oe 그래서 이제 단희샘 이제/ 상담 왔을 때, /os2 유튜브라는 /oe 세상이 이제/ 새로 생겼고 여기 /os2 이런 일이 /oe 벌어지고 있다면서 /os1 또 /oe 제 세상을 /os2 열어주셨어요. /oe 그래서 아/ 유튜브도 한번 해봐야겠다. /os1 하고 이제/ /oe 무작정 이제/ 도전을 했는데,
140.796	141.006	speaker#A	/os1 [음.(BC/continuer)] /oe
141.896	142.386	speaker#A	/os2 [그쵸.(BC/affirmative)] /oe
145.701	146.001	speaker#A	/os2 [음.(BC/continuer)] /oe
148.051	148.456	speaker#A	/os2 [응.(BC/continuer)] /oe
149.266	149.446	speaker#A	/os1 [네.(BC/continuer)] /oe
150.611	150.861	speaker#A	/os2 [음.(BC/continuer)] /oe
153.021	153.456	speaker#A	/os1 [응.(BC/continuer)] /oe
155.380	155.690	speaker#A	[음.(BC/continuer)]
155.759	175.033	speaker#B	사실 또 어렵 많이 /os1 힘이 들고 어렵 또 /oe 저도 제가 이렇게 막 끼가 있는 사람이 /os2 아니더라고요. /oe 그래서 하나하나 찍는걸 제가 기획하고 촬영하고 또 /os2 편집하고 /oe 업로드 하려니까 너무 /os2 힘들었고 /oe 또 이제/ 하다 보니까 좀 세상이 저희가 듣고 싶어하는 얘기와 /os1 제가 /oe 하고 싶어하는 얘기가 /os2 다르더라고요. /oe
157.364	158.689	speaker#A	/os1 그쵸. 많이 힘들어요. /oe
161.344	161.789	speaker#A	/os2 [음.(BC/continuer)] /oe
165.964	166.369	speaker#A	/os2 [음.(BC/continuer)] /oe
168.179	168.689	speaker#A	/os2 [음.(BC/continuer)] /oe
173.139	173.319	speaker#A	/os1 [음.(BC/continuer)] /oe
174.804	176.457	speaker#A	/os2 그쵸? /oe 좀 어떤 갭이 /os1 있죠? /oe
175.893	185.365	speaker#B	/os1 예. 예. /oe 그래서 그거에 대한 이제/ 고민을 너무 많이 /os2 하다보니까 /oe 제가 다른 이제/ 하는 일도 많고 이것까지 이제/ 같이 가지고 /os2 가기가 너무 /oe 버거워서 /os1 지금은 /oe 이제/
178.623	178.988	speaker#A	/os2 [음.(BC/continuer)] /oe
183.173	183.498	speaker#A	/os2 [음.(BC/continuer)] /oe
184.263	184.458	speaker#A	/os1 [네.(BC/continuer)] /oe
185.464	202.074	speaker#B	이제/ 네. 항복. /os2 항복하고 일시중단을 /oe 한 상태이고 /os2 그래도 /oe 제가 이제 뭐 제가 조금 더 이제/ /os1 여유가 /oe 생기고 제가 더/ 내공이 /os1 쌓여서 /oe 시간이나 이런 에너지가 허락이 /os2 된다면 /oe 다시 이제 하고 싶은 제 (To do list)/(투 두 리스트)에요. 아직 /os1 있는 /oe 일이기도 해요.
186.344	187.174	speaker#A	/os2 [응. 응.(BC/continuer)] /oe
188.554	188.814	speaker#A	/os2 [예.(BC/continuer)] /oe
191.969	192.204	speaker#A	/os1 [응.(BC/continuer)] /oe
194.044	194.384	speaker#A	/os1 [응.(BC/continuer)] /oe
197.674	197.999	speaker#A	/os2 [응.(BC/continuer)] /oe
201.104	201.469	speaker#A	/os1 [그래요.(BC/continuer)] /oe
202.149	204.682	speaker#A	음 반드시 다시 해 내실 꺼에요. 지금 하시는 일이 너무 많아요.
204.682	205.082	speaker#B	[하아.(BC/assessment)]
205.082	221.077	speaker#A	지금 갓난 애기도 있고 (2)/(두) 아이의 엄마 잖아요? 그리고 지금 이제/ 책도 쓰시고 또 지금 고시원도 하나있고 또 하나 창업해서 그것 또 (2번째)/(두 번째) 오픈 중이고 강의도 하시고 진짜 몸이 (10개)/(열 개)라도 부족하기 때문에 에/ 하기 힘들죠. 이 유튜브는 정말 많은 에너지가 들어가기 때문에,
221.416	234.036	speaker#A	나중에 다른것들 시스템적으로 안정화 /os2 되시면 /oe 유튜브도 하셨으면 좋겠어요. 자! 그 다음에 이제 또 마지막 도전. 최근 도전중의 또 하나가 이 /os2 책쓰기. /oe 하 최고의 (personal branding)/(퍼스널 브랜딩)하는 방법이죠.
224.346	224.686	speaker#B	/os2 [네.(BC/continuer)] /oe
230.276	230.621	speaker#B	/os2 [네.(BC/continuer)] /oe
234.125	241.688	speaker#A	우리가 책을 쓰게 되면 네이버에서 내 이름을 검색을 하면 내가 딱 노출이 되요. /os1 어떻게 /oe 이렇게 책을 쓰시게 됐어요?
238.286	239.011	speaker#B	/os1 [오.(BC/assessment)] /oe
241.688	252.908	speaker#B	어/ 저는 이제/ 책을 써야겠다는 생각은 하고 /os2 있었는데 /oe 이제/ 되게 나중 /os1 일이라고 /oe 생각을 /os2 했어요. 근데 /oe 제가 이제/ 어떤 책 한권을 봤는데 그 책이 너무 /os2 좋아가지고 /oe
245.778	246.168	speaker#A	/os2 [네.(BC/continuer)] /oe
247.693	247.998	speaker#A	/os1 [응.(BC/continuer)] /oe
248.828	249.428	speaker#A	/os2 [응.(BC/continuer)] /oe
252.333	252.573	speaker#A	/os2 [네.(BC/continuer)] /oe
253.158	266.290	speaker#B	저는 이제/ 좋으면 좋다고 /os2 표현을 /oe 그러니까 표현을 좀 잘하는 /os2 편이거든요? /oe 근데 이제/ 좋아서 그냥 제가 이제/ /os2 블로그에 /oe 이제/ 책이 너무 좋다고 그 좋음을 그냥 있는 그대로 /os1 표현을 했거든요. /oe n/ 그런데 그게 기회가 돼서 /os1 연결이 /oe 돼서
255.053	255.318	speaker#A	/os2 [응.(BC/continuer)] /oe
256.623	256.973	speaker#A	/os2 [네.(BC/continuer)] /oe
259.433	259.793	speaker#A	/os2 [음.(BC/continuer)] /oe
262.472	263.542	speaker#A	/os1 [응. 네.(BC/continuer)] /oe
265.048	265.228	speaker#A	/os1 [네.(BC/continuer)] /oe
266.290	281.190	speaker#B	이제/ 그 출판사 대표님하고 또 /os1 인연이 됐고 /oe 출판사 대표님이 이제/ 제 블로그를 보시고 긍정에너지가 너무 좋은 키워드라고 /os2 생각한다. /oe 그래서 이런 긍정 에너지관련해서 책을 써보면 /os2 어떻겠냐? /oe 제안을 /os2 먼저해주셔서. 네. /oe
267.695	268.910	speaker#A	/os1 [음.(BC/continuer)] /oe
275.590	275.860	speaker#A	/os2 [네.(BC/continuer)] /oe
278.775	279.430	speaker#A	/os2 [아.(BC/understanding)] /oe
280.060	281.150	speaker#A	/os2 그래서 했구나. 네. /oe
281.605	290.595	speaker#B	제 긍정에너지에 대한 생각을 제가 이제/ 그 때부터 좀 /os1 집중해서 /oe 하기 시작했고 제가 이렇게 책을 써보니까 제일 /os2 좋은점은 /oe 제 생각이 정리가 돼서 너무 /os2 좋았어요. 네. /oe
284.155	284.790	speaker#A	/os1 [음.(BC/continuer)] /oe
287.580	288.055	speaker#A	/os2 [음.(BC/continuer)] /oe
289.675	290.530	speaker#A	/os2 [아 그렇죠. 네.(BC/affirmative)] /oe
290.815	291.144	speaker#A	/os1 [음.(BC/continuer)] /oe
290.933	306.983	speaker#B	/os1 그러니까 /oe 글로 어떻게 보면 제 살, 제가 이제 (2015년)/(이천 십 오 년)도 부터 이제/ 이런 생각들을 해서 이 단계 단계 /os1 별로 /oe 이제/ 과정을 밟아온 과정들을 세세하게 이 책에 /os2 담아본다면 /oe 이제/ 이런 과정을 겪고 계신 분들이, /os1 에게도 /oe 도움이 될 거라고 생각을 /os1 했고, /oe
296.839	297.084	speaker#A	/os1 [음.(BC/continuer)] /oe
301.093	301.338	speaker#A	/os2 [네.(BC/continuer)] /oe
304.948	305.213	speaker#A	/os1 [음.(BC/continuer)] /oe
306.518	306.958	speaker#A	/os1 [그렇죠.(BC/affirmative)] /oe
307.058	321.471	speaker#B	그리고 또 이제/ 그 출판사 대표님도 저에게 계속 해주신 /os2 이야기가 /oe 이제 긍정 이런 그러니까 먼저 긍정에너지를 이제/ 생각을 담아 /os1 놓으면 /oe 이 긍정에너지에 공감하는 사람들이 이 책을 /os1 보게 될 것이고 /oe 그것만으로도 너무 가치가 /os2 있는 일이다. /oe
310.358	310.748	speaker#A	/os2 [음.(BC/continuer)] /oe
314.893	315.538	speaker#A	/os1 [음.(BC/continuer)] /oe
317.968	319.178	speaker#A	/os1 [음. 네.(BC/continuer)] /oe
320.528	320.928	speaker#A	/os2 [음.(BC/continuer)] /oe
321.473	322.165	speaker#A	/os2 그러셨군요. /oe
322.165	323.562	speaker#B	/os2 네. /oe 해서 이 책을 /os2 쓰게 /oe 됐어요.
323.035	323.255	speaker#A	/os2 책 /oe
323.562	338.644	speaker#A	그래요. 짧게 마치셨지만 이게 참 대단한 n/ 노력이죠. 또 이건 좀 긴 여정이에요. /os1 그렇지만 /oe 이 책이 나왔고! 보세요 우리 앵듀님도 저기 이 책이 나온 게 어떻게 나왔다 그랬죠? 블로그에 내가 글을 /os2 썼는데 /oe 그 글을 본 출판사 대표님이 러브콜을 하신거죠?
328.792	329.107	speaker#B	/os1 [네.(BC/continuer)] /oe
334.967	335.202	speaker#B	/os2 [네.(BC/continuer)] /oe
338.644	339.015	speaker#B	네.
339.015	348.842	speaker#A	그리고 결국 이렇게 책을 내게 되고 그래서 이 블로그에 글을 쓴다는 거는 나한테 이런 수많은 기회들을 보신분을 통해서 가져오게 돼요. 투자자가 올 수도 있고.
348.842	349.528	speaker#B	[그쵸.(BC/affirmative)]
349.531	363.161	speaker#A	또 이렇게/ n/ 에/ 출판사에서 또 연락이 올 수도 있겠고 어/ 내가 생각지 못한 여러 기회들이 내가 쓴 블로그를 통해서 내 글을 보고 다가옵니다. 나한테. 어/ 온라인 세상에 이렇게/ 글을 쓰고 또 영상을 남기는 것들은
363.390	370.872	speaker#A	가장 좋은 투자인 거 같아요. /os1 어 /oe 내가 어떻게 살지 고민 안해도 그냥 쓰다 보면 이렇게 방법들을 다 가지고 옵니다. 가만히 있으면
364.895	365.320	speaker#B	/os1 [음.(BC/continuer)] /oe
370.872	377.812	speaker#A	그래서 여러분들이 /os1 글과 /oe 말 하는거 꼭 여러분들이 n/ 생활속에 가져오셨으면 좋겠어요. n/ 자 그러면
371.677	372.452	speaker#B	/os1 [네. 맞아요.(BC/affirmative)] /oe
378.132	390.962	speaker#A	어/ 이제/ 이 책에 이제/ 긍정이 열정을 나타낸다. 라고 했잖아요. /os1 그러니까 /oe 아까도 앞에서 얘기했지만 우리가 이런 긍정적인 마인드 또 긍정적인 태도만 같고 있다고 하면 세상에 못할 게 /os1 없죠. /oe
382.772	382.957	speaker#B	/os1 [네.(BC/continuer)] /oe
390.361	391.246	speaker#B	/os1 [네. 그쵸(BC/affirmative)] /oe
391.377	400.324	speaker#A	근데 말이 쉽지. 이런 /os1 긍정적인 /oe 생각을 유지하기가 정말 쉽지 /os2 않은데 /oe 이런 이제/ 긍정적인 생각. 아/ 어떻게 만들어가야 될까요?
392.832	393.302	speaker#B	/os1 [그쵸.(BC/affirmative)] /oe
395.822	396.207	speaker#B	/os2 [네.(BC/continuer)] /oe
400.325	408.290	speaker#B	네. /os2 저는 /oe 원래는 그러니까 원래도 좀 /os2 긍정적으로 /oe 생각했던 사람인데 그게 저의 강점인지는 /os2 몰랐고. /oe
400.619	401.329	speaker#A	/os2 긍정 /oe
404.410	404.700	speaker#A	/os2 [음.(BC/continuer)] /oe
407.480	407.945	speaker#A	/os2 [네.(BC/continuer)] /oe
408.290	426.029	speaker#B	다른 사람에게도 별로 관심이 없던 /os2 사람이어서 /oe 다른사람도 다 저처럼 생각하는 줄 /os2 알았어요. /oe 그런데 이제/ 긍정적인 생각하는게 되게 중요한다는 거를 책을 보고 알게 된 /os2 거에요. /oe 어/ 뭐/ 부자관련 책들 /os2 보면 /oe 다 공통적으로 들어가 있는게 긍정적인 /os2 마음가짐 /oe 중에서 되게 많이 공통적이잖아요.
411.226	411.516	speaker#A	/os2 [네.(BC/continuer)] /oe
413.460	414.145	speaker#A	/os2 [음/(BC/understanding)] /oe
417.945	418.295	speaker#A	/os2 [음.(BC/continuer)] /oe
420.405	420.805	speaker#A	/os2 [네.(BC/continuer)] /oe
423.245	423.615	speaker#A	/os2 [맞아요.(BC/affirmative)] /oe
