37.964	51.797	speaker#A	 n/ 안녕하세요. (the interview)/(더 인터뷰)의 권지영입니다. (the interview)/(더 인터뷰)는 각계각층의 명사를 초대해서 사회문화 전반에 대한 견해를 들어보는 시간이죠. n/ 오늘은 희망전도사 가수 채환씨를 모셨습니다. 안녕하세요.
51.798	54.743	speaker#B	 n/ 반갑습니다. /os1 희망입니다. 채환입니다. /oe 
52.759	54.389	speaker#A	 /os1 네 일단, 아하하하 /oe 
55.152	63.771	speaker#B	제가 첫 인사를 희망입니다. 라고 하는데 아/ 이/ n/ 사람들을 처음 딱 만났을 때 그 사람의 이미지가 어찌보면은 첫 인사잖아요.
63.783	64.259	speaker#A	[그렇죠.(BC/affirmative)]
64.262	74.823	speaker#B	제가 항상 여러분들께 첫 인사를 희망입니다. 라고 말씀드리는 이유는 왜 뜬금없이 저럴까라고 인제/ 생각하시는 시청자 분들이 계실 것 같아서 말씀드리지만
75.638	83.716	speaker#B	어/ 제가 태어난 그 자체가 희망이라고 /os2 생각하고 그리고 /oe 또 앉아계신 지영님과 만나는 이 시간도 지영님이 희망이고
78.438	79.488	speaker#A	 /os2 [음.(BC/continuer)] /oe 
84.273	89.171	speaker#B	그리고 우리가 만난 이 시간이 희망의 인연이 있기 때문에 /os1 또 희망스런 /oe 이야기를 하고 있고
87.063	87.833	speaker#A	 /os1 [음.(BC/continuer)] /oe 
89.274	89.650	speaker#A	[네.(BC/continuer)]
89.654	104.823	speaker#B	그리고 이런 얘기들이 많은 사람들에게 귀에 들어가고 전 시청자분들의 눈에 익게 되어서 이 세상은 또 좀 더 희망 세상으로 만들 수 있는 그런 시간이 아닐까 싶어서 항상 제가 희망입니다라고 n/ 하는데 괜찮으십니까?
104.915	110.235	speaker#A	아우 그럼요 n/ 처음 인사부터 너무 듣기가 n/ 좋아서 지금 저도 n/ 모르게 미소를 짓고 /os2 있습니다. /oe 
109.642	114.593	speaker#B	 /os2 아/ 우리 /oe 시청자 여러분들 지자체 티비 (the interview)/(더 인터뷰) 시청자 여러분들 희망입니다.
121.528	128.968	speaker#A	 n/ 너무 좋은 말씀 처음부터 감사합니다. 어/ 채환씨가 /os1 평소에 /oe 정말 많은 일들을 하신다고 /os2 들었습니다. /oe 
125.159	125.439	speaker#B	 /os1 [네.(BC/continuer)] /oe 
128.188	128.708	speaker#B	 /os2 예. /oe 
128.983	137.779	speaker#A	하루하루를 정말 바쁘게 보내신다고 /os1 들었는데, /oe 그렇다면 어떤일들을 하면서 이렇게 하루하루를 보내고 계시는지 간략하게 설명해 주실 수 /os2 있을까요? /oe 
130.783	131.553	speaker#B	 /os1 [음.(BC/continuer)] /oe 
137.294	146.272	speaker#B	 /os2 아, /oe 지금 제가 하는 일은 (3가지)/(세 가지) 정도로 인제/ 나눌 수 있는데 (1번째)/(첫 번째)는 음/ (NGO)/(엔지오) 활동가로 /os1 활동하고 /oe 있습니다.
144.824	145.684	speaker#A	 /os1 [음.(BC/continuer)] /oe 
146.630	155.550	speaker#B	희망을 파는사람들이라는 (NGO)/(엔지오)단체를 설립해서 어/ 지금 세상에 이제 나눔과 희망세상 만들기 자살 예방 /os2 프로젝트를 하고 있고 /oe 
154.690	155.510	speaker#A	 /os2 [음.(BC/continuer)] /oe 
156.098	159.188	speaker#B	에/ (2번째)/(두 번째)는 이제 가수로 활동을 하고 /os2 있습니다. /oe 
158.498	159.128	speaker#A	 /os2 [그렇죠.(BC/affirmative)] /oe 
159.440	179.117	speaker#B	앨범은 한 (38장)/(서른 여덟 장)정도 n/ 앨범을 냈지만 아직 뜨진 못했습니다. n/ 예. 그냥 재미로 앨범을 내는 걸 하고 있고, 노래를 만들어서 앨범작업을 하고 있고 어/ 그리고 인제 (3번째)/(세 번째)가 어/ 이제 명상가로 활동을 하고 /os1 있습니다. 어/ 서울 /oe 마곡에 명상 귓전명상센터를 만들어서
174.291	175.281	speaker#A	 /os1 [음.(BC/continuer)] /oe 
179.656	199.529	speaker#B	어/ 현대인들의 바쁜 마음을 치유하고 명상프로그램을 통해서 어/ 보다 좀 더 희망세상을 만드는데 어/ 이바지하려고 노력하고 있고 그리고 (4번째)/(네 번째)로는 이제 유튜버로 활동을 /os1 하고있죠. /oe 귓전명상이란 유튜브를 만들고 지금은 매일매일 (creater)/(크리에이터)로 여러분들과 실시간으로
191.738	192.608	speaker#A	 /os1 [아.(BC/understanding)] /oe 
199.848	212.414	speaker#B	명상을 알려드리고 명상하는 방법이 현대인들에게 쉽게 다가설 수 있도록 /os1 실시간 라이브방송 /oe 스트리밍을 하고있고 이런 일들을 매일매일 하기때문에 쉬는 시간이 사실 많지 않습니다.
