bid	speaker	start	end	category	text	respondee_uid	respondee_sid	respondee_wid
1	DG0001	19.164	19.759	CONTINUER	음.	[4]	[4]	[9]
2	DG0001	25.424	26.084	CONTINUER	아.	[6]	[6]	[5]
3	DG0001	28.614	29.104	CONTINUER	네.	[6]	[6]	[12]
4	DG0001	38.245	39.011	CONTINUER	음.	[8]	[8]	[9]
5	DG0001	40.239	40.449	CONTINUER	응.	[8]	[9]	[5]
6	DG0002	48.362	48.826	AFFIRMATIVE	맞아요.	[9]	[10]	[7]
7	DG0001	51.074	51.459	CONTINUER	음.	[10]	[12]	[4]
8	DG0002	58.832	60.691	AFFIRMATIVE	맞아요. 예.	[11]	[13]	[11]
9	DG0002	61.62	62.201	CONTINUER	네.	[11]	[14]	[2]
10	DG0001	70.947	72.347	CONTINUER	음. 음.	[12]	[16]	[10]
11	DG0001	74.478	75.283	UNDERSTANDING	아.	[12]	[16]	[14]
12	DG0001	92.854	93.334	CONTINUER	음.	[14]	[19]	[18]
13	DG0001	97.528	98.313	CONTINUER	네.	[14]	[20]	[7]
14	DG0001	100.433	100.803	CONTINUER	네.	[14]	[20]	[11]
15	DG0001	114.919	115.724	CONTINUER	아.	[16]	[23]	[7]
16	DG0001	127.292	127.972	CONTINUER	음.	[18]	[25]	[18]
17	DG0001	130.45	130.79	CONTINUER	네.	[18]	[26]	[2]
18	DG0002	137.481	137.97	CONTINUER	네.	[19]	[27]	[5]
19	DG0002	143.634	144.97	CONTINUER	음. 네.	[19]	[28]	[12]
20	DG0002	147.49	147.925	CONTINUER	네.	[19]	[29]	[6]
21	DG0002	151.255	151.805	CONTINUER	음.	[19]	[29]	[13]
22	DG0002	154.815	155.475	AFFIRMATIVE	맞아요.	[19]	[29]	[21]
23	DG0002	158.592	158.882	CONTINUER	네.	[19]	[30]	[6]
24	DG0001	175.149	175.563	CONTINUER	야.	[20]	[31]	[21]
25	DG0001	181.224	182.559	UNDERSTANDING	음.	[20]	[32]	[9]
