uid	sid	wid	speaker	start	end	text	backchannels
1	1	1	SL0001	0.5	0.74	어	[]
1	1	2	SL0001	0.9	1.04	저희	[]
1	1	3	SL0001	1.1	1.681	선배님들이	[]
1	1	4	SL0001	1.721	1.741	이	[]
1	1	5	SL0001	1.841	2.041	곡을	[]
1	1	6	SL0001	2.061	2.161	가지고	[]
1	1	7	SL0001	2.201	2.361	약간	[]
1	1	8	SL0001	2.461	2.862	패러디하는	[]
1	1	9	SL0001	2.882	2.942	건	[]
1	1	10	SL0001	2.982	3.122	제가	[]
1	1	11	SL0001	3.182	3.382	들어본	[]
1	1	12	SL0001	3.422	3.462	적	[]
1	1	13	SL0001	3.502	4.022	있습니다.	[1]
1	1	14	SL0001	4.022	4.603	뉘	[]
1	1	15	SL0001	4.603	4.763	집에	[]
1	1	16	SL0001	4.843	5.263	불났노	[]
1	1	17	SL0001	5.303	5.763	이러면서	[]
1	1	18	SL0001	5.783	5.803	막	[]
1	1	19	SL0001	6.744	7.204	그렇게	[]
1	1	20	SL0001	7.324	7.765	회화적으로	[]
1	1	21	SL0001	7.825	8.285	얘기했던	[]
1	1	22	SL0001	8.385	8.505	그런	[]
1	1	23	SL0001	8.545	8.785	생각이	[]
1	1	24	SL0001	8.825	9.686	납니다.	[2]
1	2	1	SL0001	9.787	10.028	자	[]
1	2	2	SL0001	10.168	10.429	저희가	[]
1	2	3	SL0001	10.79	10.891	다음	[]
1	2	4	SL0001	10.951	11.192	곡도	[]
1	2	5	SL0001	11.212	11.393	한번	[]
1	2	6	SL0001	11.453	12.035	나눠볼까요	[]
1	2	7	SL0001	12.777	13.219	어	[]
1	2	8	SL0001	13.7	13.941	어떤	[]
1	2	9	SL0001	14.022	14.122	곡	[]
1	2	10	SL0001	14.242	14.624	올려주실	[]
1	2	11	SL0001	14.724	15.607	거예요.	[]
2	3	1	SL0002	15.647	16.368	이번에는	[]
2	3	2	SL0002	16.448	17.309	직접적으로	[]
2	3	3	SL0002	17.469	18.13	청개구리에	[]
2	3	4	SL0002	18.23	18.79	참여한	[]
2	3	5	SL0002	18.851	18.871	분	[]
2	3	6	SL0002	19.331	19.671	가수는	[]
2	3	7	SL0002	19.772	20.272	아닌데	[3]
2	3	8	SL0002	21.213	21.493	거기에	[]
2	3	9	SL0002	21.573	22.134	참여했던	[]
2	3	10	SL0002	22.334	22.735	평론가	[]
2	3	11	SL0002	22.815	23.175	@이름11	[]
2	3	12	SL0002	23.275	23.616	선생님	[]
2	3	13	SL0002	23.716	23.996	때문에	[4]
2	4	1	SL0002	24.899	25.259	@이름11	[]
2	4	2	SL0002	25.339	25.62	선생님	[]
2	4	3	SL0002	25.74	25.96	때문에	[]
2	4	4	SL0002	26.04	26.44	사실	[]
2	4	5	SL0002	26.821	26.921	그	[]
2	4	6	SL0002	27.001	27.361	@이름2	[]
2	4	7	SL0002	27.441	27.762	씨도	[]
2	4	8	SL0002	28.382	28.662	그	[]
2	4	9	SL0002	28.883	29.163	@상호명2	[]
2	4	10	SL0002	29.183	29.563	레코드에서	[]
2	4	11	SL0002	29.643	29.743	첫	[]
2	4	12	SL0002	29.883	30.244	독집을	[]
2	4	13	SL0002	30.844	31.044	솔로	[5]
2	4	14	SL0002	31.105	31.385	가수로	[]
2	4	15	SL0002	31.825	32.286	첫	[]
2	4	16	SL0002	32.366	32.446	그	[]
2	4	17	SL0002	32.486	33.026	역사적인	[6]
2	4	18	SL0002	33.387	33.747	명반을	[]
2	4	19	SL0002	33.807	34.007	내게	[]
2	4	20	SL0002	34.047	34.207	되는	[]
2	4	21	SL0002	34.227	35.048	거거든요.	[]
2	5	1	SL0002	35.359	35.68	근데	[]
2	5	2	SL0002	35.84	36.02	그	[]
2	5	3	SL0002	36.1	36.421	음반을	[]
2	5	4	SL0002	36.481	36.681	내게	[]
2	5	5	SL0002	36.741	36.842	된	[]
2	5	6	SL0002	36.922	37.182	이유가	[]
2	5	7	SL0002	37.242	37.483	바로	[]
2	5	8	SL0002	38.024	38.104	그	[]
2	5	9	SL0002	38.204	38.565	@이름11	[]
2	5	10	SL0002	38.665	38.805	씨의	[]
2	5	11	SL0002	38.885	39.406	동생이	[]
2	5	12	SL0002	39.567	39.807	한국	[]
2	5	13	SL0002	39.927	40.408	최초의	[]
2	5	14	SL0002	40.869	40.969	샤	[]
2	5	15	SL0002	41.55	41.67	샹송	[7]
2	5	16	SL0002	42.111	42.532	여가수인	[]
2	5	17	SL0002	42.632	43.013	@이름19	[]
2	5	18	SL0002	43.073	43.754	선생님이에요.	[]
2	6	1	SL0002	43.976	45.143	육십육	[]
2	6	2	SL0002	45.224	45.485	년에	[]
2	6	3	SL0002	45.586	45.787	@이름20	[]
2	6	4	SL0002	45.908	46.15	씨하고	[]
2	6	5	SL0002	46.23	46.472	다	[]
2	6	6	SL0002	46.693	46.934	그해	[]
2	6	7	SL0002	47.095	47.277	최고	[]
3	7	1	SL0001	47.82	48.461	@이름19	[]
3	7	2	SL0001	48.561	49.162	선생님이	[]
3	7	3	SL0001	50.605	51.166	가창하셨던	[]
4	8	1	SL0002	51.587	52.149	오리지날	[]
4	8	2	SL0002	52.27	53.254	가수시죠.	[]
5	9	1	SL0001	53.398	53.839	이야	[]
5	9	2	SL0001	54.02	54.14	그럼	[]
5	9	3	SL0001	54.401	55.163	@이름19	[]
5	9	4	SL0001	55.243	56.206	선배님과	[]
5	9	5	SL0001	56.868	57.35	@이름11	[]
5	9	6	SL0001	57.53	58.373	평론가님하고	[]
5	9	7	SL0001	58.493	58.874	이렇게	[8]
5	9	8	SL0001	59.055	59.616	남매지간인	[]
5	9	9	SL0001	59.677	60.138	거예요?	[]
6	10	1	SL0002	60.187	60.472	그렇죠	[]
6	10	2	SL0002	60.594	60.961	친남매	[]
7	11	1	SL0001	61.287	61.649	어	[]
7	11	2	SL0001	61.87	62.352	집안에	[]
7	11	3	SL0001	62.573	62.835	원래	[]
7	11	4	SL0001	62.935	63.176	그런	[]
7	11	5	SL0001	63.598	63.88	아주	[]
