uid	sid	wid	speaker	start	end	text	backchannels
1	1	1	AH0001	0.5	0.861	자.	[]
1	1	2	AH0001	0.922	1.203	잠시	[]
1	1	3	AH0001	1.243	1.323	후	[]
1	1	4	AH0001	1.384	1.645	로고송	[]
1	1	5	AH0001	1.725	1.866	듣고	[]
1	1	6	AH0001	1.886	2.046	와서	[]
1	1	7	AH0001	2.227	2.649	만나보도록	[]
1	1	8	AH0001	2.709	3.151	할게요.	[]
1	2	1	AH0001	3.72	4.322	보통인듯	[]
1	2	2	AH0001	4.483	4.744	보통	[]
1	2	3	AH0001	4.784	4.945	아닌	[]
1	2	4	AH0001	5.005	5.045	거	[]
1	2	5	AH0001	5.085	5.407	같은	[]
1	2	6	AH0001	5.467	5.608	내	[]
1	2	7	AH0001	5.628	5.949	인생.	[]
1	2	8	AH0001	6.411	6.672	다들	[]
1	2	9	AH0001	6.712	7.114	그런지	[]
1	2	10	AH0001	7.455	7.676	어디	[]
1	2	11	AH0001	7.957	8.218	얘기나	[]
1	2	12	AH0001	8.258	8.339	좀	[]
1	2	13	AH0001	8.419	8.479	들어	[]
1	2	14	AH0001	8.58	9.182	볼까요?	[]
2	3	1	AH0002	9.182	10.029	@이름5의	[]
2	3	2	AH0002	10.23	10.432	이거	[]
2	3	3	AH0002	10.573	10.956	보통이	[]
2	3	4	AH0002	10.996	11.238	아니네.	[]
3	4	1	AH0001	11.762	12.123	네.	[]
3	4	2	AH0001	12.304	12.746	화요일로	[]
3	4	3	AH0001	13.167	13.529	잠깐	[]
3	4	4	AH0001	13.629	13.689	또	[]
3	4	5	AH0001	13.75	14.332	옮겨서	[]
3	4	6	AH0001	14.673	14.774	출연	[]
3	4	7	AH0001	14.814	14.954	하고	[]
3	4	8	AH0001	14.974	15.316	계십니다.	[]
3	4	9	AH0001	15.557	15.978	@이름5	[]
3	4	10	AH0001	15.998	16.159	작가님	[]
3	4	11	AH0001	16.179	16.219	어서	[]
3	4	12	AH0001	16.279	16.681	오세요.	[]
4	5	1	AH0002	16.681	16.782	네.	[]
4	5	2	AH0002	16.923	17.428	안녕하세요.	[]
5	6	1	AH0001	17.893	18.033	네.	[]
5	6	2	AH0001	18.314	18.534	아유	[]
5	6	3	AH0001	18.654	18.734	이	[]
5	6	4	AH0001	18.794	18.834	주	[]
5	6	5	AH0001	18.894	19.115	연속	[]
5	6	6	AH0001	19.135	20.076	화요일날	[]
5	6	7	AH0001	20.096	20.657	뵙는데요.	[]
5	6	8	AH0001	20.757	21.378	어떠세요?	[]
5	6	9	AH0001	21.398	21.879	계속	[]
5	6	10	AH0001	22.7	23.081	뵙다	[]
5	6	11	AH0001	23.101	23.261	보니까	[]
5	6	12	AH0001	23.321	23.601	화요일도	[]
5	6	13	AH0001	23.802	23.922	괜찮을	[]
5	6	14	AH0001	23.962	24.062	것	[]
5	6	15	AH0001	24.102	24.162	같은	[]
5	6	16	AH0001	24.182	24.363	느낌이	[]
5	6	17	AH0001	24.523	24.563	들지	[]
6	7	1	AH0002	24.663	24.723	어	[]
6	7	2	AH0002	24.883	25.444	괜찮아요.	[]
6	7	3	AH0002	25.464	25.484	오	[1]
6	7	4	AH0002	25.784	26.044	오히려	[]
6	7	5	AH0002	26.084	26.525	월요일날	[]
6	7	6	AH0002	27.106	27.426	항상	[]
6	7	7	AH0002	27.466	28.047	월요일날	[]
6	7	8	AH0002	28.067	28.527	인제	[2]
6	7	9	AH0002	28.707	29.008	여기	[]
6	7	10	AH0002	29.088	29.228	와야	[]
6	7	11	AH0002	29.288	29.728	된다라는	[]
6	7	12	AH0002	29.808	30.309	강박관념을	[]
6	7	13	AH0002	30.389	30.529	갖고	[3]
6	7	14	AH0002	30.569	30.909	있다가	[]
6	7	15	AH0002	31.49	31.81	화요일로	[]
6	7	16	AH0002	31.85	32.071	바뀐	[]
6	7	17	AH0002	32.131	32.191	게	[]
6	7	18	AH0002	32.251	32.471	약간	[]
6	7	19	AH0002	32.531	32.872	색다른	[]
6	7	20	AH0002	32.912	33.072	느낌?	[]
6	8	1	AH0002	33.458	34.605	그래봤자	[4]
6	8	2	AH0002	34.625	34.645	뭐	[]
6	8	3	AH0002	34.706	34.746	일	[]
6	8	4	AH0002	34.847	35.008	주일에	[]
6	8	5	AH0002	35.048	35.108	한	[]
6	8	6	AH0002	35.209	35.511	번이긴	[]
6	8	7	AH0002	35.551	35.792	하지만	[]
7	9	1	AH0001	36.216	36.377	아유	[]
7	9	2	AH0001	36.397	36.598	아무튼	[]
7	9	3	AH0001	36.658	37.342	감사합니다.	[]
7	9	4	AH0001	37.443	37.684	갑자기	[]
7	9	5	AH0001	37.724	37.885	요일을	[]
7	9	6	AH0001	37.945	38.187	바꾸는	[]
7	9	7	AH0001	38.207	38.227	게	[]
7	9	8	AH0001	38.247	38.448	쉽지가	[]
7	9	9	AH0001	38.468	38.77	않은데	[5]
7	10	1	AH0001	39.661	39.721	또	[]
7	10	2	AH0001	39.741	40.122	도와주시는	[]
7	10	3	AH0001	40.182	40.642	덕분에	[]
7	10	4	AH0001	40.883	41.063	저희	[]
7	10	5	AH0001	41.503	41.683	인생	[]
7	10	6	AH0001	41.744	41.964	라디오의	[]
7	10	7	AH0001	42.064	42.184	제작	[]
7	10	8	AH0001	42.264	42.565	스케줄이	[]
7	10	9	AH0001	42.605	42.825	아주	[]
7	10	10	AH0001	43.626	44.086	풍성해지고	[]
7	10	11	AH0001	44.106	44.547	있습니다.	[]
8	11	1	AH0002	44.547	45.147	다행입니다.	[]
9	12	1	AH0001	45.146	45.689	자.	[]
9	12	2	AH0001	45.79	46.091	오늘이	[]
9	12	3	AH0001	46.131	46.634	입추라고	[]
9	12	4	AH0001	46.675	46.856	해요.	[]
9	12	5	AH0001	46.956	47.298	저는	[6]
9	12	6	AH0001	47.318	47.338	깜짝	[]
9	12	7	AH0001	47.358	47.841	놀랐습니다.	[]
10	13	1	AH0002	48.031	48.678	음	[]
10	13	2	AH0002	49.244	49.426	저는	[]
10	13	3	AH0002	49.486	49.648	저도	[]
10	13	4	AH0002	49.689	49.911	깜짝	[]
10	13	5	AH0002	49.951	50.194	놀랐어요.	[]
10	14	1	AH0002	50.194	50.635	어제	[]
10	14	2	AH0002	50.695	50.935	저는	[]
10	14	3	AH0002	51.656	51.857	제가	[]
10	14	4	AH0002	51.877	51.997	인제	[]
10	14	5	AH0002	52.017	52.418	에어컨이	[]
10	14	6	AH0002	52.478	53.139	고장나가지고	[]
10	14	7	AH0002	53.159	53.179	일	[]
10	14	8	AH0002	53.199	53.339	주일	[]
10	14	9	AH0002	53.479	53.64	동안	[]
10	14	10	AH0002	53.72	54.0	정말	[]
10	14	11	AH0002	54.261	54.341	찜통	[]
10	14	12	AH0002	54.421	54.561	속에	[]
10	14	13	AH0002	54.621	55.162	살았거든요?	[7]
10	15	1	AH0002	55.472	55.633	그래서	[]
10	15	2	AH0002	56.114	56.335	집에서	[]
10	15	3	AH0002	56.415	56.515	잘	[]
10	15	4	AH0002	56.616	56.756	수가	[]
10	15	5	AH0002	56.796	57.097	없어서	[]
10	15	6	AH0002	57.198	57.719	작업실에서	[]
10	15	7	AH0002	57.8	57.94	자고	[]
10	15	8	AH0002	57.96	58.361	그랬는데	[]
10	16	1	AH0002	59.16	59.601	어제는	[]
10	16	2	AH0002	59.701	60.123	에어콘	[8]
10	16	3	AH0002	60.303	60.564	없이도	[]
10	16	4	AH0002	60.905	61.687	잤어요.	[9]
10	16	5	AH0002	61.767	61.867	그냥	[]
10	16	6	AH0002	61.968	62.248	집에서.	[]
11	17	1	AH0001	62.469	62.793	드디어	[]
11	17	2	AH0001	62.894	63.197	감각이	[]
11	17	3	AH0001	63.258	63.521	마비된	[]
11	17	4	AH0001	63.581	64.006	거군요?	[]
12	18	1	AH0002	64.208	65.35	그렇죠.	[]
12	18	2	AH0002	65.39	65.51	그럴	[]
12	18	3	AH0002	65.67	65.91	수도	[]
12	18	4	AH0002	65.93	67.633	있고	[]
12	18	5	AH0002	67.713	67.833	그럴	[]
12	18	6	AH0002	67.913	67.973	수	[]
12	18	7	AH0002	67.993	68.174	있어요.	[]
12	18	8	AH0002	68.234	68.454	왜냐하면	[]
12	18	9	AH0002	68.634	68.875	그동안	[]
12	18	10	AH0002	69.035	69.275	너무	[]
12	18	11	AH0002	69.496	69.856	달궈진	[]
12	18	12	AH0002	69.896	69.996	데서	[]
12	18	13	AH0002	70.036	70.477	살다가	[]
12	18	14	AH0002	71.318	71.759	강불에서	[]
12	18	15	AH0002	71.839	72.179	중불로	[10]
12	18	16	AH0002	72.28	72.72	줄이니까	[]
12	18	17	AH0002	72.92	73.001	어	[]
12	18	18	AH0002	73.221	73.481	이것도	[]
12	18	19	AH0002	73.541	73.862	살만한	[]
12	18	20	AH0002	73.942	73.982	것	[]
12	18	21	AH0002	74.022	74.222	같다는	[]
12	18	22	AH0002	74.423	75.244	느낌이	[]
12	18	23	AH0002	75.264	75.344	들더라고	[]
13	19	1	AH0001	74.525	74.546	어.	[]
13	20	1	AH0001	75.366	75.406	그죠.	[]
13	20	2	AH0001	75.447	75.548	그럴	[]
13	20	3	AH0001	75.608	75.649	수	[]
13	20	4	AH0001	75.669	76.355	있습니다.	[]
13	21	1	AH0001	77.105	77.366	아	[]
13	21	2	AH0001	77.426	77.687	정말	[]
13	21	3	AH0001	77.727	77.928	이런	[]
13	21	4	AH0001	77.948	78.329	날씨들	[]
13	21	5	AH0001	78.59	79.292	힘드시겠지만	[]
13	21	6	AH0001	79.352	79.513	이럴	[]
13	21	7	AH0001	79.613	80.094	때일수록	[]
13	21	8	AH0001	80.175	80.335	사실	[]
13	21	9	AH0001	80.395	80.556	우리가	[]
13	21	10	AH0001	80.596	80.756	다	[]
13	21	11	AH0001	80.857	80.937	이런	[]
13	21	12	AH0001	80.997	81.539	어려움들을	[]
13	21	13	AH0001	82.281	82.522	해결	[]
13	21	14	AH0001	82.903	83.044	해야	[]
13	21	15	AH0001	83.104	83.485	됩니다.	[]
13	22	1	AH0001	83.485	83.745	특히	[]
13	22	2	AH0001	84.206	84.807	청취자분들에게	[]
13	22	3	AH0001	84.847	85.107	닥치는	[]
13	22	4	AH0001	85.147	85.407	이런	[]
13	22	5	AH0001	85.487	85.628	여러	[]
13	22	6	AH0001	85.668	85.788	가지	[]
13	22	7	AH0001	85.848	86.248	문제들을	[]
13	22	8	AH0001	86.268	87.029	저희가	[]
13	22	9	AH0001	87.069	87.149	좀	[]
13	22	10	AH0001	87.29	87.69	시원한	[]
13	22	11	AH0001	87.81	88.331	얘기로	[11]
13	22	12	AH0001	88.531	88.651	답을	[]
13	22	13	AH0001	88.711	88.911	해드려야	[]
