uid	sid	wid	speaker	start	end	text	backchannels
1	1	1	AH0001	0.5	0.62	자	[]
1	1	2	AH0001	0.76	0.84	세	[]
1	1	3	AH0001	0.92	1.221	사람이	[]
1	1	4	AH0001	1.281	1.541	각각	[]
1	1	5	AH0001	1.621	1.761	손을	[]
1	1	6	AH0001	1.882	2.322	집어넣을	[]
1	1	7	AH0001	2.422	2.482	때	[]
1	1	8	AH0001	2.542	2.703	내가	[]
1	1	9	AH0001	2.783	3.043	사진을	[]
1	1	10	AH0001	3.163	3.523	찍어줘야	[]
1	1	11	AH0001	3.584	4.084	되잖니	[]
1	1	12	AH0001	4.104	4.765	그러니까	[]
1	1	13	AH0001	4.805	4.985	나는	[]
1	1	14	AH0001	5.085	5.245	사진	[1]
1	1	15	AH0001	5.366	5.566	찍는	[]
1	1	16	AH0001	5.666	5.806	쪽에	[]
1	1	17	AH0001	5.846	6.287	있겠다.	[]
1	1	18	AH0001	6.307	7.007	음	[]
1	1	19	AH0001	7.508	7.708	같이	[]
1	1	20	AH0001	7.788	8.009	가라	[]
1	1	21	AH0001	8.409	8.93	그러고서는	[]
1	1	22	AH0001	8.95	8.97	아	[]
1	1	23	AH0001	10.291	10.471	그	[]
1	1	24	AH0001	10.612	10.792	저는	[]
1	1	25	AH0001	10.872	11.212	안	[]
1	1	26	AH0001	11.452	12.033	갔는	[]
1	1	27	AH0001	12.233	12.374	줄을	[]
1	1	28	AH0001	12.434	13.154	안섰었는데	[2]
1	2	1	AH0001	14.104	14.705	에	[]
1	2	2	AH0001	15.127	15.548	솔직히	[]
1	2	3	AH0001	15.568	16.029	얘기하면	[]
1	2	4	AH0001	16.45	16.63	지금	[]
1	2	5	AH0001	16.69	17.131	여기@이름1	[]
1	2	6	AH0001	17.713	17.793	서	[]
1	2	7	AH0001	17.853	18.375	교수님이	[]
1	2	8	AH0001	18.495	18.916	생각하는	[]
1	2	9	AH0001	18.996	19.197	거하고	[]
1	2	10	AH0001	19.457	19.999	똑같은	[]
1	2	11	AH0001	20.961	21.262	마음의	[3]
1	2	12	AH0001	21.402	22.384	부담이	[]
