uid	sid	wid	speaker	start	end	text	backchannels
1	1	1	AH0001	0.75	0.93	네.	[]
1	1	2	AH0001	1.271	2.614	삼일독립선언서	[]
1	1	3	AH0001	3.215	3.676	어	[]
1	1	4	AH0001	4.157	4.357	지금	[]
1	1	5	AH0001	4.437	4.658	말로	[]
1	1	6	AH0001	4.718	5.078	고친	[]
1	1	7	AH0001	5.72	5.74	이	[]
1	1	8	AH0001	5.98	6.361	선언서의	[]
1	1	9	AH0001	6.461	6.762	발췌	[]
1	1	10	AH0001	6.802	7.543	낭독으로	[]
1	1	11	AH0001	7.764	8.405	들었는데요.	[]
1	2	1	AH0001	9.147	9.548	@이름1	[]
1	2	2	AH0001	9.808	10.249	관장께서는	[]
1	2	3	AH0001	10.35	10.43	이	[]
1	2	4	AH0001	11.011	12.294	삼일독립선언서	[]
1	2	5	AH0001	13.035	13.336	보거나	[]
1	2	6	AH0001	13.416	13.557	들을	[]
1	2	7	AH0001	13.637	14.018	때마다	[]
1	2	8	AH0001	14.539	14.799	어떤	[]
1	2	9	AH0001	14.819	16.062	느낌이실까요?	[]
2	3	1	AH0002	16.854	17.454	어	[]
2	3	2	AH0002	17.594	18.655	독립선언서에	[]
2	3	3	AH0002	18.775	19.155	적혀있는	[]
2	3	4	AH0002	19.215	19.536	것처럼	[]
2	3	5	AH0002	19.636	20.136	독립은	[]
2	3	6	AH0002	20.236	20.356	우리	[]
2	3	7	AH0002	20.416	20.716	민족의	[]
2	3	8	AH0002	20.796	21.297	정당한	[]
2	3	9	AH0002	21.877	22.277	요구라는	[]
2	3	10	AH0002	22.357	22.638	사실을	[]
2	3	11	AH0002	22.698	24.199	하나하고요	[1]
2	3	12	AH0002	24.219	24.239	어	[]
2	3	13	AH0002	24.359	24.579	최근	[]
2	3	14	AH0002	24.639	24.899	들어서	[]
2	3	15	AH0002	24.939	25.359	인제	[]
2	3	16	AH0002	25.499	25.639	그	[]
2	3	17	AH0002	25.74	27.24	삼일독립선언서에서	[]
2	3	18	AH0002	27.341	27.401	또	[]
2	3	19	AH0002	27.501	27.821	주목을	[]
2	3	20	AH0002	27.881	28.141	받고	[]
2	3	21	AH0002	28.181	28.501	있는	[]
2	3	22	AH0002	30.022	30.302	단어가	[]
2	3	23	AH0002	30.322	31.263	있습니다.	[2]
2	4	1	AH0002	31.795	31.895	어	[]
2	4	2	AH0002	31.995	32.677	민족평등	[]
2	4	3	AH0002	33.137	33.618	그다음에	[]
2	4	4	AH0002	34.5	34.72	어	[]
2	4	5	AH0002	34.981	35.943	평화	[]
2	4	6	AH0002	36.003	36.183	이런	[]
2	4	7	AH0002	36.243	37.305	내용입니다.	[3]
2	5	1	AH0002	37.597	38.318	어	[]
2	5	2	AH0002	38.338	38.358	이	[]
2	5	3	AH0002	38.498	39.699	삼일독립선언서	[]
2	5	4	AH0002	39.959	40.56	독립선언에	[]
2	5	5	AH0002	40.66	41.12	참여한	[]
2	5	6	AH0002	41.461	41.681	민족	[]
2	5	7	AH0002	41.761	42.101	대표	[]
2	5	8	AH0002	42.301	42.702	그리고	[]
2	5	9	AH0002	43.462	43.723	만세	[]
2	5	10	AH0002	43.783	43.903	시위에	[]
2	5	11	AH0002	44.023	44.443	참여한	[]
2	5	12	AH0002	44.924	45.244	수많은	[]
2	5	13	AH0002	45.344	46.385	민중이	[4]
2	5	14	AH0002	46.625	46.946	염원한	[]
2	5	15	AH0002	46.986	47.266	것은	[]
2	5	16	AH0002	47.886	48.247	단순히	[]
2	5	17	AH0002	48.347	48.667	우리의	[]
2	5	18	AH0002	48.967	49.448	독립만이	[]
2	5	19	AH0002	49.488	49.808	아니라	[]
2	5	20	AH0002	49.828	50.269	우리가	[5]
2	5	21	AH0002	50.349	50.669	독립을	[]
2	5	22	AH0002	50.729	51.029	이루고	[]
2	5	23	AH0002	51.069	51.189	난	[]
2	5	24	AH0002	51.27	51.49	다음에	[]
2	6	1	AH0002	52.595	53.036	세계의	[]
2	6	2	AH0002	53.156	53.497	다른	[]
2	6	3	AH0002	53.778	54.881	민족과	[6]
2	6	4	AH0002	55.623	56.284	평등하고	[]
2	6	5	AH0002	56.525	57.147	평화롭게	[]
2	6	6	AH0002	57.247	57.788	지내자는	[]
2	6	7	AH0002	58.049	58.811	이상이었습니다.	[7]
2	7	1	AH0002	59.562	59.742	이르면	[]
2	7	2	AH0002	59.822	60.022	요즘	[]
2	7	3	AH0002	60.082	60.262	말로	[]
2	7	4	AH0002	60.283	60.383	하면	[]
2	7	5	AH0002	60.403	60.463	이제	[]
2	7	6	AH0002	60.563	61.203	평화주의죠	[8]
2	7	7	AH0002	61.583	61.844	그래서	[]
2	7	8	AH0002	61.964	62.884	삼일운동은	[]
2	7	9	AH0002	63.044	63.505	어	[]
2	7	10	AH0002	64.606	65.466	평화운동으로서	[]
2	7	11	AH0002	65.846	66.147	다시	[]
2	7	12	AH0002	66.187	66.267	한	[]
2	7	13	AH0002	66.387	66.487	번	[]
2	7	14	AH0002	66.507	66.647	이제	[]
2	7	15	AH0002	66.727	67.087	평가를	[]
2	7	16	AH0002	67.107	67.227	해야	[]
2	7	17	AH0002	67.287	67.628	된다.	[]
2	7	18	AH0002	67.648	67.948	이런	[9]
2	7	19	AH0002	68.088	68.228	얘기가	[]
2	7	20	AH0002	68.248	68.368	요즘	[]
2	7	21	AH0002	68.568	68.768	많이	[]
2	7	22	AH0002	68.808	69.029	나오고	[]
2	7	23	AH0002	69.069	69.569	있습니다.	[10]
