uid	sid	wid	speaker	start	end	text	backchannels
1	1	1	AH0001	2.02	2.201	우리	[]
1	1	2	AH0001	2.241	2.401	아이	[]
1	1	3	AH0001	2.462	3.124	경제교육	[]
1	1	4	AH0001	3.265	3.666	어떻게	[]
1	1	5	AH0001	3.687	3.847	하면	[]
1	1	6	AH0001	3.927	4.409	좋을지	[]
1	1	7	AH0001	4.49	4.69	오늘	[]
1	1	8	AH0001	4.771	5.152	알아보는	[]
1	1	9	AH0001	5.253	5.494	시간	[]
1	1	10	AH0001	5.574	5.755	마련	[]
1	1	11	AH0001	5.775	6.357	했습니다.	[]
1	2	1	AH0001	6.612	7.296	경제전문가	[]
1	2	2	AH0001	7.638	8.322	소장님과	[]
1	2	3	AH0001	8.422	8.664	함께	[]
1	2	4	AH0001	8.704	9.086	합니다.	[]
1	2	5	AH0001	9.146	9.347	어서	[]
1	2	6	AH0001	9.368	9.81	오세요.	[]
2	3	1	AH0002	9.811	10.076	아이	[]
2	3	2	AH0002	10.137	10.625	반갑습니다.	[]
2	4	1	AH0002	10.625	10.645	예.	[]
3	5	1	AH0001	11.215	11.456	아니	[]
3	5	2	AH0001	11.536	11.716	오늘	[]
3	5	3	AH0001	11.796	11.857	또	[]
3	5	4	AH0001	11.897	11.957	이	[]
3	5	5	AH0001	12.037	12.298	시간을	[]
3	5	6	AH0001	12.378	12.859	위해서	[]
3	5	7	AH0001	13.44	13.841	멀리서	[]
3	5	8	AH0001	13.861	14.583	오셨다고요.	[]
4	6	1	AH0002	14.758	14.94	네.	[]
4	6	2	AH0002	15.02	15.807	세종시에서	[]
4	6	3	AH0002	15.827	15.848	또	[]
4	6	4	AH0002	16.049	16.211	버스	[]
4	6	5	AH0002	16.251	16.412	타고	[]
4	6	6	AH0002	16.453	16.897	왔습니다.	[]
4	6	7	AH0002	16.998	17.018	예.	[]
5	7	1	AH0001	17.159	18.325	세종시에서.	[]
5	7	2	AH0001	18.667	18.808	아니	[]
5	7	3	AH0001	18.888	18.989	먼	[]
5	7	4	AH0001	19.069	19.25	걸음	[]
5	7	5	AH0001	19.31	19.692	해주셔	[]
5	7	6	AH0001	19.733	19.934	가지고	[]
